,content,status,type,label
13824,營主超級超級親切，屬於新的露營區，陸續建設中，有沙坑，可以玩水，沒有小黑蚊，熱水夠大，浴室也大間，非常好！,1,1,2
15328,老闆很愛乾淨時時關心露友們風景很美,1,1,2
8417,環境好 很安靜滿帳的話 廁所浴室不夠用 洗澡水壓不穩,1,1,2
20222,浴廁很髒，一個蟑螂的人多嗎,-1,1,0
21185,超多蠅跟小黑蚊 無法完美無缺享受大自然,-1,1,0
17070,B區位在營區上層，苟搭滿三帳，會有一帳是直接就搭在廁所門口C區也是位在營區上層，長方形上空，搭滿四帳的話，會帳帳頭尾相接，出入都必須經過各帳拉的營繩陣A區在營區的下層，空間相對的寬闊、舒適我們搭在A區，然後那天小圓屋來了三十多位的訪客(別懷疑，足足12輛汽車)來烤肉；晚上11點，坐用水人數太多，A區浴室和洗手檯都沒水可洗晚上12點，下層A區的浴池和洗手檯一滴水都沒有，但是上層營本部前洗手檯，水龍頭一轉開，水勢洶湧非常...向管理人員反應，不是先去檢查管路有沒有題材，而是一直回覆特別是同一條管線不可能沒有水；個人再抱怨為什麼營位費收平等，但是下層卻尚未水可以用，卻被其中一位管理人員嗆說不屑賺我們的錢，要我們旋踵撤帳走人...這個營區，通、環境、舒適度都很優，但是...管理人員的態度.....很嘆惜...,-1,1,0
23088,廁所浴室裝置非常老舊清潔度也不佳，燈光不明，一個區僅有一個電箱必須四帳共用～但溪澗清澈，魚蝦很多～。大自然的溪流非常棒，距離大臺北域也很方便，如果能改善有老舊裝置，與服務人品，相信會是個有潛力的營區！,0,1,1
28,景觀一般，浴廁衛生待加強，但老闆人很好，交通方便夜衝不迷路。景觀一般，浴廁衛生待加強，但老闆人很好，交通方便夜衝不迷路,1,1,2
18292,露營露了四年多碰見最不ok的營地⋯⋯😰😰地凹凸非常不平整就算了，營髒螂蒼蠅螞蟻滿地跑....髒螂飛來飛去螞蟻還很會咬人⋯⋯😖然後浴廁真的超級無敵小間又超少⋯⋯🤧當有很大的改善空間。加油,-1,1,0
21876,(11/7入住) 闞網友的優良評價，滿心望眼欲穿的帶著老婆小孩來到馬胎227人生第一露，營區選的是廣場區，初來乍到感覺整體環境相當清幽乾淨，晚餐從此孺子接著附近營區的熱情家長偕開心玩夜間探險，很痛惜下了場雨，但也算體驗到了露營的生趣，以至於入夜後睡眠時間。一群晚來的客人持續嘻笑鬧翻天、通宵達旦大聲唱歌聊天，深夜2-3點寧靜的山區顯得格外吵雜，營主沒出面制止，而據悉安全考量，我也遲遲未前往體現，直到3點半左右友人以氣憤不耐的口氣告誡後才改善。下雨增長一晚沒睡，我心情大受影響，一早就從快收拾東西準備下山，這時營主前來打招呼幫襯移車，竟然積極向上說起昨晚客人吵雜的事情，說是熟客，營主表示他也有聽到深夜裡的吵雜聲，我質詢為何不壓制，營主竟然笑笑回答客喝了酒，之所以才會高聲，沒辦法!唉，營區在預訂網站有5星評價，無奈營主好客，只做熟客!,-1,1,0
26546,蒼蠅跟黑螞蟻超多…隔壁有人沖水的話 熱水就會變冷水夏令時還好 冬季可能會很煎熬營區除了中華電信 其他電信應該是0訊號,0,1,1
19910,"超多小黑蚊, 叮到受不了，叮到受不了，怎麼辦",-1,1,0
20333,廁所需要改進。洗澡水大又超熱不錯！蚊子蠅幾乎沒有 也可以但廁所都沒有打掃！需要更上一層樓,-1,1,0
27169,營主佛心管理，進營區是我們自己找到營位。因網路訂位只有區域，故不明白營主如何安排。找缺陣營主只好自己找，幸虧同區其他職務已有露友宿營。垂詢以次才知道我們指不定的位置。紮營後住兩晚都沒看到營主來確認入住😂 入住兩晚露營區，沒有每天收垃圾，因垃圾桶位於帷幕旁，如果沒有當天收可能招來蚊蟲，現在氣象涼爽還算還好。但天氣一熱奮起問題就會很嚴重。衛浴裝置屬陽春型，同區其他營地都更完善，小小的瑕疵。廁所因連假人叢眾多，甚為髒亂，營主沒有勤勞清洗稍微有味道。停車也是隨意停，各自跟旁邊營友溝通好不要擋到互相出入即可。,0,1,1
6196,露到目前為止最優的營地，腹地超大草皮舒服，旁邊還有九九莊園，離市區也不遠，三天兩夜小孩玩到捨不得離開。略顯美中不足是若滿帳浴室會有不夠或冬天熱水需要等待加熱的問題，但是整體瑕不掩瑜，非常棒!,1,1,2
1648,整體不錯。強烈建議晚上十點後管制音樂及喧嘩,1,1,2
2466,有景的好地方。風景優美,1,1,2
22958,路真的很難開，連廁所前也遠非洗手檯，建議新增幾個洗水臺。。路很抖確很不好難開，有點挑戰開車人的技術，在上山的路上都可憐雙向會車，所以開車的人要保佑不會有人下山，2~3帳並用洗水臺，洗水臺在最邊緣處，不太方便料理清洗，如果遇到下雨就很麻煩，連廁所前也尚無洗手檯，提議新增幾個洗水臺。,0,1,1
8879,營區開這樣，廁所兩區就共用兩間，廁所衛浴同一間，熱水只到11點，建議要去的露友斟酌一下，露那麼久這設備真的算爛的，只想賺錢的營區不值得來露。,-1,1,0
5975,位於桃園復興區，小烏來再開車上去約30分鐘 中間山路都算好開進入到比較裡面的路段會車需要比較注意一些！這次跨年租的是D區包區，D區很大很寬敞旁邊就是廁所很方便 整區有四個洗手台跟插座 很方便大家使用！因為跨年每區都滿帳 老闆很熱情會來關心大家的狀況 這次露營的體驗很棒～這次來還有看到梅花很美～園區內還有兩隻可愛的小兔兔不時跑來跑去 真的超可愛的～這次晚餐時段有根老闆預訂烤雞($700)口味好吃 旁邊的奶油燉菜也好吃！廁所旁有提供冰箱很方便！唯一美中不足的地方是廁所，因為整跟營區只有一區廁所，洗完澡需要一陣子才會下去有點小淹水…. 廁所跟衛浴一起 所以熱門洗澡時段上廁所需要排隊 有些許不便除了這之外其餘都很棒～景色也很美！,1,1,2
6530,營區很大但帳跟帳之間距離會有點近一區收到8-10帳洗手台的位置在帳篷的後方若搭帳在洗手台前方，會變成自己帳篷的屁股對著對面的帳每一區都沒有附垃圾桶都要拿去浴廁那裡丟我所在的是茄苳A區是屬於石頭地其他區是不是有草皮區我沒注意看因為是石頭地所以打釘子的時候特別難打一不小心就會打歪釘子另外浴廁的區塊沒有很亮的照明燈只有到浴廁的時候才有日光燈長輩說半夜太暗不敢去廁所😓😓😓另外因為這次剛好適逢下雨所以石頭地面凹陷處積水整個內外大濕帳撤收😂😂😂朋友的帳在靠牆厓邊邊聽說還大漏水，積水還好他的帳是車頂帳😂😂😂兒童遊戲區還可以有彈跳床小孩就跳的很高興了整體而言個人覺得是只會造訪一次的那種營區😓😓😓,1,1,2
18906,元旦與家人到此營地露營 第一天營主的態度就非常差 好傢伙都是錢錢錢，非常會收錢 我們提早到營主不讓我們進去，說什麼其他還的在行使客人會抗議，但去的時候間的營地完全無任何人在裡面使用 然後說如果要進去一臺車要在多收100塊 好再來進去後，小朋友在打羽毛球 營主處處針對 一下這邊不能用，這邊不能玩的，在來最誇張的事情來了，夜晚突然跳電，全部了是黑暗看不到東西的，俺們去跟營主反饋，營主兒居然拿菜刀出來恐嚇卻我們。。。今天你們賈的本來就應該準備好你們的裝置，跳電也是因為你們電力裝置貧，你們設施已經做糟糕了，跟營主反應還被拿菜刀恐嚇，威脅，誠建議大家不要去此營地，不但荷包會被吸空，還有可能會晚七天倦鳥投林。。。,-1,1,0
1728,很好的營主，加油!。不錯的營地，建議營主能增加提供護草墊。,0,1,1
26479,郊山露營的好地方，環境清幽，設施怎麼樣,0,1,1
7042,營主大哥親切大方，浴室整潔以及熱水不穩唯一缺點,0,1,1
16175,營區冰箱會漏電，電人的態度很不好,-1,1,0
25796,在20221231並錯誤很大的雨勢下，就讓原原本本相當不平整且排水不良的回目改成一整片大泥濘區，本來包區要過跨年三天兩夜，變成名門都只好提早撤帳。納諫要徹底處理瞬息，不然對下一個來露營的人也是一場災難，但不會建議身邊朋友來碰運氣就是了,0,1,1
12963,很棒的地方。可看星空。無光害,1,1,2
19529,一個下午粘滿了五片蠅子板，還好晚上有漸漸減少 總算可以佳坐下來吃飯聊天～半夜遇到木棧板的露友發酒瘋 全村都被他吵醒了😖😢 …,-1,1,0
706,營區很舒適。營區很舒適，訂的區域有包區的感覺，蟲子偏多，星空很美，重頭到尾都未見到營主廬山真面目,1,1,2
2786,營主太感心了⋯拉了全營區的人去秘境賞螢,1,1,2
26609,廁所間實在太小間，只有坐式馬桶，沒有附酒精、面紙，外圍有大卷筒自取，潔癖者的半蹲式不適度，臉會碰到門。同樣的澡塘也是這麼著大小，穿衣服動作大的話，沾到牆壁及門都會溼答答…乾淨度名次算後半段，但也可能是連假因素。,0,1,1
22199,普通。條件無規整，裝置不好,0,1,1
2004,環境不錯，園區有小動物，衛浴都很乾淨。,1,1,2
21981,營主親切，小細節仍有上進空間！。近鯉魚潭，先天條件佳，如再加強些小細節，會極俱競爭力！#浴池與廁所不足，常需等候！#洗手檯汙水無管道收集處理，直接排放，容易有異味與髒汙。#小黑蚊與蒼蠅過多,0,1,1
11306,空氣好～環境乾淨整潔～營主熱情有善,1,1,2
12875,小黑蚊超極多，營地排水設計不好，下雨積水。浴廁還不錯，水溫水壓很足，滿乾淨的。營地空間稍嫌雍擠，有超收的感覺，過年會加價。,-1,1,0
20585,2022/10/23 2021年方開始營業的露宿區、環境設施都很新穎、山群圍繞的封閉式地理位置遠離喧囂、心靜可眺望山景！（中華、遠傳有收訊、臺灣之星無訊號）廁所綦寬敞、乾淨，提供鑲壁式盥洗用品、吹風機。唯一當缺點是營區沒有垃圾桶、態度不友善，我們包場週日收營速度有逾期、一小時要求要付200元…,-1,1,0
20752,飛來飛去的蛾蒼蠅是什麼蟲,-1,1,0
11659,一日兩景很漂亮，羊肉很好吃，闆娘很客氣,1,1,2
11122,山路真的超級霹靂難開90彎80拐，兩點左右上去某段山路霧厚到完全看不到路，只能看地上白線，很恐怖，露營地很多蟲，洗澡要六點以後才慢慢有熱水，廁所還算乾淨但還是偏原始，已經收過錢但走之前還來收，好像搞不清楚哪些已經給錢了,0,1,1
25357,營位安排還算寬鬆，但廁所沒封頂，晚上滿廁所的昆蟲亂飛，毛孩子洗澡上廁所會怕，除此以外冰箱在營本部裡面，營主不在或休息時間就會鎖上，帶食材去冰的露友有點不方便,0,1,1
22080,地址偏遠，無景可看，地勢傾斜,0,1,1
1053,近溪流，水流很大，有車道可以安全踩水。沒什麼景色可言，不過能玩溪水真的是一大賣點。,1,1,2
7632,營地上草地平整，乾淨，環山青翠宜養眼宜養情，住一晚身心舒暢。冬季夜間氣溫頗低，風大似颱風，保暖衣物務必帶齊，營帳務必釘勞。,1,1,2
21542,營位規劃沒景沒景活動，沒有什麼活動空間，怎麼做,-1,1,0
14110,很棒的景色，用心的營主,1,1,2
6594,路只有一小短陡坡跟會車不好過，大致上都很好走，營區是寬長形下坡型左右區位的走向，營區相當的大，在整個山谷中央，所以四周都是森林，空氣很好，若是可以營位的樹木應該要在增加，這樣更有森林營區的優勢，這次去跟團可能帳數多，洗澡多人洗，水溫不是太冷就是太熱，有去其他營區帳數少洗就沒這個問題，廁所空間很大也乾淨，另外垃圾桶不是每營位都有，要自己拿去廁所設定大垃圾桶分類倒，稍微有點不方便，營草皮上碎石混合都有，基本上就是看運氣分到哪裡，若是碎石希望營主要選擇小棵點碎石，這次分配的草地碎石的區塊，石頭多數太尖銳，不然就是要有護草墊，很怕自己床跟帳篷被刺破，營區有個很大的戲水區、跳跳床、溜滑梯跟草原活動區，都相當的不錯。,1,1,2
25523,營區路況並沒有很好，晚上限定時間洗澡燒柴熱水穩定時間，燒柴燒的,0,1,1
21958,新營區，非常建議包場比較好，場地不大。熱水很棒，但蓮蓬頭觀點微妙。包場靠近廁所的位置草皮很顛撲不破。但可惜我們沒享受到，剛好訂比較邊邊位置。規劃還不成熟，很明顯還在蓋，我們位置比較畔，草皮還在長，沒有赫的垃圾桶，還得自己去搬空籃子，洗手檯的位置也很邊邊也沒廚餘桶，使用別區的，發現內部都是垃圾！電源也很特別，要四小時去充電柱按一次，還好謬誤夏天，應該會熱死。很巧遇到隔壁民宿開趴，整個山谷都是歌聲，歡唱到凌晨快小半結束，接著湧出重機車山谷飆車，早狗吠雞叫，蠻特地的經驗。老闆蠻滿腔熱情的，也蠻客氣的，會教炒咖啡豆，也會分享鄰座景點，啊還有星空。,0,1,1
27151,在沒有滿帳的狀態下真的可以悠閒清閒自在的享受悠閒的空間以及清澈澗，因為這營區審有點歷史了，鋼棚的高度不適合搭客廳帳加睡帳，會頂到屋頂...以31帳六個區惟有營本部&c & f 區三個地方有淋浴間跟c & f區兩個地方有廁所裝置來說審不太惠及...冰箱空間根本完全無法應付31帳的需求...營區裡好像也沒禁菸，直白有人大口大口通通不經意他人呼吸的抽菸，本人也有抽菸，但到了營區即使如此尊重大家共同活動空間的權利，希望營主可以管制轉瞬間如煙狂般的露客，除了以上建議的改進，老闆有設定一個販賣部，還可以讓露友補充僧多粥少的飲料乾糧等等，價格也很佛心!犯得上叫好，後方的庫志溪根本就是馬灣的伙房，走兩步就到而且到頭！關於這點就值得再去一次。,0,1,1
8531,"但是季節去對了,有紫藤花、繡球花、楓葉可以看算是漂亮的景色，但是週邊雜草及環境有待改進有新蓋的衛浴，乾淨明亮有加分景觀只有雨棚景觀區有，其他區域都沒什麼風景但景觀區的視野，真的非常棒",1,1,2
21526,覺得第一次去到這麼擁擠的營區 客廳帳搭起 小孩完全沒可奔跑的地方 建議老闆不要收這麼多帳 還有小木屋裡面連灌洗用品完全沒有 是有一點馬虎 優點是老闆都蠻親切客氣,-1,1,0
15246,環境乾淨，熱水只到晚上10點，旁邊洗手台的燈也只到10點，營主夫婦感覺沒熱情⋯⋯⋯⋯,-1,1,0
662,廁所很乾淨，營主人很nice,1,1,2
5387,我們包區的場域滿大的，營主隔天在我們撤帳時有來關心感覺很溫暖。主要是因為流理台太少了不太方便之外，其他場地什麼的都很不錯隔天還有發訊息讓人感覺很溫暖Ps對於跨年那天我們這區因為太興奮如有吵到其他區域的的朋友很抱歉,1,1,2
4499,冰箱浴廁就在旁邊，非常方便,1,1,2
12777,來到花蓮第一站~露營營主親切熱情，給予許的關心~營區大而美，悠閒的走在營區令人放鬆很棒的露營體驗,1,1,2
24330,一車100沒錯，只要去瀑布要再收錢嗎,0,1,1
10944,有免費的魚吃沒土味，又有卡啦OK，小孩愛玩的戲水池，少帳就可包區，不怕吵到別人,1,1,2
13165,露營區晚上有野狗野貓隨意走動，還把我們的垃圾桶翻倒.......（半夜真的會嚇到），小蟑螂及蒼蠅太多了⋯⋯到處竄走 希望可以再改進,-1,1,0
27125,路不好走高地盤的車輛比較適合但是風景夜景超美,0,1,1
12204,地點位置好，鄰近就有日月興超市和全聯方便補貨。且離各個景點不遠。離市區只要開車也方便。外送也可送達！衛浴設備熱水充足，淋浴及廁所很多間！營區有提供冰箱、飲水機、吹風機。園區內有小池塘、沙坑，可供孩子遊玩。在宜蘭常常飄雨的地方，搭雨棚不怕收濕帳，但因為是雨棚的關係，與隔壁帳的距離較近、吵雜聲音會相對的較明顯。,1,1,2
14212,衛浴沒幾間要排隊，冰箱只有一台（爆櫃），注意小黑蚊,-1,1,0
16347,洗澡的涼水熱水很不穩，連個水桶都沒有，至少還可以裝水，幫小孩洗澡，以水的溫度很不穩定，小孩還被燙到哭。,-1,1,0
20203,不推薦。下訂前，看過評價大過很好，但想說理所應當沒有這就是說言過其實，或訂了，事實證明抑要言聽計從評價，真的是踩雷了。營區生態非常豐富，各式各樣的小蟲，雜草叢生沒整理，有點怖！洗手檯沒清理，滿滿落葉樹枝髒亂，我們自己清理時擔心會有啊跑出來，廁所算翻然也附衛生紙，洗澡熱水不穩，不是燙爆就是超冰，如果有娃娃要非常經意避免涼白開燙到，營主曉我們停車位置，又說我們車子溫度會傷害草皮，建議營主擔心草皮，還是規劃出一區停車位比較好，不然我們停也不是不停也錯誤，要停車就得發動車耶…挺尷尬！臺灣無線電話、中華電信沒收訊！以往的露營更，營主急人所急又滿懷深情，第一次相逢令人感受不得了的營主。不薦舉此營區，踩雷。,-1,1,0
13168,廁所跟浴室都很乾淨，沒有什麼異味。流理台這次剛好在帳篷旁邊，但營區就是提供一個位子。,1,1,2
26353,沒玩樂的地方，沒有小孩玩的地方，有什麼地方和地方,0,1,1
23664,營地整理不好，石頭地特別硬，輻遠大帳篷多。是怎麼回事。,0,1,1
8565,很放鬆的地方，風景很美,1,1,2
25378,風景很棒，但是設施有些舊舊,0,1,1
22365,司馬庫司是廣大人心儀的地方，目前只有2個營區，也只有達宴是全天供電，這是讓露友很方便的優點。歸因於巨木群洋洋人都想要去走走，也想去露營，企望可以把衛浴再收束乾淨一點，或許會讓更多人前往的,0,1,1
21982,營主親切，小細節仍有進步空間！。近鯉魚潭，先天條件佳，如再加強些小細節，會極俱競爭力！#浴室與茅廁不足，常需俟！#洗手檯汙水無管道收集處理，直接施放，容易有異味與髒汙。#小黑蚊與蒼蠅過多,0,1,1
19075,早上起床還在用早餐，滸田地就開始燒雜草，火星到處飛，善的早餐不能吃事小，帶去的帳蓬被星火燒出一個一個洞。浴廁水量、溫度不足，清潔也不到位，考慮去的人要三思。,-1,1,0
17156,三天夜無定時有環境，蒼蠅多，夜無定時整理清潔,-1,1,0
7961,空間很舒服，老闆熱情。只是如果遇到去的那陣子有下雨的話，附近步道就要斟酌一下，帶小孩不是很好走,1,1,2
23141,搭在第8區，離營本部不得了久長，到浴廁需下一條稍陡的樓梯較不便。廁所無封頂很多蚊蟲。,0,1,1
24696,環境不錯，乾淨，舒適，但露營的嫖客打麻將超過晚上10：40分仍不處理。,0,1,1
5551,環境乾淨，離海灘近，露營設備完善,1,1,2
19136,"即日旋起預料去露營，但疫情嚴峻且有小小孩還沒疫苗可以打，網路找營位看有沒有營區有某區沒人訂然後有獨立衛浴的，一間一間通電話問老闆能辦不到讓咱少帳包區獨立衛浴，問到""遠見之星""老闆說足，電話掛掉前還再跟他確認一次，結果1. 我們一到駐地就看到我們那區有別人，分秒覺得被耍了，跟營主反應為啥答應了卻沒做到，但也不也許叫另一帳撤，宅門也是無辜的。2. 跟營主和另一帳協調好我們各用一間衛浴，結果隔壁區的會跑來咱倆這區用衛浴，跟營主反應營主說他去跟隔壁區宣導，宣導完隔壁區還是有人跑來洗澡及使用水槽。3. 營主說衛浴的部分他會再次跟鄰區宣導，但水槽要開放隔壁區共用，那不是一樣門閥跨區接觸嗎...(每區都有水槽可用)以上覺得很不能接受，老闆說不然你們就收一收離開。心情被搞得很差留下來也乾巴巴，當天再開3個小時回去了。",-1,1,0
23513,洗濯題材與小強出沒，要有心裡備選🐒 …,0,1,1
8375,✅內附設營本部❗️✅山路曲折蜿蜒❗️✅營區景觀優美❗️✅鳥語花香宜靜❗️✅景色非常優美❗️✅單飛團露皆宜❗️,1,1,2
4044,營地乾淨整潔！營主人很好！都會主動協助幫忙！很讚！,1,1,2
21507,唯一缺點👎搭在C區衛浴旁頂尖強硬吵因為是過年期間，平均都晚睡半夜大家不間斷的走路聲、雪洗水聲真的很難睡建議來露營的傾心盡力不要選C區避開C區其它狀況都好,-1,1,0
22717,蓮蓬頭都分岔 期改良,0,1,1
25440,細本部，長條形的營區！老闆娘很客氣，早上足喝到咖啡茶。小小的缺點是…有小黑蚊！,0,1,1
19353,爛泥巴踩到爽，整個園區很芬芳，大推一星好評,-1,1,0
18503,營地只有四間廁所，廁所跟浴室在同臺，每天都沒有熱水都要通話給營主才會待到熱水，晚一百人並且要盥洗和睡前上茅房全都要排隊，營地洗手檯也太少，四帳共用一個洗手，遇上連假下雨營地泥濘沒有護草墊，營地廁所經常垃圾桶全滿冰箱也完全不夠用久清理，一星是給還正確性的小孩遊戲區，,-1,1,0
27023,就橋上風很涼，青山綠水還得法，但是爬上去的路確蠻久的...接駁車也要等很久，如其要前往建言獻計旅程時間捉長一點,0,1,1
20515,由於只有五帳的關係，只有開放小區廁所及澡堂，但小區茅廁的浴室熱水不熱且水壓太小，水龍頭出來的水很混濁～庭院式造景還不賴，離馬路較近會聽到車子呼嘯而過的聲音。重點—在寒冷的新月天，靠大圳溝旁位置，竟然還有很多小黑蚊。,-1,1,0
4846,環境還算不錯，只可惜有些小朋友玩樂的設施都拆掉了,1,1,2
6829,"營主非常的熱情對待我們，讓大家覺得這次的露營很好的體驗,也有打麻薯體驗非常好玩，夜晚陪伴大家聊天，讓大家更了解這裡，非常歡樂有趣，環境乾淨整潔，熱水也夠熱很穩定。",1,1,2
2035,營主很熱心，如果入口處能明顯些會更好,1,1,2
6418,環境很大很清幽，房間廁所整理的很乾淨，老闆跟老闆娘非常的親切好客，還親自煮紅豆牛奶甜點招呼大家一起吃，非常推薦各位來住看看！,1,1,2
4977,風景很美，設施也不錯，但路小條不好走,1,1,2
9439,"曾經是親切舒適的休閒場所…但隨著野心越來越大，忘了當初讓人喜歡的因子......入場收100,不是很多，但卻逐漸疏遠與旅客的距離了......",-1,1,0
15807,環境是不錯啦！唯一的缺點是電線線路老舊，行東應該要升級電線的佈置，一個夕跳電兩次，第二次三更跳電到早八點才拱電，誰受的了？冬季就這樣了，夏天還利落！營主居然好幾歉意都沒有，這種營區決不會還有下次了,-1,1,0
14064,連假都滿帳這是正常的覺得營主本身應該就要先安排好，但營主竟然還叫先到的兩帳客人放橫向的直接占了三帳位置..後續我們兩個帳篷到位置搭起來的前庭營繩前就是放車子真的很擠，然後隔壁朋友帳篷還一直被旁邊小朋友踢到營繩天幕倒兩次~進來露營區時都沒人來招呼營位打去反應營位問題打電話才來結果位置還是沒辦法解決因為營主就是收那麼多帳...露那麼多營區這次最不好的經歷~只能說如果遇到愛收那麼多帳的營主 只能自求多福,-1,1,0
7525,露營好地方平緩水流細沙岸,0,1,1
7673,舒服，雖然沒有一覽無遺的好視野，也沒有特別造型的營區規劃，但是平整的營地，舒適的水壓。讓人放鬆的坐在椅子上~休息。,1,1,2
13385,晚上跳電請營主出來處理 營主的兒子拿「刀子」出來恐嚇生命受到威脅整晚無法入睡要來露營者請三私後而行！兒子還拿刀揮舞 媽媽說只是揮舞沒有砍😱😱😱😱我們一家老小嚇到無法入睡😱😱😱😱😱 …,-1,1,0
24737,當地平地一點，會更好哦……,0,1,1
5572,老闆夫妻真是熱情，還會幫忙我們搭帳，累了還有桑椹牛奶可以喝，怕我女兒熱到還去買了工業風扇給我們吹，真是佛心來了！,1,1,2
5183,很舒服的露營環境，沒有多餘的人造設施。第二次造訪了,1,1,2
16858,外面只有寫''汽車100''結莢是一臺車五個人收費總共500向騙人,-1,1,0
7242,無敵生態 無敵生態 無敵生態 很久沒見到獨角仙、金龜子更別講野生的竹節蟲了，在來往山上的路中還看到小鹿，這些東西真的比百萬夜景更吸引人，營區乾淨、衛浴無敵大間 營主人又很好，幫我們出去時被風吹倒的營柱綁起來，下次一定要再來❤️,1,1,2
9937,上山的路彎延曲折，駕駛需注意。營地廣闊舒適，衛浴算是整潔乾淨。只可惜第一天營建遇雨，幸好第二天出了大太陽。,1,1,2
25628,地方徹清幽，衛生裝置新。美中不足沒有十全十美風景。,0,1,1
13184,營區允許放鞭炮，不敢恭維,-1,1,0
6169,浴室熱水 實在是有問題 根本不熱衛浴設備 有很大的改善空間,-1,1,0
7420,山路很好開、視野很不錯！但假如是嗨咖、夜貓子們可能不適合這裡，晚上10點左右就被鄰居說聊天聲音太吵🥲🥲場地規劃上也覺得需要改進，我們的六人帳與隔壁的八人帳距離很近！（地丁都搭在一起了….）更多文章資訊🔍：貪吃鬼914,1,1,2
21373,場合附近的效用不錯之前都只有遊園很驚訝竟自有購物這麼樣方便的露營地方但疑似營主的朋友在兩旁開電音趴直到深夜兩三點燈光跟重拍明顯的音樂很攪亂無法好好放寬困,-1,1,0
17359,10/8夜衝大家再搭帳篷結出突然被蜜蜂攻擊，包區的我們四個人被叮了5個包，營主也沒辦法處理，只說通報了，開心夜衝的心情都被打亂了，痛的痛，麻的麻，山路也很不好開，躲在帳篷裡直接想說要不要下山，但都已經11點了…隔天早上應運而起瞧我們正上方的樹就有一個很大的蜂窩，但營主也只推崇友愛也有被叮過，我們也只好旁一點坐，帳篷都不敢延，最小被叮的稚子才六歲，這次的露營體驗確實很糟⋯⋯進而營主來收夜衝費的時候又撫今追昔昨天晚上大家發瘋逃竄的氣象，不會再來的營區😔 …,-1,1,0
20182,雖說營主很親切，但蚊子好多又超大隻，蒼蠅也多，還好我們有客廳帳，再不在那邊露營會很痛苦,-1,1,0
5779,1.營區搭帳位置很小，如果是隧道帳，要考慮一下。2.若有帶寵物一起露營，營主只要在營區內看到大便(不是自家寵物拉的)就會要你清理，明明營區內有2-3隻土狗自由走動。3.一塊一塊的光禿禿草地、泥土，下雨肯定很恐怖。沒遇到下雨，帳篷已經染上很多泥土了!4.看到別區有壞掉的客廳帳骨架，雜草環繞，很久沒清理的感覺。5.流理臺很少，有的水龍頭還向後傾，感覺沒在維護。6.衛浴、廁所環境螞蟻很多。7.廁所和衛浴都在同一間，使衛浴位置很小，放置衣物的層架在馬桶前正上方(要小心放置及拿取，東西會落入馬桶)。8.一帳護草墊只有6片。(建議營主多備一些，讓露友可在客廳或天幕下使用)不須用下列方式，小朋友玩耍或是走路都很危險。9.營主在第二天下午突然拿一條長長的黑墊，表示要護草，要求露友把桌椅移開讓他鋪，這黑墊鋪起來凸凸的，走路會很危險，若是晚上根本看不到。,-1,1,0
859,廁所硬體和整潔可再加強。營主人很好，待人和善。,1,1,2
11836,導航進入營區的路有2條，其中1條路坍方封閉，要注意。,1,1,2
631,景觀還不錯，營區很乾淨，就是到營區的交通要道太狹小會車很不方便。交通的問題，我看營區本身也很難解決，基本上營地的規劃及硬體設備也還算不錯 ， 只不過剛好遇到下雨草地上積水，脚下有點沾濕沾汚不是很舒服，或許有小碎石舖道可更理想，其他已經很理想了也沒有什麼好建議的 ， 總結本次營區我很滿意。,1,1,2
10305,水壓水溫電壓不穩，黑沙坑水池很小。鄰地有果園...全家人都很慘（見圖）,-1,1,0
14583,營主很熱心，無私的提供協助,1,1,2
11743,Google地圖居然導到一半就說已經到達😭😭讓人崩潰😢😢😢😢不過老闆人很好、還在電話裡跟我們說該怎麼走😂 …,1,1,2
6132,一個可以再次多刷的高海拔營地營主的各種故事真的是非常有趣,1,1,2
24955,位曬臺較高職位，視野良好，安全性高，兼營民宿，供餐及卡啦Ok,0,1,1
24495,帳位安排過密集，有點太擠。小朋友玩樂的空間很小。秋冬遇見東北季風，完全沒有遮蔽物，營柱硬生生斷兩截，跨年一堆帳嚇到直接撤帳距。洗澡忽冷忽熱，水壓很小。草皮跟風景頭頭是道，建議避開風大的季節（但新竹有點難）,0,1,1
6688,還不錯的營地，廁所大又乾淨，水池用山泉水的冰涼，白天看龜山島晚上看夜景～山路短就能到達營地👍 …,1,1,2
21130,空氣好，但霧大不建議夜衝。營主人很客氣，但營規定蠻多且水壓水溫不穩，洗到一半變洗冷水。營主夫人即日可能心情不好，臉第一手很臭。週日收帳，隔日無帳，時間還沒到就過來告知超過時間要罰錢。有勞還原!!!首先我未提及停車與操地不能生火的問題。再來回答您的問題，望您改進。浴場我使用的是第一間浴室。其他講評的網友也有遇到類似題材。規則希望改一下有個緩衝時日例如兩點離場到三點超過才罰錢。但罰錢給露客的觀感不好，而我不規定罰錢合不合法?我記除非執法機關可以處罰。如上只是纖維建議而已，巴望貴營區有何不可改進。謝謝!!!,-1,1,0
25107,天天夜景很優，但是衛浴裝置有待加強，環境衛生,0,1,1
22990,裝置不渾然的（我們住三天兩夜）。廁所-衛浴希望要何其除雪，沒有籃子或置物長空--到底假日胸中無數人，鼓風機只有一臺差用。沒有獨立垃圾桶無法分類。營地不平整，廁所水流不通很慢-水不強-感覺沒有再整理的感覺-住了三天兩夜-沒看到營主-惟有入營那一天。入口處不夠明顯。,0,1,1
