content,rating,type,publishedDate,tokenization,sequence_num,status,origin
水忽冷忽熱，水壓不穩，洗個澡真的好冷 . …,1,1,2023/05/07,,4256,-1,1
優點不少不贅述缺點的部分：1. 蚊子多(商家有提供蚊香及驅蚊棒可使用)2. 112/01/22晚上無熱水可使用3. 車位不足，需停路邊4. 營地邊污水管會漏水淹到營位5. 附近有改裝車，夜深人靜會在小路上補/回油門6. 大帳會搭到路中間,5,1,2023/05/06,,4257,1,1
浴廁乾淨，但是，小黑蚊爆多,2,1,2020/05/07,,4258,-1,1
基本上，使用者付費，我們都可以接受，營主令人印象深刻，對於金錢斤斤計較，網頁說明沒有的資料，討論後不收費，兩天內來了幾次，說明收費態度不是很好，質疑問題卻只會含糊帶過，換另一位來講解？都有雨棚很棒，下雨水流卻是往雨棚內跑？設施跟場地規劃沒有很好，優點最棒的是，廁所跟浴室都是比較乾淨的，道路規劃沒有很好，給兩顆星，是為了廁所跟客人素質都不錯。,2,1,2024/01/07,,4259,-1,1
非常舒適的營區。營主非常親切健談，精心養出來的草地跟樹林很美，衛浴設備真的如其它露友形容的超越5星級，柴燒熱水洗起來熱度非常穩定，晚上可以看到很多星星，期待下次再訪 …,5,1,2023/12/07,,4260,1,1
2天1夜露營，老闆娘兒子阿姨都好親切。阿里山公路上，好開好近好找，看見青峰茶園就到達了。旁邊正加蓋遊客中心後面還有山寨區步道很棒的地方。再訪時應該就完成開放了吧！,4,1,2022/05/07,,4261,1,1
是個風景很美的地方建議可以去至高點，有超漂亮的湖！親眼目睹又是另一種壯觀！也可以看日出跟夕陽到牛母坪後整個人感覺都很放鬆營主人超nice，有問題都很熱心幫忙態度也很好，會跟我們一起聊天！很讚,5,1,2022/05/07,,4262,1,1
"梯田式營位包區不受干擾, 風景好,草皮營位寬敞,老闆人很好,獨立衛浴乾淨。缺點: 手機完全沒訊號",5,1,2021/01/25,,4263,1,1
靠近廁所這區好天氣依然是滿滿的泥巴地拜託營主維護一下，清理裝備清理的很辛苦廁所也不太好，洗澡跟廁所在一起！熱水不夠熱 …,1,1,2023/05/08,,4264,-1,1
看風景的地方，剛好棚數少，天氣差，其他尚可接受，沐浴設備普通，環境尚乾淨，有停電狀況 …,3,1,2023/07/08,,4265,0,1
這是一個小巧悠閒的露營區，沒有很多帳位能夠好好放鬆享受安靜的地方，營主夫妻非常熱情把營區環境整理的非常乾淨，也很用心種了很多的花花草草非常漂亮，值得推薦大家有空檔可以前往享受愜意的氛圍！,5,1,2023/05/07,,4266,1,1
被隔壁帳的小孩吵到半夜一點無法睡覺，打給老闆求助請他處理，結果他說小孩會吵很正常，還怪我們半夜打擾他。1. 既然是寵物友善，就不該要求我們要綁住家裡的毛小孩。如果規定就是必須要綁住毛小孩，就該要求所有的住客遵守。我親眼看到隔壁帳的狗是沒有綁的，結果老闆三番兩次來要求我們這邊要綁住家裡的2隻柯基，原因是她們比較活潑...活潑不代表有攻擊性或容易造成危險，如果要避免危險，就要公平地要求每位帶毛小孩的住客，而不是單憑老闆的主觀判斷去差別待遇。2. 當我們從晚上10點開始一直被隔壁帳的小孩從不間斷的哭聲吵到無法休息，直到半夜快1點還不得安寧，只好打給老闆求助，結果老闆竟然說「小孩會吵很正常，你打這電話給我做什麼？！」所以，住客的居住品質老闆是「選擇性維護」的嗎？這一點都不負責任啊！,2,1,2022/01/30,,4267,-1,1
鬧中取靜，有大草皮，適合親子，又方便採買東西，下回還可以再來喔！老闆很親切，園區內植栽維護得很美！,5,1,2020/05/07,,4268,1,1
環境髒亂，蒼蠅多，3天2夜無定時整理清潔,1,1,2022/05/07,,4269,-1,1
本來想給兩顆星的評價因為帳篷及停車位置都不ok帳篷搭好後小孩完全沒有草皮奔跑空間帳與帳之間非常的接近因為小孩喜愛釣魚所以有給到4顆星喜愛釣魚的人應該會喜歡這個營地魚池裡面有、烏鰡、吳郭魚、鯉魚、鯽魚⋯等等希望營主可以改善停車位置擺放的空間及戶外可活動的區域及空間,4,1,2022/05/06,,4270,1,1
環境整潔 走到清水豆腐街約20多分 不過要走回來時往上爬就累了出入會車不易 所以進入時最好跟營主確認有無露客剛好要開車下來,5,1,2019/05/08,,4271,1,1
取消一帳，多被收了500服務費，第一次遇到這狀況，只能說是科技訂位帶來了方便，也跟少了點人情味.,4,1,2017/07/17,,4272,1,1
營主很親切，營區裡的兔子超級可愛！廁所整理的很乾淨香草烤雞超級好吃 推推 …,5,1,2022/05/06,,4273,1,1
草很長沒整理，蚱蜢、蒼蠅、蚊子、蟑螂、螞蟻都來了。遇到下大雨螞蟻把窩搬上車，成千上萬的螞蟻殺不完，非常可怕，水柱沖不掉還得去修車廠請店家幫忙頂起來清，很糟的經驗。,1,1,2021/05/06,,4274,-1,1
熱水很不熱車子不能開到帳邊，說是要維護草地但本身草地就照顧的不怎麼樣實在是百思不解,1,1,2023/05/08,,4275,-1,1
環境整潔，浴室乾淨，老板人超好，清涼消暑的小溪,5,1,2020/05/07,,4276,1,1
各方面都不錯，配有飲水機、冰箱，不過廁所很臭，熱水開放時間太晚！,4,1,2018/07/30,,4277,1,1
營主一家人很熱心，服務很好，環境很舒服，可以很放鬆！,5,1,2020/05/04,,4278,1,1
位置安排不是很好⋯同樣五帳，給的很不平均，然後都沒用重電⋯然後跳電⋯電話打了十幾通都不通⋯好不容易來了之後呢處理好還說誒如果在跳電要叫我們自己負責。你要。早上有反潮⋯曬一下帳篷在草地上，還跑來罵說不可以在草地上塞帳篷這樣子草地會變黃⋯廁所沒有衛生紙有蚊子⋯然後一直在那邊唸唸唸，不可以帳篷曬草皮，不可以曬草皮態度很差，不推很雷,1,1,2024/01/06,,4279,-1,1
路很危險。快到營區大概5分鐘左右時，那段路超難開,3,1,2023/10/23,,4280,0,1
廁所衛浴都很乾淨熱水也足夠風景漂亮~上來的路算陡但不算難開最重要是營主親切熱情 給了我們很多小橘子好吃!!還有2貓一狗 很可愛,5,1,2022/05/07,,4281,1,1
四間廁所四間衛浴提供的不是護草墊，是黑色厚墊黑色厚墊第一次在營區使用覺得在雨天很方便夠厚所以沒有滲水進去帳篷裡面但是可能需要汰換因為大小不同還有缺洞會讓走入帳篷內帳的時候東缺一角西缺一角8/11五 接近中午進營區還好有聽營主的話先搭帳再走步道否則雨天搭帳真的很狼狽欸還好六日都是好天氣沒有提供冰箱沒有飲水機前往的人需要自行處理唷營區ABC劃分沒有很清楚所以如果直接搭帳可能會比較有移帳的風險記得先打電話確認再搭喲營區離巨木林道很近不用開車出去還要擔心會車這個就很棒剛好遇到流星雨極大期看到好多流星真的很滿足,4,1,2023/09/08,,4282,1,1
營區不大 沒景可看 有溪水 有兒童滑梯 滑梯有公園等級 但沒有沙坑 廁所浴室乾淨 只是地面總是濕濕的 間數多。認真逛一圈覺得只有B區適合搭帳篷 營地有幾隻放養雞 自由走動 一直咕咕叫 有吵 這裡雞比狗幸福 狗是被關在籠子裡.一大早真是雞嗚狗叫 持續不斷.....但大自然該有的蟲鳴鳥語是有的 嗯...真的沒地方去的好選擇！,2,1,2020/05/09,,4283,-1,1
乾淨舒適的地方，大人聊得愉快，小朋友玩得開心，老闆娘又很親切！,5,1,2022/05/07,,4284,1,1
導航竹林派出所-然後比度咖啡-接著看指標就可到達目的地，視野很好，雲瀑超美，有冰箱、飲水機、淋浴間很大、水夠熱很棒。但炮聲驅趕鳥吃果實有點吵，居民會燒枝條飄煙霧熏啊！ …,4,1,2021/05/07,,4285,1,1
櫻花非常漂亮，當風吹來的時候真是美到不行，缺點是廁所不足，多人洗澡會忽冷忽熱，電壓有點不足，兩台吹風機就很容易跳電。,3,1,2021/05/07,,4286,0,1
帶藍色毛帽的老闆很帥很親切。草地踏起來很乾淨 走一段就有大片海灘 非常美麗,5,1,2018/01/02,,4287,1,1
場地剛好，洗手台多帳共用。但營主很親切，設施齊全，旁邊有草莓園可採草莓不用擠人群。,4,1,2020/05/07,,4288,1,1
這次搭在B區營位幾乎都在樹下所以毛毛蟲很多建議穿長袖長褲比較不會被毛毛蟲攻擊冰箱跟衛浴都在入口處若是滿帳稍稍覺得不足小朋友遊戲區也是在車道邊若有車子經過要留意自家小孩安全可惜到訪時天氣不夠熱不然遊戲區應該小孩會玩瘋,5,1,2023/06/06,,4289,1,1
淋浴間熱水超不穩定。第一天在女衛浴洗澡，小朋友都已經脫光光，結果漏很久都是冷水，打給營主叫我換一間看看，說可能是瓦斯快沒了，並告知隔天會過來換。結果換了一間也是漏很久才有熱水，但熱水才出來沒多久又變冷水，要再等很久才有熱水，然後又沒多久就又變冷水，然後最後就一直等不到熱水。隔天也是一樣一下冷一下熱超不穩定，有夠冷，那兩天也剛好有寒流，淋浴間的水還一直跟我冷熱交加，真是太刺激了，心臟不好的話哪受得了，恐怖,3,1,2023/02/24,,4290,0,1
"太離譜老闆為了20人團露。把已到場訂位付費的散客，另外安排到開車20分鐘後的另一頭山坳去。事前都未告知，如果前一天告知，鐵定不會併團也會讓給團客。有訂位的旅客要記得出發前問清楚，到達後會不會被放鴿子。但問了, 你能相信嗎",1,1,2024/03/07,,4291,-1,1
環境不錯，惟周邊草叢與廁所可以再整理一下，增加收垃圾的頻率，不然蚊蟲會比較多～ 但體驗是好的,4,1,2023/05/07,,4292,1,1
舒服的營地營主好客熱情電力完全沒有問題 …,5,1,2022/05/09,,4293,1,1
燒材熱水洗澡很舒服，自然蟲鳴鳥叫 ，有冰箱，營主人很好，車子沒油還幫忙買油。,5,1,2023/05/06,,4294,1,1
營地腹地不大但該有的都有。營地腹地不大，但該有的都有，浴廁空間大，可親子共浴，營主也蠻認真巡視和整理，夜晚算安靜，沒遇到一直大聲聊天的露客，可以好好休息~,5,1,2021/09/27,,4295,1,1
"露營,賞景,放鬆,歡樂的好地方, 老闆和老闆娘有好客的天性, 歡笑不斷",4,1,2020/05/08,,4296,1,1
露營地歸化很棒；碎石地營釘不好釘,3,1,2019/05/06,,4297,0,1
營主人親切，營區雖小，但可以玩沙跟玩籃球，讓小朋友徹底放電，大棧板很不錯，還有木桌可以用。,5,1,2022/05/07,,4298,1,1
露營區非常大，在這裡不怕無聊老闆人很好 …,5,1,2023/05/07,,4299,1,1
2022除夕前 獨享三天兩夜。 棒，值得再來。,5,1,2022/05/07,,4300,1,1
這是一個可以放鬆心靈的好地方，謝謝營主提供一個舒適的環境能讓我們享受天倫之樂。,5,1,2018/12/11,,4301,1,1
環境髒亂，廁所噁心穢物都堆積近半個馬桶，營主應對進退，即為差勁，毫無誠信，坐地喊價 官網上明明標示價格，到現場後唐塞理由哄抬價格，超級雷的露營區！,1,1,2021/05/08,,4302,-1,1
不錯。住在樹林裡~晚餐沒煮開去外面吃方便~,5,1,2023/02/04,,4303,1,1
打了二三十通電話都沒接 沒熱水人在裡面等了二十幾分鐘 水也忽冷忽熱 這種露營區不給六顆星不行 這一顆是多出來的 凸凸 …,1,1,2023/05/09,,4304,-1,1
營主大仁哥人很好，下午會有下午茶和小遊戲。,5,1,2020/05/07,,4305,1,1
附近有景點、營主客氣。附近有合興車站、內灣老街可以順便逛。營主很客氣，營區有小孩玩的滑梯設施，洗澡熱水穩定，車子可以停帳篷旁很方便，但晚上大約1點多還聽到有人在聊天、大笑，音量非常大，隔了大約50公尺以上，仍然可以明顯聽到談話內容，實在很誇張,4,1,2022/04/24,,4306,1,1
覺得環境很不錯路好開，收帳離開可以到附近碧潭走走很近，浴廁很乾淨，熱水很穩定，缺點是我的搭帳旁邊的池溏有死魚3條，小孩一直說有魚腥味，沒有飲水機。因為單露小孩一直喊無聊，因為只有蕩秋千，喜歡有遊樂設施的家庭，要考慮哦！但先生說下次還會再來。,4,1,2020/05/07,,4307,1,1
(此評價是方便我個人記錄用，不會想再次造訪的營區）,1,1,2023/05/06,,4308,-1,1
風景佳之外，感覺不到任何好的,1,1,2023/05/07,,4309,-1,1
很乾淨的露營區，老闆也很熱情用心，旁邊剛好是特富野步道，很適合親子露營的營區,5,1,2024/02/08,,4310,1,1
乾淨程度讓人驚豔，連垃圾桶蓋子、白色水槽、濾網都沒有一點髒污或油膩。更不用說廁所、浴室、營地。非常用心！,5,1,2024/05/04,,4311,1,1
高海拔營區，但路好開，山區熱水穩定、乾淨，有垃圾分類，營主人很好、客氣。這次也遇到好露客，讓人有愉快的露營。鞋子忘在山上，營主也比我還客氣的幫助我。值得再訪的營區。,5,1,2023/11/07,,4312,1,1
營地路途有點遙遠，後半段顛簸無法會車，有小蒼蠅與會咬人小蟲或小黑蚊，朋友有幾位被咬，大包又超級癢。,3,1,2022/05/08,,4313,0,1
草地及廁所螞蟻多，整體環境只能說尚可。,3,1,2021/05/06,,4314,0,1
是個很親近大自然的地方。,3,1,2021/05/07,,4315,0,1
什麼爛營區，浴室沒熱水，水啡溫忽大忽熱是三小,1,1,2023/05/07,,4316,-1,1
超推的營區營主真的就是大家上面說的人超好又很熱情營區乾淨沒有什麼蚊蟲廁所也乾淨開車又很好上來加上百萬夜景超推！！！更多照片可以看IG:kate18.zzz,5,1,2023/05/07,,4317,1,1
營主非常用心經營的營區衛浴廁所整潔 冰箱分區標示又乾淨營主還帶大家去看營火蟲 …,5,1,2024/05/05,,4318,1,1
廁所算是乾淨，但不知為何一直有臭味，淋浴間窗外也是一直飄來臭味，像是化糞池那種味道。小黑蚊很多，被咬的很慘，得去看皮膚科了。另外其他露客半夜一直喝酒大聲喧嘩，跟營主反應後也沒有有效的作為，最後吵到半夜三點才結束。整體來說露營區整理的還不錯，就是廁所區的臭味，小黑蚊，吵鬧問題，讓人不會再訪。謝謝你們有提供艾草蚊香，但可以告知一下我們不然沒人知道有提供。廁所味道應不是消毒的問題，是管路或污水處理的問題，因為廁所外味道很重。的確客人品質不是您能控制的，但若您無法堅持自己訂的營區規則達到有效勸阻，那麼不如刪除嘍,3,1,2024/04/23,,4319,0,1
老闆很熱心，還有介紹日月潭自行車優惠草皮很舒服，可以盡情奔跑玩耍！,5,1,2023/05/07,,4320,1,1
衛浴沒幾間要排隊，冰箱只有一台（爆櫃），注意小黑蚊,2,1,2022/05/08,,4321,-1,1
第三露：營地大，衛浴乾淨。碎石地，營釘要好一點才容意打釘。,4,1,2018/05/06,,4322,1,1
活動空間超大、草量綿密，營區的每個角落都可打赤腳行走，洗澡間採乾濕分離設計，冬季還可採草莓。,5,1,2017/05/07,,4323,1,1
小而美的營區。小老闆很熱情，不過晚上唱歌也唱太晚(雖然蠻好聽),5,1,2022/09/15,,4324,1,1
現在八月份，小黑蚊從早叮到晚沒在客氣的，每個人平均20個包以上，最後逃難式的收帳建議攜帶頂級強效防蚊液，不然會跟我們一樣，怎麼噴蚊子都不怕。 …,3,1,2021/05/08,,4325,0,1
營區附近有螢火蟲、有小溪可抓魚蝦、營位大小尚可、但衛浴設備清潔可在加強 …,3,1,2021/05/06,,4326,0,1
營主人超好，也很照顧露營者，感謝你們的幫忙!。去營區的道路真的希望能規劃好，訊號弱，仰賴手機的人可能要暫時忘卻 :),4,1,2021/08/29,,4327,1,1
很適合團露的營區，營位很大，工作人員友善。小黑蚊有點兇狠，希望小黑蚊能少一點,5,1,2018/12/17,,4328,1,1
這是我去過最舒適的露營區營地 廁所乾淨老闆親切熱心,5,1,2022/05/08,,4329,1,1
因為不是自己訂的營位，到現場才知收費標準，有被驚訝到，不過兩天露下來，覺得這營區真的很棒，草皮照顧的好讓人想一直赤腳走，浴室寬敞乾淨熱水穩定，廁所超級超級乾淨，乾淨到小孩問我上廁所要脫鞋嗎？（相比前兩個禮拜在某網美露營區收費1200/天，廁所卻整整三天沒人清潔，垃圾還要自己帶回家）這裡真是太美好了,5,1,2022/05/07,,4330,1,1
廁所有點遠 其他露客唱ktv很吵 也不會勸阻,3,1,2020/05/08,,4331,0,1
"真是個可以放鬆身心靈的好去處,場景非常漂亮~處處可拍照取景...去了還想再去~",5,1,2021/05/07,,4332,1,1
利用山坡分層分區，曠敞又具有隱私，廁所衛浴乾凈，營主有用心，謝謝！,5,1,2020/05/07,,4333,1,1
第一次來這裡~路還蠻蜿蜒的~轉彎要小心~不過路面還蠻平順的~要開一段時間才能到達~這次還遇到雪霧隧道交通管制等了30分鐘才放行~到了營地因為是在1500公尺以上的山上不會覺得熱，現在的天氣涼涼的喔！營地的電要插前面的電動車充電的插座（記得要按一下上面的按鈕才有開啟電源喔！）營地有冰箱跟飲水機，半夜也不用怕沒熱水洗澡~蠻好洗的（有附沐浴露、洗髮精、吹風機）大家來的時候記得車開在石頭地在轉到自己的營位喔！（營區人員會提醒喔！）PS:營區人員可能會測試電，這次莫名的就斷了兩次電，不過都重開就好！大家要注意喔！整體來說營區不錯~睡午覺好地方喔！哈哈~PS:喜歡我的評論可以追蹤喔~將現場看到食物的樣子及色調拍攝下來呈現給大家，會到全台各地去發掘美食及特色地點喔！！祝大家心想事成喔！,4,1,2023/11/07,,4334,1,1
營主非常熱情，服務也非常週到。蚊子偏多~ 防蚊液要帶近小溪~ 夏天遊玩好去處,4,1,2019/09/12,,4335,1,1
美好的三天二夜。營主說位置隨便你搭，並遇到好露友，很開心，但是我比較喜歡碎石，不喜歡草皮泥巴地。,5,1,2022/02/02,,4336,1,1
建議營區應該定期清潔消毒！小強太多很掃興，炊事時到處覓食很嚇人，回家時也跟著上車，令人掃興的經驗,4,1,2019/05/27,,4337,1,1
新營地，廁所乾淨，可惜未提供廁紙與吹風機，需要自己帶著呦！,4,1,2018/05/07,,4338,1,1
感謝40年露營經驗的營主熱情幫忙露營菜鳥搭帳篷還請喝咖啡人超好，可以ㄧ次看到無敵夜景跟星空的營地真的不多超推薦這裡！營區好多營主親種的楓樹跟老闆娘種的肉肉植物，也有可愛的雞跟羊，聽說狗狗不見了現在是鵝在顧大門，喜歡遠離塵囂享受大自然呼吸新鮮空氣來這裡就對了！因為營主自己除草不喜歡用農藥而是用生態平衡法，所以可以看到很多蜻蜓金龜子跟青蛙,5,1,2023/05/07,,4339,1,1
花朵相當豐富的營區，但熱水相當不穩定（不推薦冷的時候來），值得櫻花季來賞花露營喔,4,1,2020/05/08,,4340,1,1
很棒的露營區，$900一帳、洗澡水夠熱，四五月有螢火蟲，小黑蚊多要帶防蚊液,5,1,2018/05/08,,4341,1,1
很棒的露營區，營主很用心，適合全家人身心放鬆的好地方，在南投中寮，路不會難開。,5,1,2019/05/06,,4342,1,1
每帳都有雨棚～；車停帳邊，還好有晚上下大雨才不用收濕帳衛浴廁所打掃的非常乾淨也沒有什麼蚊蟲！營主親切非常適合北部臨時想露營解解悶的地方,5,1,2023/07/07,,4343,1,1
世外桃源人間仙境鬼斧神工露營好去處尖石是箭竹筍的故鄉,5,1,2023/05/07,,4344,1,1
"是個不錯的營區,營主很熱情!。唯一的缺點就是拔營的期限還沒到，下一組客人就來了，營主也沒要對方先離開，還答應對方可先卸裝備，但重點是我們露營的東西都還沒收好，這會讓人覺得有壓力，希望能改進！",5,1,2019/01/01,,4345,1,1
G區冰箱冷凍溫度是冷藏，冷藏溫度是常溫，蛋撻放進去冰箱居然慢慢的螞蟻爬在食材上，告知園區還回應說冰箱沒有問題，本來就都是用自己的冰櫃保存那些只是多提供的設備，每區間隔也很小，瘋狂跳電，東西忘了拿食材丟掉可以理解，當天還不回電隔天再打接通後只告知說東西全丟了，事後又改口說沒看到，要去的人要三思～處理事情的方法讓旅遊的心情都沒了,1,1,2021/05/07,,4346,-1,1
分區清楚，衛浴乾淨，熱水穩定水壓強，冰箱大，碎石地面，車可停旁邊 …,5,1,2023/05/06,,4347,1,1
環境不錯，營主人很好，但美中不足的是旁邊的鄰居帶狗狗會狂吠，好吵，2隻小狗看到陌生人就叫，這種狗帶去營地不妥吧,3,1,2021/05/07,,4348,0,1
營主熱情隨和，營區整理的很舒適整潔，但需做好防蚊準備。,5,1,2022/05/06,,4349,1,1
營主很熱情很單純的營區可以烤肉很乾凈的有夜景很棒的營區,5,1,2023/05/06,,4350,1,1
乾淨整齊的營區，水池沙坑小孩玩得不意樂乎，營主人很好，不時會來關心狀況，還主動提供蚊香。下午遇到了很大的午後雷陣雨，很怕會積水搞得很泥濘，還好排水狀況還不錯，沒有這樣的問題！晚上還帶我們體驗捉蝦活動，來趟生態之旅！是一次很棒的露營經驗！,5,1,2021/05/07,,4351,1,1
"山路最後一段稍難走,其他都還好!上山時輪胎剛好破風,感謝營主大力幫忙,下次必定再次造訪",5,1,2019/06/04,,4352,1,1
今年暑假之後才完成的新露營區！老闆很年輕、和他朋友一起經營！非常有親和力！總共4個草坪區域！好友們可以包個4-6帳、小家庭也可以在小區自露！老闆大器、預留空間很足夠、小孩子可以玩砂池、玩水！玩羽毛球、玩遊戲！24小時熱水！晚上可看星星參加朔溪賞蛙！沒有露營設備的也可以像老闆出租！環境就離紙教堂只有幾分鐘的走路程！附近有全家便利商店，適合家庭用餐的甕仔雞店家⋯到日月潭也約20分鐘車程！是附近我觀察後設備最好的場地！,4,1,2018/05/07,,4353,1,1
營主很大方，水球很多給小朋友玩，奶茶玉米給小孩吃，浴廁乾淨，池子有清掃過才給小孩玩，很貼心，不錯的營區，推薦大家！ …,5,1,2023/05/07,,4354,1,1
很不錯的營區。廁所很乾淨，營主也貼心的備有清潔用品。,5,1,2018/10/29,,4355,1,1
營主人超好還有可愛貓貓 小草皮皮小草很親人 皮皮比較兇平日來沒有人好悠閒營地位置看到的風景很美晚上還有銀河星空 下次還想再去遠離城市的喧囂～放鬆～放下手機放下工作 好好休息充電,5,1,2023/12/09,,4356,1,1
俯瞰圖看不出來地形的落差 所以露營時分配到的場地非常的受限 三天兩夜都有下雨 等於要收帳時非常非常的麻煩,3,1,2023/05/06,,4357,0,1
有魚池，不過靠魚池的雨棚位置比較小.,3,1,2021/05/06,,4358,0,1
營主態度很好，很友善，很熱心廁所很乾淨，空間很大營地有待加強，都是乾泥土，也不好下釘都是石頭吹風機是掛牆式的達新牌，建議自行帶營水機是家庭用的那種很小台（雖然營主說自來水是山泉水，可煮沸食用，但介意的人還是自己帶比較妥當）冰箱跟衛浴集中在同個地方、其他營位的人較不方便1-5顆推薦：,3,1,2023/05/07,,4359,0,1
老闆很有理想，想要提供孩子們與大自然接觸，設施安排及維護很用心，營位空間寬敞，晚上無光害星星很多。,5,1,2020/05/07,,4360,1,1
整體感覺不錯，但小黑蚊太多。孩子們和我的腿都帶著紅豆冰回家。,5,1,2017/05/03,,4361,1,1
螞蟻超多，洗手台水管堵住，草皮不讓開車進去，東西要搬好遠，園內空間不大，帳篷搭上後沒路走。,3,1,2023/05/06,,4362,0,1
靠近台北的獨立營位 個人空間非常夠 非常棒！老闆非常有趣 一早就問我們要不要喝酒哈哈還自備椅子 酒跟甜點過來找我們玩廁所淋浴間雖然少 但很乾淨 熱水非常燙 水壓很夠～跟著Google map走 就能到了！,5,1,2024/02/06,,4363,1,1
無論風景還是路況 ！五星營地 ！謝謝營主的胃藥讓女友舒緩許多,5,1,2023/05/07,,4364,1,1
"台灣之星完全無訊號，好在園區有提供WiFi,早晨沉浸在各式鳥叫聲中，園區很乾淨，場地很寬大，雨棚去很方便，還有禁止帶寵物呦",5,1,2023/09/07,,4365,1,1
露營區營主夫妻用心經營，對環境維持非常講究，給每位露友擁有很棒環境。。希望每區洗手台上面有可以有個小燈,5,1,2023/03/02,,4366,1,1
"有絕美的風景。營地及廁所都很乾淨,看得出營主的用心經營,但營主忘了開水閥造成小包區沒水,是比較失望的地方,不過營主很快速地來幫忙開水閥,馬上又有水可以用",5,1,2019/09/27,,4367,1,1
可以釣魚的營地 適合喜歡釣魚的大小朋友雨棚區很適合下雨天 不怕收濕帳 有幾個區離廁所浴室稍遠蚊蟲非常多要準備好聞香防蚊液！,4,1,2023/05/06,,4368,1,1
營主忘記我有訂營位（已匯款付全額），當天到了差點沒位子，搭到一半又被要求移動，很浪費我時間和體力，待客是很熱情沒錯，但最基本的責任卻沒做好，造成不愉快的體驗。再來營位安排得非常擁擠，帳與帳之間基本上沒有什麼空間，可能只適合大團包區，夫妻兩人或小家庭根本無法享有自己放鬆安靜的空間。另外營主似乎沒有晚上10點要放低音量的概念，放任大團客一路吵到半夜一點，擾人清夢。營位一晚1200，不算便宜的，但是沒有在每個營位提供垃圾桶，垃圾裝袋後要自己拿到營本部旁的集中收集處，非常不方便，不理解這樣的狀況收1200意義何在？營地優點是某幾個點的風景很好（某幾個點而已），營主很熱情很親切，但如上所說的不愉快都不是親切的營主可以掩蓋的…,1,1,2023/05/07,,4369,-1,1
千萬別找營主推薦的人看螢火蟲雖然事前有先說一個人收150元，但帶我們去看螢火蟲的景點真的很爛，就帶我們去一個住家旁的田地，附近都路燈，光害非常嚴重 ，原本還想說可能不只一個地方，結果就問我們看好了嗎? 要回去了喔! 就一個點，不到20分鐘，這種地方用這種方式收150/一個人 ，真的覺得非常不值得，後來才知道解說員是營主的媽媽，當下我也有反應這樣價錢太過分了，但是解說員就堅持那是別人的地，也要付給他們場地費，然後我們一行人只好摸摸鼻子自認倒楣付了1050元，我只能說這次是我遇到最差的體驗,1,1,2022/05/08,,4370,-1,1
老闆娘熱情，營區道路狹小且陡峭，需多注意！,4,1,2019/05/07,,4371,1,1
風景不錯；環境及人員素質待改善,1,1,2019/05/08,,4372,-1,1
一搬。下雨排水性很差 積水嚴重⋯,3,1,2022/07/31,,4373,0,1
現代露營地弄得太人工化沒有露營的感覺 一堆人吵吵鬧鬧煮一大堆東西喝酒講話大聲 十足的是難民營,1,1,2020/05/06,,4374,-1,1
風景優美，草皮平坦，衛浴設備空間充足且乾淨，沐浴出水量穩定。,5,1,2020/05/07,,4375,1,1
貼心的浴廁上方加裝紗網，飲用水還設有過濾器,5,1,2019/04/01,,4376,1,1
C區浴室和廁所髒，很多蟑螂。不知道是因為營主沒住在營地，這次去被隔壁區的吵到無法睡覺！一群年輕人晚上10開始唱卡啦OK，一路唱到半夜12點！隔天跟營主抱怨，營主也辦法解決不會在去的營地⋯⋯,3,1,2020/08/21,,4377,0,1
2023.08 午後大雨的日子草地下雨不少處積水，需善用塑膠墊來避開。C區樹蔭涼爽不容易曬到太陽；這次在D區草皮空曠旁有遮蔭大樹；AB區視野較遼闊可看近山。廁所衛浴男女分開、挺乾淨，不過熱水忽冷忽熱。另有兩隻結紮貓咪，可愛！,4,1,2023/09/07,,4378,1,1
知性、休閒、自然、野趣的露營區。在營區裡渡過了24小時，感受到營主對部落文化的熱情與愛護，也被營主的幽默深深吸引，領略了不同以往的露營新感受。我將這次的經驗剪輯成影片，讓大家快速了解營區的服務內容與營主的熱情，希望大家會喜歡。YT頻道：河馬愛什麼       @hippolovesunny                         https://youtu.be/GZKSjICsa84,5,1,2023/01/13,,4379,1,1
"浴廁環境不好,營區洗碗槽,還有木桌椅還好",3,1,2021/05/07,,4380,0,1
風景美，帳篷很大很舒服，很適合放空，老闆超熱情，帶大家導覽爬山，下次會想再來參觀,5,1,2020/05/07,,4381,1,1
草皮很棒。營地生態有用心照顧，在營地就可以賞螢火蟲,5,1,2019/05/15,,4382,1,1
光是營主及營主媽媽的熱情已值5顆星，泳池美冰箱冷廁所乾淨，還有營主媽媽的手作好厲害 …,5,1,2022/05/07,,4383,1,1
環境非常舒服，還有超大的衛浴！老闆人也好nice  下次一定還要再來(˶‾᷄ ⁻̫ ‾᷅˵),5,1,2023/05/07,,4384,1,1
首露給了這個營區，但爛到我整個難忘，滿滿的蒼蠅大軍傾巢而出，營主超收營位讓人無法停車，又30-40人搶一間浴室（熱水時有時無看運氣），晚上營主養的看門狗吠整晚，垃圾桶已滿出來到隔日卻也不整理上面停滿蒼蠅，害我現在訂營區第一件事就是問有沒有蒼蠅？營主有沒有養狗？有沒有熱水洗澡....,1,1,2022/05/08,,4385,-1,1
鐵棚超大 老闆夫妻熱情  環境設施雖然簡單 但這就是我們要的生活,5,1,2020/05/07,,4386,1,1
