content,rating,type,publishedDate,tokenization,status,origin
雖遠但很漂亮收訊不好就當享受大自然,5,1,2021/05/08,,1,1
棒！雖遠路小，白日安靜，夜間動物唱歌。,5,1,2021/05/08,,1,1
舒適的露營區，能自然而然的放鬆在這片環境裡使人與人的相處更加緊密營主們也貼心分享秋天螢火蟲,3,1,2021/05/08,,0,1
蒼蠅 跟蛾過多，洗澡如廁有些辛苦，但收不到網路 是一大優點,2,1,2021/05/08,,-1,1
露營到好地方,5,1,2020/05/08,,1,1
營主很親切熱心，很推薦大家，如果收訊再改善一點會更棒！,5,1,2020/05/08,,1,1
環境安靜舒適，這次是秋冬季節來，整篇楓紅很美，營主非常熱情且親切！,5,1,2020/05/08,,1,1
讚,5,1,2020/05/08,,1,1
來這邊可能要注意一下，夏天小黑蚊超級多...和會飛的小蟑螂，洗手台的水有點混濁。優點是個生態豐富的營區，靠近比該溪，溪水清澈。被叮了快三個禮拜還沒好...大家要注意小黑蚊。,3,1,2020/05/08,,0,1
第二次來訪，依然心動，地形優勢好山好水，老闆的下廚手藝優秀，份量很足,5,1,2020/05/08,,1,1
來到這裡的路程真的很遠，但也很值得（如果天氣好的話更棒）。一路開到拉拉山後，要再接著一條小路才能來到這裡，小路上最好開慢一點因為真的大部分的路寬都無法會車，最後來到目的地會有種深山秘境的感覺。當然蟲的數量就不用多說了，除非真的很花心力整理否則應該會像這裡廁所內的各類昆蟲和蜘蛛網，帳篷也最好是把砂網都拉起來。不過來到這種深山營地應該就是要做好準備～其它就是各種美景、各種蟲吟鳥叫，最特別的是入夜後的山羌聲和遠傳傳來獵人打獵的槍聲，真的很特別也很難忘～營地主人還可以預定馬告烤雞、竹筒飯等，一路下來晚上有著烤雞吃真的是超爽！馬告味道真的很香小缺點是熱水有點難調整到剛好的溫度，不是冰的就是燙的。,5,1,2020/05/08,,1,1
來到這裡身心靈都得到放鬆 …,5,1,2020/05/08,,1,1
風景優美是放鬆露營的好地方,5,1,2019/05/08,,1,1
四帳包場感謝營主提供焚火台，也特別教我們如何撿材來用場地優美，營主熱情與美味,5,1,2019/05/08,,1,1
我會給三點五分，主要是非常深山內，交通不太方便頗危險，景色是不錯可是沒有必要這樣翻山越嶺。,4,1,2019/05/08,,1,1
雖然路程有點遠，但是很值得，是露營放鬆的好去處。風景美，營位也大。,5,1,2019/05/08,,1,1
一小片的槭楓林，給人濃濃秋意。,4,1,2019/05/08,,1,1
喜愛大自然的會喜歡這裡，與世隔絕，露營場設施齊全，但道路有點狹窄，天候不良，避免前往。,5,1,2019/05/08,,1,1
營區偏遠且山路不好開，中途又常塞車，而且手機收訊差，請要有心理準備。但是場地風景漂亮，夜晚星空非常漂亮，水蜜桃好吃。,4,1,2019/05/08,,1,1
感覺跟網友說的差很多。,1,1,2019/05/08,,-1,1
雖然路徒遙遠，但值得去，沿路風景優美，使人心曠神怡！,5,1,2019/05/08,,1,1
6月 溫度剛剛好 不會太熱太冷 老闆有導覽解說搗麻吉活動 提供餐點服務,5,1,2019/05/08,,1,1
前往營地的山路很可怕 要白天時開比較安全 營地廚房及盥洗設備齊全 可以很舒服的親近大自然,5,1,2019/05/08,,1,1
原始,5,1,2019/05/08,,1,1
營主很熱情好客,5,1,2018/05/08,,1,1
前往營地的道路不好開，開車技術要絕佳，必備技能倒車能力要很強，坐車的人要冷靜，但營區夜晚星光閃閃，美不勝收,5,1,2018/05/08,,1,1
A區遍植楓樹，春天樹影搖曳，架個吊床正好發呆,4,1,2018/05/08,,1,1
很美,4,1,2018/05/08,,1,1
營主親切，可以預訂美味的烤雞，但營地在山谷較無景觀。,4,1,2018/05/08,,1,1
"自然生態豐富,營主沒有做過多的人工開發,保持原始風貌,所以小昆蟲種類多,不喜歡者要斟酌.衛浴乾淨明亮,每區隱密性夠,不會互相干擾,因在拉拉山區,距離市區路途甚遠",5,1,2018/05/08,,1,1
太棒了～,5,1,2018/05/08,,1,1
上山路況有幾段產業道路 極難會車路況不是很好！（不建議夜衝）老闆人很好 夜衝上山還會關心是否平安到達給的帳位很寬活動空間很夠我們搭在B區 搭起來不會帳帳相連可惜B區沒有景觀看但適合團露包區廁所共4間 可惜有一間阻塞3間沐浴的廁所共用(有一間是材燒的 其他瓦斯桶)整体算夠用老闆有賣醋跟香菇有讓大夥試喝水蜜桃醋～露營可以跟老闆定購風味餐可以試試！營區走下去還有ㄧ個溪可以泡腳玩水夏天可以消暑！整體而言還算不錯除了路況外 會推薦這營區,5,1,2018/05/08,,1,1
風景優美，老闆廁所衛浴常整理乾淨清潔，山路小徑開車需小心～小缺點是遇到沒公德心的露客團在山上大放音樂，真的讓人無言，希望每個喜歡露營的朋友可以稍微尊重他人～,5,1,2018/05/08,,1,1
風景優美，營地佳，衛浴設備良好。,4,1,2017/05/08,,1,1
郊區空氣清新 無網路可以徹底放鬆,4,1,2024/02/21,,1,1
路不好，無法會車。上山的路如果遇到會車時需要倒車50公尺以上，路況不好底盤低的車不推薦前往。營區中華電信收訊是0-1格，營主不住在營區，遇到半夜吵鬧的營友無法處理。,4,1,2023/12/12,,1,1
謝謝營主的用心及辛苦，這次的露營玩得很開心,5,1,2023/12/04,,1,1
中秋連假第一天居然包場！讚啦！。道路狹窄，會車要注意,5,1,2023/10/05,,1,1
雖然最後一段的路況不好開，卻是不錯的環境。租借帳篷，有先開除濕機。冰箱飲水機都有。,4,1,2023/05/14,,1,1
訊號有點差。如題 然後不要穿短袖 直接被咬成智障,5,1,2023/03/20,,1,1
櫻花開了很美。當天遇到一群87大學生 吵到半夜2點 發瘋,5,1,2023/03/20,,1,1
營地不錯，道路需要改善。路途遙遠，開去營區的路可以加強一下太難開了，很需要改善,5,1,2022/11/25,,1,1
烤雞太好吃啦! 營主也很親切喔,5,1,2022/11/04,,1,1
"可能老闆很忙 , 預定水蜜桃最後沒有給我們",4,1,2022/09/16,,1,1
很棒！。很棒的露營區，老闆很親切。但有個小缺點，浴室會積水，可能是小蟲塞住出水口了，浴廁如果能改善蚊蟲問題就完美了。,4,1,2022/05/31,,1,1
很放鬆自然的營區，腹地很大可以到處散布吸收芬多精，但要進營區前的路如果公家單位能路平一下就完美了!,4,1,2022/05/27,,1,1
"謝謝營主的用心。享受片刻悠閒及寧靜  由巴陵道路右轉進入同心農路的路況較差,低底盤車輛應謹慎慢行",4,1,2022/05/01,,1,1
營主人超好，也很照顧露營者，感謝你們的幫忙!。去營區的道路真的希望能規劃好，訊號弱，仰賴手機的人可能要暫時忘卻 :),4,1,2021/08/29,,1,1
好山好水，很生態的露營區，只是路很小，不好走；此次露營意外變成一帳包場，營區老闆人很好。,5,1,2021/04/29,,1,1
"令人驚艷的櫻花, 力推。交通雖然遠了點, 但看到滿樹的櫻花, 一切都值得了.",5,1,2021/03/02,,1,1
蒼蠅太多。沒有網路訊號（個人可接受），旁邊的小溪很不錯有蝌蚪跟魚路雖小條，但放慢速度就行下午再進營區就不會有會車的問題,4,1,2020/07/20,,1,1
營主有用心維持這營區 整體來說既整潔格局也不錯 比較可惜的是交通不太方便,5,1,2020/05/05,,1,1
覺得此露營區沒有飲水機  及廁所區都舊舊髒亂  收費要1000元  有點不太值得,3,1,2020/05/03,,0,1
與世隔絕的營區，可以自在的享受山林生活。夜衝需要多加衡量，營主人很好還有出來帶我們~第一天晚上只有我們一帳，燈關掉就完全沒光害!滿天星空超美的!!,5,1,2020/04/21,,1,1
風景優美，是春天賞櫻，秋天賞楓的好地方，四面環山又安靜。,5,1,2020/04/06,,1,1
除了交通不便之外都很棒的露營地。營主親切、設備整潔，景觀又漂亮，營地本身堪稱非常優秀，幾乎沒有什麼好挑剔。但是前往的交通就是從巴陵派出所下去的那條同心道路路況實在太可怕了，特別是剛下過雨時，不要說騎車的人了，開車的人也會怕...這是唯一的缺點。,5,1,2020/04/05,,1,1
老闆人好，食物好吃，環境幽靜。因場地受限，小帳加天幕會比較適合，47雙峰會擁擠一點,4,1,2020/02/23,,1,1
老闆辛苦地把營區整理得整齊。營主很熱情，也非常勤勞整理環境，營區空氣很清新，風景優美，就是進出的路況有點令人擔憂，建議要交通管制單向進或出比較安心^_^,4,1,2019/10/13,,1,1
因為路程較遠，有世外桃源的感覺，已造訪2次，依然會想再去，塔曼溪清涼透徹,5,1,2019/09/17,,1,1
充滿原始美麗的營區。雖然進營區的路崎嶇，但是進入營區後的美麗和蟲鳴鳥叫真的是讓人心況神宜，有機會會挑別的季節再去看看不同的美麗,5,1,2019/09/14,,1,1
原始自然的營地，山谷中的秘境,5,1,2019/04/30,,1,1
祝福兩位新人 「情似青山永在 愛如綠水長存」 …,5,1,2023/12/07,,1,1
這裡真的很美，整排的落羽松森林心情就很好，不過晚上來真的很暗,5,1,2023/12/07,,1,1
適合親子露營的好地方。洗手間乾淨，用心維護。,5,1,2023/05/07,,1,1
場地很大，草地很舒服，小孩直接上面打滾，脫鞋子跑，二訪,5,1,2023/05/07,,1,1
非常漂亮的露營場地。,5,1,2023/05/07,,1,1
超棒，完美星空，對面還有草莓番茄可採,5,1,2023/05/07,,1,1
好地方，一片大草坪親子FB粉絲團：babypapa,5,1,2023/05/07,,1,1
營位寬大($1800)，草皮厚實，有飲水機。洗手間衛浴是兩次乾濕分離，讚喔,5,1,2023/05/07,,1,1
#水玉妮光這是我們家露營啟程的起點，經由露友的引薦，我們就是在此點燃露營魂的。＃來此露已第三次了，終於，在這乍暖還寒時節，邂逅了遍紅的落羽松，透過手機記錄那繽紛色彩，着實讓攝影人的心悸動不已。＃白晝的冬陽暖烘烘的，可以熱曬到短袖背心，但入夜後的冰寒卻得透過暖爐熱湯來拯救，苗栗營地晝夜溫差大呀。＃下次，同樣季節，我們還要預約另一區歐式風格的花園區。(by Samsung s20＋),4,1,2023/05/07,,1,1
很乾淨的露營場地，還有很大的草坪，營主很nice,5,1,2023/05/07,,1,1
草皮舒適非常適合小孩光著腳丫子玩耍，帳與帳之間空間寬敞，重點是廁所浴室內乾濕分離，整齊乾淨，價格也便宜.....,5,1,2023/05/07,,1,1
環境好,5,1,2023/05/07,,1,1
還不錯，廁所，浴室很乾淨，就是蚊蟲很多，白天蒼蠅很多,5,1,2023/05/07,,1,1
如果沒有喪屍般的蒼蠅就是100分的營區了～,3,1,2023/05/07,,0,1
去年住過，真的很棒，草皮很舒服，廁所好乾淨，有時間一定會再訪 …,5,1,2022/05/07,,1,1
超讚五星級營區！1.第一天大雨狂下草地排水超好一點泥濘也沒有！2.同行一直大讚衛浴設備乾淨且乾濕分離，小米屋裡洗澡不怕冷，堪稱露過衛浴設備第一3.雖然一天1800很貴，但營位很大，我們五帳至少還可以再搭兩帳還是很寬闊,5,1,2022/05/07,,1,1
"3月初來到這裡,周圍環境很漂亮也很乾淨,室內衛浴乾溼分離可以在裡面弄到好再出來  但缺點是一個垃圾桶都沒有卸妝棉衛生紙什麼的小垃圾沒地方丟早晚溫差大 幾乎沒有蚊蟲 偶爾煮飯的時候有蒼蠅飛出來比較嚴重的是營位包區劃分不清 營位容易被別區的人穿梭這裡比較適合包場 才不會被其他客人打擾",4,1,2022/05/07,,1,1
這是第二次來這個營區了，這一次是玉花園區，落羽松非常漂亮，草皮很厚踩起來非常舒服，有溜滑梯和沙坑，小朋友非常開心，有飲水機很方便，營主還會開著高爾夫球車載水果，菜，果乾來叫賣，東西品質都不錯，尤其是果乾非常好吃。對面有一個草莓園可以跟營主預約採草莓，這個草莓園是不開放外客採草莓的，只開放給露營的人，草莓很大很漂亮，好吃！淋浴間很大很棒，有乾濕分離，放東西的地方非常足夠，我們來這天很冷，但是淋浴間是完全密閉的，洗澡時很溫暖，水壓夠大，水溫不會忽大忽小，是非常好的體驗！唯一的缺點就是吃飯時有一些蒼蠅跑來搗亂，這是一月，難以想像夏天旁邊的果園施肥時這裡會有多少蒼蠅....,4,1,2022/05/07,,1,1
是個乾淨的好營區，但漲價漲的太誇張，應該不會再去了,3,1,2022/05/07,,0,1
非常棒,5,1,2022/05/07,,1,1
很棒很優質的場地，值得來此露營蹓小孩,5,1,2022/05/07,,1,1
認真/用心的營主乾淨/衛浴整齊/沙地乾淨,5,1,2022/05/07,,1,1
方便的交通位置，完美的超大草皮，乾淨浴廁，減量營位數，和善的老闆夫妻，必定回訪 …,5,1,2022/05/07,,1,1
首露帶兩隻一歲幼獸完全不辛苦卻放鬆的一個營地，廣大草皮修剪的平整像地毯，浴室一進去嚇到竟然有木頭香，比自家衛浴還乾淨XD真的很適合重度潔癖者前來,5,1,2022/05/07,,1,1
因為不是自己訂的營位，到現場才知收費標準，有被驚訝到，不過兩天露下來，覺得這營區真的很棒，草皮照顧的好讓人想一直赤腳走，浴室寬敞乾淨熱水穩定，廁所超級超級乾淨，乾淨到小孩問我上廁所要脫鞋嗎？（相比前兩個禮拜在某網美露營區收費1200/天，廁所卻整整三天沒人清潔，垃圾還要自己帶回家）這裡真是太美好了,5,1,2022/05/07,,1,1
環境跟設施不錯，非常乾淨整潔 ，浴室乾濕分離,5,1,2021/05/07,,1,1
很棒的露營區，廁所乾淨,5,1,2021/05/07,,1,1
️NO.37露 水玉妮光我心目中前三名的營區雖然早上會有一下下蒼蠅but沒有小黑蚊、一般蚊子&怪怪蟲草皮、活動空間、乾濕分離衛浴...等到處都看得到營主的用心很好拍照真的很不錯!!!這兒有販售咖啡和手工點心還有高顏值的服務人員是一個會讓人再二訪的優質營區#二訪預備備go#提供租借裝備#非常適合新手,5,1,2021/05/07,,1,1
草皮狀況台灣冠軍、衛浴和廁所很乾淨、衛浴熱水穩、衛浴洗澡不悶但也不會太冷，總之，我第一次沒穿夾腳拖在營區打籃球和走路。,5,1,2021/05/07,,1,1
1). 衛浴有乾濕分離 加分， 但廁所仍有加強空間2). 帳篷安排稍嫌密集，沒有辦法有大草地活動3). 未限制管理帶寵物的露客，半夜狗吠，早上起床發現草地上多了許多狗便！,2,1,2021/05/07,,-1,1
20210327～28這次在水玉妮光大草皮營區大草皮沒有樹蔭，非常熱搭帳收帳都爆汗草皮很厚很舒服衛浴乾溼分離很速系沙坑又大又乾淨營主客氣，露營還送高麗菜營本部有冷凍冰箱/冷藏冰箱冷溫熱飲水機很方便,4,1,2021/05/07,,1,1
"1.交通方便 ,沿路好開2.景觀 就是大片的草地和種植整齊的落羽松3.設施 該有的都有 包括 吹風機 冰箱等,親子遊樂設施就是溜滑梯 沙坑 黑板4.衛浴 乾淨 熱水提供穩定,它是乾溼分離 先進去浴室大客廳 是吹頭髮整理儀容的地方,裡面再分幾間浴室在內 不會一洗完澡就出來感受寒冷,這點做的非常的好.5.服務 營主及相關工作人員 友善結論 這邊適合新手,可以車邊下東西,另外也很適合帶小孩子來大草地跑跑,草地有維護,赤腳踩很舒服,適合喜歡草地的人.當然還會有一些手做的課程例如 DIY 甜點,或是一些當地農產品,例如草莓等在販賣PS1.日夜溫差大 我大都是3~4月來,需注意保暖,尤其是下雨過後,入夜開始氣溫下降,清晨會最冷2.有時候可以加100元 提前到10點入營,不然就要閜午兩點才能進場3.這邊可以容納42帳,但是30帳以下是最舒服的.4.如果不想被小孩夜裡吵,建議遠離溜滑梯那邊5.這邊可以預訂 Pizza 不過要到達一定的人數才能訂喔",5,1,2021/05/07,,1,1
2021/02/28首次拜訪後花園區 到達的道路很好走 離卓蘭鎮上很近約10分鐘車程就可以到達全聯 補貨很方便 營主非常的用心安排了許多手作課程值得一試 營區管制的很好 10點過後營主會主動出擊勸說降低音量 可是隔壁營區的不在營主的管制範圍 環境清潔工作效率很高 垃圾不落地 統一定點收放 草地的品質很高 真的是用心經營 赤腳走路真的很舒服 衛浴空間很大器維護的很舒服服 整體上真的可以感受到到營主的用心與堅持,4,1,2021/05/07,,1,1
草坪很大，感覺很好,5,1,2021/05/07,,1,1
老闆熱情人超好，環境很用心維護，園區內的花草豐富！山茶花美不勝收。,5,1,2021/05/07,,1,1
營位費一改再改，越收越貴,1,1,2021/05/07,,-1,1
收了200元清潔費結果什麼都沒有有些人只是想和在露營的親朋好友聊聊天打打屁就要被收200！！！ 營主啊~有點貴喔！,1,1,2021/05/07,,-1,1
苗栗卓蘭的優質營區舒服的草皮很美的落羽松,5,1,2021/05/07,,1,1
很讚,5,1,2021/05/07,,1,1
營區很漂亮，草皮超讚種植的花草也很美！還有遊戲區小孩超喜歡！衛浴乾濕分離！超棒！！,5,1,2021/05/07,,1,1
草坪很厚很舒服環境寬廣廁所乾濕分離超級棒落羽松很美只剩這張,5,1,2021/05/07,,1,1
很棒、很美的營區用心經營的營區乾濕分離的浴室！超推！ …,5,1,2021/05/07,,1,1
超棒的衛浴，乾濕分離！厚實草地，可以光腳奔跑！風景優美！一定要再來～～,5,1,2021/05/07,,1,1
草皮厚實，可以在上面打滾！赤腳走在草皮上非常舒服,5,1,2021/05/07,,1,1
滿地落羽松美美滴，高空拍照場地非常大規劃完善，廁所空間舒適。溜滑梯設置完善小孩有足夠空間玩沙，園區草地整理乾淨，小朋友更有空間玩大顆球(可惜照片沒拍攝到 )。晚上園區內很美亮亮滴，露營好地方就是這裡。,5,1,2021/05/07,,1,1
環境優美 衛浴乾淨,5,1,2021/05/07,,1,1
很舒服的草皮，讓人不禁想打上赤腳，還有成排的落羽松，很適合拍照，更吸引人的是暖和的浴室，乾濕分離而且水壓穩定，露營洗澡真的是享受。,5,1,2021/05/07,,1,1
1.場地很美，草皮很漂亮。2.帳帳相連，很擁擠，沒有空間可以給小孩奔跑(有超收之嫌疑)3.收費1200，還會跳電4.總結：如果要收費到1200，就應該將帳數控制；營區的電力系統也要改善，一個晚上跳電3、4次會讓人很受不了。不會再來了。,2,1,2021/05/07,,-1,1
是一個很棒的露營地，營主很用心的在經營，從種植整齊的落羽松，恢復平整的草地，還有小孩玩的沙地裡面有各式各樣的玩具溜滑梯，以及乾濕分離的廁所隨時清掃保持乾淨，就可以知道他們是很用心的在維護這一個露營地，我們去的時候是聖誕節夜衝，因為是週五的晚上，所以當天還沒有很多人到，悠閑的享受了一夜一天，整個空間很寬敞舒服，營主還借了我們大燈讓我們能夠方便的在夜晚搭帳篷，第二天人陸陸續續都到了也沒有想像中的擁擠，小孩們都有中間草皮奔跑的空間，而且車子進來的時候，都會協調大家讓出中間的車道，這個露營地的周邊幾乎都是果園草莓園還有花露農場，他們也會把收成的水果用高爾夫球車在裡面穿梭販賣，還有相關的聖誕飲品，也有聖誕老公公，我覺得蠻用心的，已經收藏為以後都會去的露營地！,5,1,2021/05/07,,1,1
大草皮適合小孩奔跑遊玩，很棒,5,1,2021/05/07,,1,1
共用大草地，廁浴美觀，營本部有販賣冷飲。,3,1,2021/05/07,,0,1
很棒的露營場地，超讚,5,1,2021/05/07,,1,1
讚讚讚，草地軟，浴室乾濕分離，自己一間防冷，百露中的最愛之一Fantastic camp site. Soft real lawn u can drive over. Bathrooms located inside of a separate building so no freeze in the winter. Another one of our favorites off our 100+ camping,5,1,2021/05/07,,1,1
如果有，我會給六顆星。,5,1,2021/05/07,,1,1
"營區主人非常用心的維護環境,草皮很厚, 光腳踩起來非常的舒適洗手台每兩個營位有一個, 非常方便(排水至水道管, 不會汙染洗手台附近的草皮)洗手間乾淨, 盥洗室的空間與光源設計非常符合人體工學營區雖然處在果園之間, 但鮮少有果蠅或蚊子來報到(10月露營, 其他月份不知)價格收費合理, 值得推薦的優質營地(喜歡在草原露營的人)",5,1,2021/05/07,,1,1
整齊乾淨，適合大型團露！,4,1,2021/05/07,,1,1
環境乾淨，有孩子最愛的沙坑，唯沒有飲水機會有點不方便,4,1,2021/05/07,,1,1
值得經常參觀,5,1,2021/05/07,,1,1
"真是個可以放鬆身心靈的好去處,場景非常漂亮~處處可拍照取景...去了還想再去~",5,1,2021/05/07,,1,1
草地樹木空間都不錯，惟旁邊農田施肥味道比較重！,4,1,2021/05/07,,1,1
環境整理的很漂亮，空間也算寬敞，重點老闆人很nice~,5,1,2021/05/07,,1,1
營地有大草皮，草皮很舒服，環境舒適，廁所也很乾淨，老板都在整理,5,1,2021/05/07,,1,1
2020/4/17-19『基服露社』第十六露-「水玉妮光」露營區休閒放空、風景優美的好地方！超柔軟的大草皮，一定要赤腳體驗一下。衛浴很乾淨，尤其是浴室，乾濕分離且空間大。海拔約450公尺，很適合涼爽天氣來！唯一缺點，果蠅太多！因為旁邊種了很多果樹。晚上時分，大自然美妙的聲音，環繞整個山谷⋯,5,1,2020/05/07,,1,1
環境很棒，五星級衛浴設備下次會再回來...,5,1,2020/05/07,,1,1
廁所很乾淨，洗澡的地方還有乾濕分離，很有歐風感,5,1,2020/05/07,,1,1
適合全家露營的好地方,4,1,2020/05/07,,1,1
我第一次露營時就用它。草坪狀況良好，水上設施維護得很好，很舒服。即使是初學者來說也很安全的露營地。,5,1,2020/05/07,,1,1
適合小朋友一起玩,4,1,2020/05/07,,1,1
這次露營感覺非常棒營主很nice個人覺得挺不錯的。營主也很用心經營，有節目安排（採草莓、採番茄）我覺得很棒！而且那天11點多有人喝醉酒吐整個廁所好幾間（誇張）營主還是起來打掃 還開新廁所給我們用很貼心 有問題都可以討論不會半夜找不人的囧,5,1,2020/05/07,,1,1
謝謝營主， 提供美麗的落雨松， 太美了,5,1,2020/05/07,,1,1
浴廁乾淨有整理，草皮平整乾淨,4,1,2020/05/07,,1,1
美麗的營區+柔軟的草皮+親善的服務人員+五星級的衛浴空間=美好的露營時光,5,1,2020/05/07,,1,1
悄悄話包區，還不錯，這區遊玩設施有小沙坑，旁邊有設置洗腳槽，但似乎容易阻塞。小小缺點就是洗澡水溫很難調整，有時會變超燙，其他都很滿意!!4.8星!,4,1,2020/05/07,,1,1
不錯的營區，我喜歡洗澡的地方，有乾濕分離，另外還有坐著穿衣服的地方,5,1,2020/05/07,,1,1
草地柔軟舒服，兩棵落雨松的中間就是營位，帳篷搭在變色的落雨松下別有感覺，車帳分離，如果遇到滿帳還是會感覺擁擠，乾濕分離的衛浴洗澡很舒服，路況算好走，進入營區的田間小路比較窄，周邊是果園農園，上午的時候有出現零星蒼蠅，下午的時候看到有農民戴著口罩噴灑霧狀液體，希望不是農藥啊！ …,3,1,2020/05/07,,0,1
水龍頭流出的水是溫的，真的很佛心適合冬天露營。但是包區的營位營主不給完整的草地使用，原因是中央的走道要給營主開高爾夫球車通過行銷產品，也算是特別的商業手法,3,1,2020/05/07,,0,1
由於是團露，所以一大營地都是我們的，很大的草地，帳篷和停車場是分開的，下午時間會開著車販售窯烤麵包和水果，剛好可以補充，另在早上要離開時，也會在出來販售，帶回去當伴手禮。沙坑是有遮蔽物的，所以比較不會熱。是個很不錯的營地！,5,1,2020/05/07,,1,1
草皮與一般營區不太一樣，柔軟舒服赤腳奔跑也很舒服~,4,1,2020/05/07,,1,1
浴室很讚,4,1,2020/05/07,,1,1
好玩,5,1,2020/05/07,,1,1
剛到時有點失望，眼前一片帳海！因為場地是一大片草地，規劃起來的帳數是比較多，所以會感覺很擠。習慣這樣的人沒什麼問題，我個人是不喜歡。景觀沒有，好好待在草地上吧。但還是給到4星，因為設施算不錯，有乾淨的沙坑、滑梯、黑板牆這些給小孩的東西，衛浴寬敞舒適（但僧多粥少，排隊洗澡排超久的）。現場有賣食物和水果，也有加分。原本擔心帳這麼擠晚上會被別人吵到，但營主有在管，一到晚上就出來巡，提醒大家別影響到別人。這點大推！晚上真的不吵喔～（小孩哭聲難免啦，多體諒），整體來說算是設備很不錯、經營也有用心的場地。,4,1,2020/05/07,,1,1
1. 適合秋冬季節，氣候涼爽且蒼蠅少…2. 草皮舒服，大人小孩都可以赤腳在草地上活動3. 衛浴熱水穩定且水壓夠大，乾濕分離還不錯4. 日間有蔬果銷售、晚上有石鍋拌飯和窯烤披薩，還不錯5. 帳位略小，若搭滿的話，與隔壁帳比較靠近,4,1,2020/05/07,,1,1
很棒的露營區,5,1,2020/05/07,,1,1
草皮很正點,4,1,2020/05/07,,1,1
環境大致上很好，缺點是四週都是水果園，所以有很多蒼蠅,3,1,2020/05/07,,0,1
很棒的露營區,4,1,2020/05/07,,1,1
草皮很大很好，；但進入場地的道路讓大型車輛無法進入,4,1,2020/05/07,,1,1
塲地好．環境好,5,1,2020/05/07,,1,1
草皮很舒服，給的營地也很大,4,1,2020/05/07,,1,1
很棒的露營區，草皮好舒服，可以看見老闆的用心，衛浴更是五星級的乾濕分離，讚,5,1,2020/05/07,,1,1
離三義交流道不遠，容易到達。營地整潔，有寬敞清潔的衛浴設施。附有冷藏櫃方便儲藏食物。,4,1,2020/05/07,,1,1
很大的露營場地，原本想附上晚上深山濃霧的浪漫畫面，但是我手機只能拍出一片黑所以只能分享白天的部分。,5,1,2019/05/07,,1,1
草皮很棒~衛浴設備也很好~但是唯一美中不足的是蒼蠅多到讓人生氣！ …,4,1,2019/05/07,,1,1
後花園營地:浴室乾式分離，廁所每間附衛生紙固定時間有人清潔，有沙坑溜滑梯，草皮維持很好，周圍有小蕃茄園可以自採，小孩可以玩的很開心，但因為離果園不遠，蒼蠅很多,5,1,2019/05/07,,1,1
厚實舒服的草皮營地，可以脫鞋子奔跑的草皮，非常推薦的地方,5,1,2019/05/07,,1,1
僅路過，有漂亮民宿，感覺不錯。,5,1,2019/05/07,,1,1
露過最好的草皮，最漂亮乾淨的廁所。缺點是超過四人要加收錢，寵物入園也要加收兩百。,4,1,2019/05/07,,1,1
草皮漂亮，浴廁大又乾淨，第三次來還是一樣沒變，還多了水果車跟麵包車可挑選，還有韓式拌飯可選，不用準備晚餐真方便,5,1,2019/05/07,,1,1
草地毯很棒,5,1,2019/05/07,,1,1
草皮很大 小朋友玩的很開心,5,1,2019/05/07,,1,1
是一處非常不錯的露營地這次選擇大草皮沒有蚊蟲  不會的的壅擠  中間留有小孩活動空間  草皮非常漂亮廁所也很乾淨  衛浴是乾濕分離,5,1,2019/05/07,,1,1
很棒的露營環境，主要是營主用心安排及良好的營區規劃，帳車分離，不會有超收問題，但是現在大家的帳篷都比大的…環境定時都有人來整理，浴廁很乾淨，沙坑溜滑梯大大紓解家長的壓力，建築設計有自己的風格，但決不是鐵皮屋等級，所以非常有品質美中不足的還是露客的素質，這只能憑運氣了…價格老闆有他的堅持，這也反應品質…,4,1,2019/05/07,,1,1
超棒的露營區,5,1,2019/05/07,,1,1
我覺得是不錯，適合遠离都市都市塵囂，到此一遊可宿可露營。,3,1,2019/05/07,,0,1
風景優美，好找,5,1,2019/05/07,,1,1
好營地,5,1,2019/05/07,,1,1
有溜滑梯、沙坑、超大草坪可以讓孩子盡情玩樂！衛浴設備超乾淨，還有賣新鮮水果很好吃 …,5,1,2019/05/07,,1,1
。 一點愛,1,1,2019/05/07,,-1,1
一個值得一去再去的營區,5,1,2019/05/07,,1,1
首次露營的地方！晚上霧茫茫的很棒,4,1,2019/05/07,,1,1
低海拔的營區，環境不錯、衛浴設備很高級，也有小孩玩耍的地方，若允許，建議可包VIP區，比較有自己團體的休閒空間！！,4,1,2019/05/07,,1,1
有舒服的草地，廁所很乾淨有人定時打掃，甚至還有乾濕分離的衛浴設備。但是收帳數量多略嫌擁擠,3,1,2019/05/07,,0,1
秋天時節正好，不熱，涼涼的。還可買好吃的批薩跟手工麵包，大人小孩都喜歡。,5,1,2019/05/07,,1,1
營區美 有窯烤披薩 麵包 水果可以買,5,1,2019/05/07,,1,1
大片草皮，沙坑溜滑梯可以放心的讓小孩盡情玩耍。衛浴設備有乾濕分離以露營地來說是高級。,5,1,2019/05/07,,1,1
在悄悄話營地，草地算大，但一帳1200卻規矩一堆，衛浴看似高級美觀，但金玉其外，水溫忽冷忽熱嚴重，要不冷冰冰要不燙得要死，真的很令人氣憤，收費這麼貴還這麼爛,2,1,2019/05/07,,-1,1
草坪衛廁整理的很好.,5,1,2019/05/07,,1,1
悄悄話營區草皮超棒,5,1,2019/05/07,,1,1
讚讚讚………………,5,1,2019/05/07,,1,1
