content,rating,type,publishedDate,tokenization,status,origin
8.就在那邊施工 也不會等客人退房 住一次還要5.6千 是有少給錢是不是東西也夠難吃 包一包回去睡,1,2,2022/05/08,,-1,1
小朋友們心目中第一名好玩的營地，遊樂設施多元好玩，營區環境乾淨，不定時舉辦活動(我們遇上泡泡派對)，路超級好開，夜衝也沒問題,5,2,2022/05/08,,1,1
會選擇懶人露的多半是什麼樣的人呢？想在相對安全的戶外空間裡放生小孩、想跟流行體驗露營攬點森林氣的新手、想輕鬆當網美不用費心找景、想和家人朋友一起歡聚但懶得到海角天涯……。在緣溪行，有種實現了「爸媽忙拍美照、小孩玩樂天堂」的多重願望。只不過想沾染森林氣意味著可能會有蚊蟲騷擾、家人朋友歡聚意味著可能會有喧嘩歡鬧聲，沒有十全十美的好，這些，你都心裡有數嗎？前人入住評論說「既然是要來露營就要巴結一點」，我把「巴結」這兩字看成是「更包容旅程中一些不順心」，但這並不意味著半夜兩三點要忍受旅客發酒瘋，尤其夜深人靜魔音直穿腦門，2021/12/12入住天枰座的年輕人們，沒有人想知道你的睪丸跟貢丸一樣大，沒有人想聽到妳機關槍式浮誇的笑聲。我認為旅客的個人行為實在無關乎營主，畢竟帳篷內外已貼了22：00過後降低音量的告示，只是自我感覺良好的人選擇忽視，而這樣的忽視徹底展現了你只是個自私的人。,5,2,2022/05/08,,1,1
設施完善、營主人好又客氣,5,2,2022/05/08,,1,1
食材非常豐富！CP值很高 …,5,2,2022/05/08,,1,1
"1.園區環境非常好,沙池,游泳池,遊樂設施適合小朋友遊玩2.園區員工相當友善,對於小孩和大人在那邊的活動都詳細的告知.環境整潔且讓人有很放鬆的感覺.3.唯一美中不足是12/12入住遵守園區規定10點前降低音量並就寢,但凌晨三時左右有鄰近住戶大聲喧鬧.",5,2,2022/05/08,,1,1
要什麼沒什麼  食材很普通 還另外買東西吃起來以為會比其他附餐的好 結果是組合肉 任何很柴 其他還算可以,2,2,2022/05/08,,-1,1
適合呼朋引伴一起來渡假，有完善的遊樂設施供小朋友玩樂，大人可安心在營區內放鬆身心靈,5,2,2022/05/08,,1,1
很棒的露營區，場地很乾淨。很適合ㄧ家老小的地方,4,2,2022/05/08,,1,1
"大推非常讚的露營區~ 除了天氣穩定+交通便利(無山路)以外~這次住星空帳感受太棒了,帳棚內非常舒適,床也算是很好睡的!!露營大家都在意>> 最重要的莫過於廁所+衛浴設備非常乾淨沐浴乳+洗髮乳+吹風機都有提供~ 只要自備牙刷毛巾太喜歡這裡了!  還會再訪!",5,2,2022/05/08,,1,1
行李箱帶來就可以睡覺了，帳蓬舒適。,5,2,2022/05/08,,1,1
家庭聚會的好地方,5,2,2022/05/08,,1,1
場地棒 帳篷好睡 景色很棒,5,2,2022/05/08,,1,1
櫃檯人員相當冷淡，給人的感覺就是他們覺得每個客人都問智障問題的感覺，感受相當差！我們第一次來就是因為不熟悉這個環境才問你們啊不然要櫃檯幹嘛？負責訂房就好嗎那工作也太簡單,1,2,2022/05/08,,-1,1
蚊子很毒，注意防蚊，被叮咬到會超癢的。戲水池很大，卻沒有救生員看管，水深有一定的程度，要注意孩子在這裡玩有溺水的危機，岸邊有些斜度往池內傾斜，且鋪滿小滑石，我親自遇到一個孩子坐在岸邊，孩子重心稍往前就不小心就滑掉進水池，無聲掙扎，恰巧父母轉過身沒看見，我趕緊救起孩子，幸好只有嗆水,4,2,2022/05/08,,1,1
超棒的營地！規劃的很好！而且可以讓我們帶著狗狗一起，根本100分無敵，晚上10點後大家都很自律降低音量，很好的經驗，讓我們都愛上露營了喔！,5,2,2022/05/08,,1,1
很大的營地~走國6下交流道很快抵達~這裡除了免搭帳營地~也可搭帳的營地~一泊二食可以省去帶過多食材~這裡還可提供電動車主充電~完全都把可能性都規劃到~居然還有外送平台可以抵達~寵物友善的狩獵帳~旁邊還有寬廣的草地可以讓寵物跑跑~友善的親子娛樂設施~小孩玩得盡興~每個營帳旁邊的寬廣用餐~這次是冬季來露營~已有下次夏季的露營規劃期待再次造訪~,5,2,2022/05/08,,1,1
露營初體驗，又帶家裡毛小孩一起出來，整個超讚！環境舒適乾淨，工作人員服務態度極佳！遇到專業副營長攝影師大哥幫忙拍網美照！素食餐點也可以很讚讚！餐廳不過冬天晚上食量大的，可能需要再額外點東西吃。早上吃超撐，開心！一踏進餐廳，工作人員馬上記得我們吃素，馬上告知哪些餐點是素食。非常用心+貼心！餐廳有遇到幾位大人+小朋友取餐未戴口罩，工作人員也會溫馨上前提醒，防疫措施上，加分！晚上遇到奶茶美眉巡視安全，萌翻！熱水超舒服，而且堪比按摩水柱等級了！很開心當天的客人們也都很自律，10點後音量都明顯放低。對於露營新手，超級大推！,5,2,2022/05/08,,1,1
服務員態度都非常的棒住宿體驗也非常好雖然很冷但玩水看夜景也很不錯要大力推薦一下,5,2,2022/05/08,,1,1
服務人員態度都超好環境也很漂亮，廁所真的是我看過最超乾淨的了，還有一隻拉布拉多可以玩，有機會還會再去,5,2,2022/05/08,,1,1
備註：離開前，營區有人員來處理，態度很好很負責，大夥都能接受露營不是飯店能事事如意，但還是建議對於屢勸不聽的住客要有相關條規，不然會影響其他人權益，更改星號鼓勵勇於負責處理的營區很漂亮很美的地方，但是晚上11點了，還是有人放音樂唱歌，小孩大叫奔跑玩遊樂器材，帳篷隔音大概是我露營有史以來最糟的底座設計棧板相當不穩固，導致有人走路踩過都有很大的震動，更不用說搬椅子，要是沒有像小偷一樣的走路方式，睡著的人都會以為是地震被嚇醒晚上烤肉的肉片沒有事先解凍，送來的時候是一塊塊的肉磚，更不用說其他難分難捨的肉串雞翅，完全就是只能烤焦他或是慢慢煎熬的等他然後晚上快一點了，隔壁帳篷居然自己帶投影機看電影看超大聲，也沒人管，去反應了，過一陣子又切回大聲，真是爛爆了,3,2,2022/05/08,,0,1
整個場地空間很大規劃的很舒服，連浴室跟廁所都很乾淨。還有一隻超可愛的拉布拉多，陪她玩球到後面不跟她玩的話還會跑來撒嬌，小點心還可以拐她表演才藝，超級可愛下午茶是跟當地小農合作的茭白筍跟地瓜，超級甜很好吃。如果非常要求極高的睡眠品質，就不太建議來這種較親近大自然或是有很多小孩放電的場合，畢竟露營地算是露友們互相交流的社交場合。2天1夜整體來說這樣的價格我真的覺得CP值超高。,5,2,2022/05/08,,1,1
極好的。儘早預訂。新的。很受歡迎。非常適合小團體。夾緊逃逸。強烈推薦。很棒的露營地。,5,2,2022/05/08,,1,1
環境很棒，設施好玩，帳篷舒適，吃的就不太好，如果可以，自己帶食材體驗更好。,4,2,2022/05/08,,1,1
營地空間規劃明確，自備露營、租用、用餐、遊憩區、草皮團康…都有分開，可各自享受自己的喜好；遊樂設施多、人員服務佳、環境大致整潔。美中不足是免洗餐具太多，垃圾分類及廚餘標識不明確，若露營是為了對大自然友善，建議可評估一些改進措施（例如鼓勵大家自備餐具、烤肉及早餐用可洗滌的碗盤）。暇不掩瑜，是個會令人想再去的地方，這次初冬去有些冷，下次夏天帶小孩去玩水,4,2,2022/05/08,,1,1
懶人露營親子好去處也可以自己搭帳篷營區很大衛浴廁所設備都很近兒童設施溜滑梯滑水道小朋友玩得很開心缺點晚餐的魚必須自己去鱗片餐點略少有點不足還有隱藏版的員工攝影師但可以值得再來的好地方,5,2,2022/05/08,,1,1
規劃用心，空間雖小但寢具乾淨舒適。服務態度佳，願意花時間解決客人問題。美中不足餐點的品質可以再提升，下午茶發的地瓜茭白筍意義不明，晚餐火鍋料拿來烤有點噁，室內也該準備鞋櫃給露宿房外的鞋子。扣一顆星給可憐的店狗奶茶。因為不識字低端人口的評論，限制大型犬的活動實在很糟。拉布拉多乖巧聽話，店家應該理智面對惡意負評，而非慣壞看不懂規則的奧客。,4,2,2022/05/08,,1,1
很棒的營區很適合帶小朋友來放電，但是今天（星期六）營主安排狩獵帳的客戶在自搭帳篷的地方辦活動麥克風+哨子聲吵到下午五點半我們連要玩的地方都沒有只能在旁邊無奈的看感覺很差，下次如果有人要來先問一下是否有辦活動，建議避開才不會敗興而歸。,4,2,2022/05/08,,1,1
最喜歡櫃檯的迎賓狗狗奶茶非常可愛很乖而且有禮貌會願意為了她再次到訪而且主人都有細心教導Ps.不懂得如何跟狗狗玩，就請遠觀營區很舒服很多間淋浴間附有沐浴乳洗髮乳大家一起使用也不影響熱水供應很多隻大台的吹風機 很貼心水管屋跟營帳乾淨舒適營帳一房一廳，旁邊設有餐桌是三五好友聚會的好所在,5,2,2022/05/08,,1,1
營區各方面都無可挑剔，特別是眼睛大大、鼻子高高的男性服務人員解決了我們住宿上的需求，也貼心給予我們在附近遊玩的行程建議。這裡的環境非常適合想體驗露營的各位約三五好友一起親近自然，也適合在短短的假日逃離都市的喧囂，享受平時忙碌日子裡不可多得的休憩時光。 …,5,2,2022/05/08,,1,1
關於營犬及寵物帳棚管理預訂前知道有寵物帳棚，但與一般帳有區隔認為有在管理，也就安心訂房1)一到營本部check in，營犬見人大聲吠叫，員工說「他不會咬人，你就走進來」，若營犬若不是這麼親人且會對陌生人吠叫，是否不應該放在營本部。2)女兒(3歲)也一起進到營本部辦手續…營犬直接咬住我女兒的腳與拖鞋…好在大人趕緊拉開…沒發生任何事..請問員工說的不會咬人是…？3)晚上11點半，有隻大犬在非寵物區的營地走來走去吠叫不止(看起來與營犬滿像的)4)一般帳區也讓小型犬入住…若是這樣為何要區分一般區及寵物區…？未來不會再次入住,2,2,2022/05/08,,-1,1
很美的地方！適合所有的人去的地方！,5,2,2022/05/08,,1,1
很普通 ，且吃的不好，裡面人員態度也不佳，是不會再去了,3,2,2022/05/08,,0,1
耶穌光，受洗，烤肉，還有熱情的家人們，這露營區真是舒適又讓人放鬆，看見有人願意受洗，就知道信耶穌真正讚！建議入口橋可以加高度標示，不然開有高度的車會怕怕的,5,2,2022/05/08,,1,1
無可挑剔覺得營區棒棒棒！一切的服務與餐點都非常滿意,5,2,2022/05/08,,1,1
環境很乾淨，食材很新鮮，老闆很貼心，價格非常優惠，場地空間大，還有很多可以玩的，早上晚上拍照都很美有時間會再來。,5,2,2022/05/08,,1,1
讚不絕口 這地方實在太棒了 值得一直回來關顧的好地方 大人小孩都很適合的地方 ,5,2,2022/05/08,,1,1
上週公司來貴營區員工旅遊剛好這個季節也很涼爽~訂了情人營和森林帳很乾淨舒服，情人營小而巧，竟然還有冷暖氣森林帳裡面還有個小客廳非常不錯營區內有非常多的設施，小朋友都玩得不亦樂乎原本很擔心烤肉食材會不夠沒想到份量還滿多的，而且食材感覺都很新鮮服務人員很可愛，來幫我們生火還提供專業的攝影知識幫我們拍照廁所跟淋浴設備也都很乾淨而且很多間整體感受都很好，下次還會想再來~~,5,2,2022/05/08,,1,1
營區好美好拍 兒童遊戲區夠多 樹木很多,5,2,2022/05/08,,1,1
非常讚,5,2,2022/05/08,,1,1
環境不錯，適合帶孩子去玩，園區是寵物友善，但我們整晚都在聽狗狂叫，飼主帶大型犬去卻完全放任不管，一樣花錢出遊，還看狗在我們帳篷門口尿尿，我下次不會想再去。,3,2,2022/05/08,,0,1
讚,4,2,2022/05/08,,1,1
營區環境整理的非常乾淨，每位服務人員也都親切有禮！園區設施及造景也都非常棒，讓人感到放鬆自在！一定會找親朋好友一起再去玩,5,2,2022/05/08,,1,1
民宿業者非常有效率的處理我們的困擾，謝謝 …行程類型度假,5,2,2022/05/08,,1,1
美營地！,5,2,2022/05/08,,1,1
今天第一次來體驗露營，本來抗拒露營的我一開始還很免強的被朋友邀請來露營，但沒想到來了之後我覺得我瞬間愛上露營啦！不僅是6星及的設施帳篷內乾淨有有冷暖氣之外床也超級好睡我很挑床的人下午還偷偷的小眯了一下，服務更是貼心到極致啦！尤其是經理超級熱情的，還有晚餐豐盛不馬虎真的只有享受而已！超級推薦！下次要帶家人一起在來玩！回去一定推薦公司來這裡員工旅遊！,5,2,2022/05/08,,1,1
服務很好 ^_^,5,2,2022/05/08,,1,1
緣溪行森林營地，是片非常值得攜家帶眷、三五好友一同前來探訪的森林綠地。來這裡豪華露營，您可以輕裝簡行、說走就走，所有吃住玩樂一切包辦，實在想不出有什麼可以挑惕的了！太喜歡啦～,5,2,2022/05/08,,1,1
呵呵～去體驗一次你們就知道了！,3,2,2022/05/08,,0,1
六星級營區,5,2,2022/05/08,,1,1
園區非常大設施也滿豐富的戲水池很加分 水深約80公分忘了帶泳衣也沒關係營本部有販售遇到的服務人員都很親切廁所保持的很乾淨洗澡的熱水又大又溫暖只是人多一起洗時可能會瞬間水溫過燙有點嚇到烤肉食材份量給得超多種類也豐富我們小鳥胃完全吃不完 投降夜晚燈光點起氣氛很美有許多適合拍照的地點,5,2,2022/05/08,,1,1
露營帳篷很棒,5,2,2022/05/08,,1,1
打電話詢問服務小姐講了一句請說我才剛開口講沒幾個字直接掛電話之後再打就沒接了很沒禮貌,1,2,2022/05/08,,-1,1
六星級的場地及服務， 非常值得向親朋好友大力推薦,5,2,2022/05/08,,1,1
再推懶人露營區+寵物可入帳臨時起意 可以找到真的很不容易這營區非常大有帳篷區/水管房型/羽球排球場/射箭區/戲水池一CI時立馬大家玩瘋的先運動起來米米完全跑整場的追球玩的超開心整體優點有：床好睡、冷氣強、浴室乾淨、熱水夠熱值得很大群人的朋友們ㄧ起來去唷推薦給有養寵物的朋友們,5,2,2022/05/08,,1,1
這次是11月初來家族旅遊，氣候涼爽，沒有小黑蚊的問題，準備的蚊子藥完全沒派上用場，不用組裝帳篷，輕鬆讓孩子們體驗帳篷的樂趣，帳篷內的床滿好睡的，也整理的很乾淨，衛浴間也很乾淨，園區內設施是小孩玩樂天堂，大人放鬆拍網美照的好地方，一到園區有下午茶，晚餐餐點很豐盛，夜間還有點營火，孩子們覺得很有趣，深夜裡星空也滿美的，是趟放鬆的旅行，讓家人還沒離開園區就想預定下次再來玩,5,2,2022/05/08,,1,1
雖說是露營，但除了帳篷外，比較像是森林民宿很適合親子同遊內部營區有許多遊樂設施戲水區、溜滑梯等等副營長還可提供拍照服務（專業基本設施：營帳裡有溫暖棉被、冷氣、插頭沐浴和廁所是共用的，有附洗髮精和沐浴乳但維護很好也很乾淨牙刷洗面乳、毛巾要自帶建議帶一雙拖鞋和蚊香（或防蚊液洗澡有一點比較不好，冷熱會受其他人水龍頭開關忽冷忽熱不過整體體驗很棒如果有機會會再和家人或朋友一起來,5,2,2022/05/08,,1,1
很不錯的營地~有很多舒適的空間，適合小朋友外，情人區也很不錯！帶個瑜珈墊，早晨也很適合在涵管內yoga一下 木地板跟整氛圍很不賴✓ …,5,2,2022/05/08,,1,1
乾淨，舒適，服務好,5,2,2022/05/08,,1,1
建議1. 服務態度熱情一點，每一位都滿冷漠的。2. 每帳提供一個蚊香，有小黑蚊。蚊香還要跟你們買覺得不妥。3. 在販賣部買了臂圈，問怎麼打氣，連講話都不講，直接用手指比方向。4. 發現園內有高爾夫車，食材可以發到各個帳篷。5. 詢問有無冰塊，一包還要收50塊。6. 當日入住有壽星，要親自去餐廳拿6寸蛋糕，但我們忘了拿，到了隔天退房也沒人告知忘記取蛋糕。7. 早餐供應時間最晚到9:30，9:30都還沒到有些都東西沒了，也並沒有再補。然後已經忙著在收，讓人感覺不好。如果提早要收拾，應當告知客人早一點到。8. 泳池可以整理，有些地方有青苔，掉落的葉子很多，看起來髒。環境及設備其實都不錯，但希望可以改善小細節部分。,3,2,2022/05/08,,0,1
很棒的露營地點，有現成的帳篷，也可以自己帶，戲水池也很好,5,2,2022/05/08,,1,1
環境優美,5,2,2022/05/08,,1,1
此次是我們第一次體驗露營️非常喜歡，整個服務、環境、設備根本五顆星都不夠呀！這次我們住的是鼠、牛帳，動線很棒，伙食也很好，真的就是人來到這完全可以享受放鬆到，小孩也玩得非常開心，工作人員小宇（不知道名字對不對）服務也非常好，因為要來之前做了功課，知道有營火，小孩沒看過所以特別期待，服務人員滿足了我們，很喜歡這次的行程，下次會再光顧。,5,2,2022/05/08,,1,1
好的營區，值得等待！,5,2,2022/05/08,,1,1
環境優質,5,2,2022/05/08,,1,1
很棒的渡假地點，超適合親子遊,5,2,2022/05/08,,1,1
原本看評論很擔心小黑蚊的問題但當天可能因為沒有下雨很幸運沒有被蚊子攻擊建議可以帶蚊香跟防蚊液園區很棒很新晚上很美食材CP值也ok有游泳池但是很淺適合小朋友戲水大人大部分都在旁邊悠閒聊天也很棒帶狗來是個好選擇狗狗一隻加300清潔費全部帳篷若沒帶狗最推森林遊獵價格沒有差很多但房型大小設計都最棒小建議廁所給的洗手乳跟洗碗精建議可以補一下從進去到隔天出來從頭到尾都是水,5,2,2022/05/08,,1,1
我從來不給負評的，這一次不給不行了。我從十月就詢問營主要預訂明年九月的中秋連假，營主說10/31中午12點官網搶購。我就一直等到這一天，結果官網系統無法接受這麼大量的人數登入，一直當機。也就是說你根本並不能確定何時真的能預訂，說好中午12點準時開放，我11：30就準備好了，然後一直等都不開放，突然七月就開放了，再等一陣子，突然八月又開放了，我就一直重新整理一直等，好不容易九月開放了，偏偏9/9-9/11中秋連假這三天不開放，我以為是不是被人全包了所以系統鎖住了不給訂，我才放棄，結果對方才說是系統問題，我趕緊回去訂時早已額滿。如果您能接受這一種自以為公平確非常不公平，要盯著螢幕不能離開畫面的預訂方式，再去搶吧。營區很多，沒必要受這種氣。,1,2,2022/05/08,,-1,1
帶著愉快的心情 就能來享受美好的露營️,5,2,2022/05/08,,1,1
物超所值！園區裡面環境保護的非常乾淨舒適，到了晚上，樹上一顆顆小燈泡顯感覺很浪漫，怎麼拍照都好看～重點還有附設戲水池給小朋友放電，完全就是大人與小孩的天堂大推,5,2,2022/05/08,,1,1
值得再去的地方！不光是露營設備還是服務人員就連食材也棒棒，推薦再推薦！而且是寵物友好的露營區，適合全家三代跟毛孩一起前往喔！,5,2,2022/05/08,,1,1
小朋友吵著下次還要再來,5,2,2022/05/08,,1,1
真是超棒的豪華露營體驗，帳棚內有冷氣，也佈置得很漂亮，準備的烤肉食材用鐵盤烤也超方便，廁所超乾淨，洗澡間熱水超熱，這個營區露營氣氛很棒，服務人員都很親切，而且交通超便利，一切都很完美，讓我的生日留下一個很棒的回憶，謝謝～,5,2,2022/05/08,,1,1
雙十連假後到緣溪行的體驗非常滿意～剛好遇到颱風天，營地更美了不管是下國六後的交通便利性、床舖舒適度或食材豐富度都在水準之上，工作人員很熱情招呼、也很認真維護環境，營地設施非常適合有小孩的家庭喔～推推 …,5,2,2022/05/08,,1,1
環境還不錯，很適合帶小孩來玩，但伙食普普通通喔!行程類型度假,3,2,2022/05/08,,0,1
整體整理的非常好感覺得出來用心！洗澡、廁所的場地非常乾淨可以自己搭帳或懶人露每個位置都有旁邊的小烤肉區這次一群人去也有集中式的烤肉區有機會一定要再去,5,2,2022/05/08,,1,1
非常棒的地方，心中首選！,5,2,2022/05/08,,1,1
讚,5,2,2022/05/08,,1,1
環境非常舒適 親子友善,5,2,2022/05/08,,1,1
服務人員很熱情介紹各種帳篷內的巧思與構型，吃的很不錯，遊樂設施很多，很適合親子遊，有兩人房間 四人帳篷還有自己搭營，什麼都不帶也可以，一應俱全！場地維持很乾淨，怎麼拍照都很漂亮。 …,5,2,2022/05/08,,1,1
好,5,2,2022/05/08,,1,1
帶小孩非常棒的露營區,5,2,2022/05/08,,1,1
環境好設備新,5,2,2022/05/08,,1,1
營地很乾淨，環境很好,5,2,2022/05/08,,1,1
營區還在有很多選擇，我們使用的是自搭帳篷，裡面有一個超大泳池，小孩在裡面泡一整天玩不膩，營區內還有溜滑梯沙坑鞦韆，羽球、射箭可租借等多項選擇～是個很值得去的營區。不過建議營區可將下泳池的規則另訂出來～早上有一些小孩下水時沒有戴泳帽下水，有看到工作人員前往提醒，要求戴泳帽，但是到下午有一批同濟會的人到場時，整批人下水也沒換泳裝，穿著褲子衣服也沒戴泳帽就這樣下水了，這樣對於你們早上要求小孩要戴泳帽下水是有些不公平⋯工作人員服務態度非常好，從訂位一路到入住都讓人感受很好的服務。另外會害怕遇到小黑蚊、黑螞蟻的露友們可能訂位前可以詢問是否有改善～（我們搭的位置在最後面的C區，不知道其他區是不是也一樣）我們遇到的是小黑蚊無限多，整天抓不停，小孩都成了紅豆冰，點蚊香噴防蚊液完全無效，用了我兩罐精油（尤加利+薄荷），似乎才有點效用？黑螞蟻則是上百隻黑螞蟻爬進帳篷的支架中，整個管子裡全部佈滿著黑螞蟻，然後從下面竄到上面，後來用太陽先曬，處理很久，跟營區借了黑色垃圾袋把帳篷裝進去再帶回家⋯隔壁帳的螞蟻更可憐，直接在客廳帳上築了螞蟻窩～離開前看他們還在處理。若是小黑蚊跟黑螞蟻都改善會有機會再入住的⋯不然這體驗真的太可怕了,4,2,2022/05/08,,1,1
這裡超讚 一定還要再來！規劃很好又乾淨方便，重點服務人員使命必達好喜歡,5,2,2022/05/08,,1,1
櫃檯服務人員態度很冷淡反觀廚房餐廳的服務人員很熱情小黑蚊很多 情人營的水池很久沒清了看起來有點髒 難怪會有很多小黑蚊烤肉的時候服務人員沒有告知有瓦斯罐還要自己走到本部去問才知道有一罐免費瓦斯罐。感覺工作人員之間的事情都沒有交代清楚櫃檯只有收錢跟Check in的功能剛入住問一些問題感覺都很生疏一問三不知的感覺,3,2,2022/05/08,,0,1
Ashlen's Story Station 第一次辦理兩天一夜的露營活動，帶領孩子家長一同進入露營世界，兩天一夜活動充滿歡聲笑語，親子幸福存款瞬間倍增，創造美好親子回憶。感謝園方提供高品質的服務，才能讓這場活動充滿幸福的泡泡。再次感謝園方全體工作人員。,5,2,2022/05/08,,1,1
營區寛敞明亮，綠意盎然，近國六交通方便，是家族旅遊，朋友聚會的好地方，值得推薦。,5,2,2022/05/08,,1,1
"從訂位的那天，就知道這間一定是很棒的營區，服務非常好！尤其營區經理很熱情，人非常nice,營區漂亮，營位很大，機能性方便，尤其硬體設備，泳池等等都是一等一！小小缺點是小黑蚊多，但是營方已經每個禮拜噴藥，地海拔小黑蚊一定會有，雖然叮了不少苞回來，但是，這種好營地肯定要再穿長褲回露的啊！",5,2,2022/05/08,,1,1
強烈推薦這個營區泳池非常大小孩大人都玩的好開心搭帳區草地也維持的很漂亮整個營區都很好拍照有小黑蚊營本部有賣小黑蚊用的蚊香，很有用,5,2,2022/05/08,,1,1
環境整潔舒服，適合全家，情侶旅遊景點有很多地方網美可拍出美美的照片喔！值得推推！,5,2,2022/05/08,,1,1
環境優秀的懶人露營,5,2,2022/05/08,,1,1
剛好遇到素質差的露客，飯後回營地就發現營位一半被停車佔據、半夜一兩點還好幾台開車出出入入，車門開開關關，醉後嘔吐的聲音也很清晰！老闆或許不該將營位整排規劃在車子出入的主幹道旁⋯,3,2,2022/05/08,,0,1
太厲害的露營區，連裡面的工作人員都臥虎藏龍，拍照技術也太專業了。環境很用心在維護的露營區。必會再訪。,5,2,2022/05/08,,1,1
9/21 羊帳服務員態度超讚，聊天也很健談！面對我們年輕人晚睡晚起超親切烤肉有即時問題，都可以馬上幫我們處理晚起床，還會幫我們在準備熱食享用很適合全家大小，寵物都可以一起出遊年輕人相約相揪就可以來野營的好地方貼心提醒：早上的太陽是假的 薄外套要帶真的很推薦喔,5,2,2022/05/08,,1,1
園區算很乾淨了~蚊蟲沒有很多但是還是有 所以防蚊液跟蚊香還是要準備,4,2,2022/05/08,,1,1
大推這個營地設施根本小孩天堂還有許多裝置可以拍好多好美的照片服務態度也超級好超級客氣需要什麼都能即時回答即時幫忙超大泳池還有溜滑梯盪鞦韆沙坑小孩完全可以好好放電啊連大人都玩的很嗨還有羽球以及射箭都免費租借浴室也乾淨水壓也穩定正常要出發前看評論很多寫關於蚊子的也有稍微做一下防蚊功課（畢竟我們帶著7個嬰幼童啊也是會害怕蚊子攻擊）結果實際走訪後蚊子似乎也只有傍晚會稍微多些防蚊液噴一噴蚊香點火插著就不見蚊子了啊不要因為蚊子而錯過了這個好地方啊～真的沒有多到這麼可怕啊營區也很認真在防蚊欸帶著一群小孩的我們真心推薦這個營地,5,2,2022/05/08,,1,1
晚餐吃燒烤居然要住客自己準備瓦斯，住前通知也“忘記”告知。服務人員態度冷漠，浴室設備損壞，水管屋超級小連行李都放不下！,1,2,2022/05/08,,-1,1
是個舒服的露營地，大人小孩都玩得很開心，工作人員服務超熱情、也超有效率的！,5,2,2022/05/08,,1,1
營地不錯，但是小黑蚊和蚊子實在是太多太多了,4,2,2022/05/08,,1,1
入住當晚有其他帳太吵鬧而無法入睡，但隔日營地主管處理得很漂亮，親自致歉加上禮品及折價券，非常用心在經營。營地很漂亮設施很棒，重點是有一個游泳池，小孩子能玩的不亦樂乎，非常推薦大家能來這邊露營，各型態的露營方式都有，兩人情人水管屋、家庭帳、親子帳、寵物親善帳、或是你想自己搭帳篷都有。,5,2,2022/05/08,,1,1
營地寬敞舒適，浴廁乾淨，設施豐富，場地也管理的不錯，值得再訪,5,2,2022/05/08,,1,1
晚餐烤肉餐點豐盛，但要注意惡毒的小黑蚊,4,2,2022/05/08,,1,1
整體來說是個願意會在去的露營區，服務人員親切且服務效率好，環境上很優美，小孩玩得非常開心且非常想要繼續住下去捨不得離開，晚餐食材也不錯，廁所及洗澡地方乾淨，帳篷有冷氣很加分，早餐簡單不錯，有提供下午茶。會有小黑蚊，建議去的旅客一定要帶專們小黑蚊防蚊液，不然變成紅豆腳，有黑蟻，車子停放位置可能要稍微注意不然就會把黑蟻帶回家，大自然的環境所以在所難免。是新開慕，一個還會願意再去的好地方。*小小的建議希望餐具不要用免洗餐具*害怕小黑蚊旅客，可主動請服務人員提供蚊香哦。,5,2,2022/05/08,,1,1
讚,5,2,2022/05/08,,1,1
很新的營地，2021年4月開幕，小孩子的遊戲設施多（戲水池、充氣城堡滑水道、沙坑、遊戲器具），空間寬廣、環境乾淨、服務人員親切、近市區，有狩獵帳、蓮花帳、水管屋供住宿也有供餐，有小黑蚊，黑螞蟻有點多,4,2,2022/05/08,,1,1
環境優美，設施完善，服務人員親切，值得推薦的露營地點。,5,2,2022/05/08,,1,1
服務態度：佳，見面會熱心打招呼食材提供：佳，一份錢一份貨，而且他們會貼心提供營火！讚住宿品質：佳，房間內整理的很好（但是因為常常會下雨，自己的腳會變泥巴腳，要處理一下才能進房間，比較麻煩）。浴室：浴室很乾淨。廁所：很乾淨。遊戲設施：佳，有戲水池，小孩超愛，玩沙處，射箭，羽毛球，遊戲區，真的很多可以玩。場地提供：很棒，願意讓我們多使用場地煮中餐，開心草地面積：草地很大，是優點也是缺點，如果沒下雨這樣的草地真的太優質了，如果下雨，完全破壞心情，整個腳都會是泥巴，都懶得上廁所，洗澡（還是有洗喔）。。。因為一出去腳就悲劇了，能接受腳變泥巴腳的就沒問題，我不喜歡（跟營地沒關係，單純不喜歡一出去腳就全部是泥巴）。除了泥巴腳非常不開心外，其餘真的非常推，如果沒下雨，這裡很棒，推薦給大家，下雨就。。。。。。。如果不怕泥巴腳當然也推。。。,4,2,2022/05/08,,1,1
園區寬廣舒適，浴廁也很乾淨，所有工作人員的服務態度也都非常好！！,5,2,2022/05/08,,1,1
是個新的夢幻級露營區，離埔里市區近。親子設施多，又有好大的親子戲水池及溜滑梯，真是遛小孩的好地方，值得再來 …,5,2,2022/05/08,,1,1
埔里市區附近的森林遊樂區高級露營區處處都是驚喜兼顧綠美化安全便利,5,2,2022/05/08,,1,1
很美的營地！有很漂亮的住宿環境。,5,2,2022/05/08,,1,1
這是一個成立沒多久的新景點園內的建設都已經完成公部門的觀念不錯現在流行露營區園內的建設比私人地露營區設備要好上太完整了,3,2,2022/05/08,,0,1
適合帶小孩玩耍的好地方,5,2,2022/05/08,,1,1
這裡的帳篷是我看過最豪華的帳篷！,5,2,2022/05/08,,1,1
很讚,5,2,2022/05/08,,1,1
營地很棒。也有很棒的活動 …,5,2,2022/05/08,,1,1
