content,rating,status,type,label,sequence_num,publishedDate,origin,text
真的很棒，渡假放鬆的好去處,5,1,2,2,4805,2020/5/8,1,真的很棒渡假放鬆好去處
雖然下雨，但室內環境不錯，有下午茶吃～,5,1,2,2,557,2023/10/7,1,下雨室內環境不錯下午茶吃
很適合帶小朋友來玩，很不錯的體驗，但晚上氣溫太低，要帶毛毯或睡袋,4,1,2,2,5297,2021/5/8,1,適合小朋友玩不錯體驗晚上氣溫太低毛毯睡袋
好吃好玩好自在，食物要自己烹調、有衛浴、廁所、機能好、晚上很浪漫，適合情侶、朋友、家人一同前來享受！承辦人員也很熱心親切~~~,5,1,2,2,1283,2023/5/7,1,好吃好玩食物烹調衛浴廁所機能晚上浪漫適合情侶朋友家人一同前來享受承辦人員熱心親切
服務很好，餐點好吃 …,5,1,2,2,3500,2023/6/8,1,服務餐點好吃
2023/1/28入住，園區已經很完善囉～超推！烤肉吃很飽，也很好吃 …,5,1,2,2,876,2023/5/7,1,202328入住園區完善囉超推烤肉吃很飽好吃
當初就是被森林小屋的照片燒到~覺得是遺世獨立的感覺我非常嚮往，實際造訪後真的是非常喜歡~雖然地震過後上山有點擔心，但是老闆&老闆娘&小幫手的溫暖問候融化了我們的焦慮！很推！,5,1,2,2,164,2024-04-06T19:18:50+08:00,1,當初森林小屋照片燒到遺世獨立感覺嚮往造訪真的喜歡地震過後上山擔心老闆老闆娘幫手溫暖問候融化焦慮推
第一次體驗全家入住帳篷，很不錯的體驗感受，整體環境相當乾淨，下午抵達稍作休息，兩點後還有迎賓下午茶，三點半有園區導覽解說及植物的介紹，導覽結束後，即可到櫃檯領取房間鑰匙本次訂的豐收地的帳篷，豐收地空間感很棒,5,1,2,2,3092,2023/9/8,1,第一次體驗全家入住帳篷不錯體驗感受整體環境乾淨下午抵達稍作休息兩點迎賓下午茶三點半有園區導覽解說植物介紹導覽結束即可櫃檯領取房間鑰匙本次訂豐收帳篷豐收空間感很棒
整體氛圍很舒適，餐點很好吃～～喜歡，希望下次還可以來照訪.,5,1,2,2,3940,2022/5/8,1,整體氛圍舒適餐點好吃喜歡希望下次還可照訪
工作人員無法有效處理解決問題。在我們旁邊兩帳的露友超過晚上10點了還在大呼小叫！賭博喊的大小聲！小朋友還一直尖叫！甚至跑到我們帳篷旁跳來跳去！我們的小朋友睡著了還被嚇醒！一直到半夜快2點！中間真的受不了了打電話請工作人員處理！結果只有小朋友安靜了！大人一樣持續大聲的在賭博！大聲唱歌！完全無視工作人員已經勸導過！然後工作人員也無法完全解決問題！2023/1/29入住露營樂2號店旗津！我們總共住了6帳！都被吵到無法入睡！,4,1,2,2,5525,2023/1/31,1,工作人員解決問題旁邊兩帳露友超過晚上10點了還在大呼小叫賭博喊小聲小朋友尖叫跑帳篷旁跳來跳去小朋友睡著還被嚇醒半夜點真的受不了打電話請工作人員小朋友安靜大人持續大聲賭博大聲唱歌無視工作人員勸導工作人員解決問題202329入住樂號店旗津總共住帳吵到入睡
環境很棒，服務品質很好,5,1,2,2,672,2023/6/7,1,環境很棒服務品質
這邊風景超好看 還可以騎車去看風景 附近還有遊樂場 大人小孩都很適合 非常推薦 …,5,1,2,2,5694,2023/6/8,1,風景超好看騎車去風景遊樂場大人小孩適合推薦
舒適度很讚適合給推薦給第一次露營的您，下次還會再訪,5,1,2,2,3021,2023/10/8,1,舒適度讚適合推薦第一次下次還會再訪
環境其實真的很棒，包括餐點還有套裝內容，可惜很糟糕的是剛開幕的關係所以人員素質真的很差，當天入住是由園方開高爾夫球車請職員幫各戶別運送行囊到帳篷門口，我們的行李遇到綁上其他客人購買的零食，因為是綁在我們的行李袋上還以為是園區贈送的，因為內容物剛好都是雙人份，我們就吃了其中一個小點心，後來參與下午行程活動到一半時人員來告知是誤放到他人的行李到我們這邊，我們當下立刻致歉以為是贈送的下午茶點，後來當天小姐態度很差勁的說怎麼可能有這麼好的事，那很明顯就不是送的啊，我們真的傻爆眼，後來隔天早上check out的時候入住送的紅酒也未給，我們還繞回去拿，離開了半小時後又打來說款項未結到晚餐加購的海鮮，當下辦退房的時候還說手續都完成了可以離開，後來態度還很差勁一直催款，請他們給明細後續轉帳都沒有給，只傳了帳號，過了兩天說沒匯款要去報警，真的無言,1,-1,2,0,1093,2022/12/11 23:59,1,環境真的很棒包括餐點套裝內容可惜糟糕是剛開幕關係人員素質真的很差當天入住由園方開高爾夫球車請職員幫各戶運送行囊帳篷門口行李綁客人購買零食因為綁行李袋還以為園區贈送因為內容物雙人份吃小點心參與下午行程活動半時人員告知是誤放到行李致歉以為贈送下午茶點當天小姐態度差勁說事送真的傻爆眼隔天早上checkout入住送紅酒未給還繞回去離開半小時款項未結晚餐加購海鮮辦退房還說手續離開態度差勁催款請明細後續轉帳只傳帳號過了兩天說匯款報警真的無言
什麼都很好，就是晚上11:30了，還有人在玩遊戲然後拍手大笑，不是說晚上10點過後要安靜小聲，但是也沒人管，現在12點了，居然在玩鴨子 ，傻眼，唉~~~,3,0,2,1,5320,2021/5/8,1,晚上1130玩遊戲拍手大笑說晚上10點過安靜小聲沒人管12點了玩鴨子傻眼
餐點好吃、烹調方式很多樣化，提供多種選擇來的時間剛好有櫻花，環境很美！,5,1,2,2,3660,2023/5/8,1,餐點好吃烹調方式多樣化提供多種選擇時間櫻花環境美
環境整潔乾淨，不論廁所、廚房、帳篷都是。這次去剛好遇到下雨，原本擔心帳篷內會潮濕，想不到完全不會一群人來有自己的空間很棒，可以盡情的喝酒聊天，白天可以帶桌遊來玩每個角落都很好拍值得推薦 改天有機會再來,5,1,2,2,1685,2022/5/7,1,環境整潔乾淨廁所廚房帳篷下雨原本擔心帳篷內會潮濕想不到一群人來空間很棒盡情喝酒聊天白天桌遊來玩角落拍值得推薦改天機會再來
7/30包整個山谷小鹿共9帳，非常美好的體驗，給4星是因為比較適合包場，單獨來的話基本上除非你在帳篷內不然因為帳篷距離很近可能有人會不愛，但我們包場全都是認識沒差，大家帳篷幾乎都是開放且隨意坐都非常輕鬆好玩的，覺得很棒是一堆小孩一起玩耍大人聊天放鬆很方便看顧孩子，（但如果單獨來自己要考量好隔壁帳篷很近不是每個帳篷都自律），晚餐食材超乎原本預期很不錯，唯一美中不足是不夠熱而已，餐點算蠻特別的食材，衛浴設備很乾淨且完全不會有不認識的共用真是覺得太美好有機會還想跟好友們一起來！超推包場！但看到很多評論是有散客未被提醒如有其他比較多人團體行，建議店家可以提前告知他們這樣比較公平且不會有太大心裡落差，因為即便講話音量不大這麼多帳篷還是聽得到附近帳篷聲音喔（重點是帳篷與帳篷中間距離很近）有客廳篷可以讓大家聊天超棒！但就個人來說這個音量在我可接受範圍內這比較見仁見智有可能因為與老友包場出遊太開心看什麼都覺得很美好，旅遊就是放大美好的部分，其中可能多少有些小缺陷（ex 洗澡有人後來熱水不熱或是太燙，晚餐擺盤什麼的很美但基本不夠熱），但一邊顧兒睡覺一邊聽得到好友們客廳篷聊天還是覺得超級開心,4,1,2,2,3554,2023/5/8,1,30包山谷小鹿帳美好體驗星是因為適合包場單獨帳篷因為帳篷距離很近有人愛包場沒差帳篷開放隨意坐輕鬆好玩很棒一堆小孩玩耍大人聊天放鬆看顧孩子單獨考量隔壁帳篷很近帳篷自律晚餐食材超乎原本預期不錯唯一美中不足熱餐點算蠻特別食材衛浴設備乾淨共用太美好機會還想好友超推包場評論散客未提醒多人團體行建議店家提前告知公平太大心裡落差因為講話音量帳篷聽帳篷聲音喔重點帳篷帳篷距離很近客廳篷聊天超棒音量接受見仁見智因為老友包場出遊太開心美好旅遊放大美好缺陷ex洗澡有人熱水不熱太燙晚餐擺盤美熱顧兒睡覺聽好友客廳篷聊天超級開心
很舒服！跟家人一起來超棒的,5,1,2,2,3255,2023/8/8,1,舒服家人超棒
小孩超愛的露營區 推推,5,1,2,2,5208,2022/5/8,1,小孩超愛的區推推
服務人員都很友善，提供的餐點也很多，真的是會吃不完。早餐也希望可以在前一天提供選擇。,5,1,2,2,1453,2024-04-22T09:29:49+08:00,1,服務人員友善提供餐點真的吃不完早餐希望前一天提供選擇
好美的地方 好吃的晚餐跟可愛的DIY,5,1,2,2,571,2023/9/7,1,美的地方好吃晚餐可愛DIY
五星級的露營區～小孩可以快樂的在草地奔跑及在溪邊戲水,5,1,2,2,4311,2023/5/8,1,五星級區小孩快樂草地奔跑溪邊戲水
飄飄河很好玩、希望下次有機會住露營車、有機會想參加其他活動,5,1,2,2,5034,2021/10/6 13:56,1,飄飄河好玩希望下次機會住露營車機會想參加活動
Good! I had a great time with my friends.,5,1,2,2,159,2024-04-22T04:48:11+08:00,1,GoodIhadagreattimewithmyfriends
超美的！住宿非常舒服 …,5,1,2,2,714,2023/6/7,1,超美的住宿舒服
已拜訪3次了，簡直物超所值！環境優美安靜，帳內的床跟飯店一樣舒服，另外前有小河後面有芭樂樹。超帥老闆（差我一點）親自幫我烤肉，一早起來還有網美等級的闆娘親手做的早餐，簡直是5星級服務。疫情結社後要再衝一波！！,5,1,2,2,1723,2022/5/7,1,拜訪次物超所值環境優美安靜帳內床飯店舒服前有小河芭樂樹超帥老闆差一點幫烤肉一早網美等級闆娘親手做早餐星級服務疫情結社衝一波
非常棒的營地，空間大，也乾淨，重點是沒蚊子！！沒蚊子！！沒蚊子！！很重要所以說三次，玩水的話建議去營區外的小溪比較好玩,5,1,2,2,4986,2018/5/8,1,棒營地空間乾淨重點蚊子蚊子蚊子說三次玩水建議營區外小溪好玩
帳篷很大，服務人員很親切，推薦～,5,1,2,2,2248,2023/5/8,1,帳篷很大服務人員親切推薦
很幸運在櫻花季入住真的很漂亮,5,1,2,2,2671,2024/3/8,1,幸運櫻花季入住真的很漂亮
評論送扭蛋櫻花季來真的很美，食物也非常美味,4,1,2,2,2629,2024/3/8,1,評論送扭蛋櫻花季真的美食物美味
第一次入住露營車環境很乾淨餐點很好吃,5,1,2,2,2493,2024/4/8,1,第一次入住露營車環境乾淨餐點好吃
從入園到離開服務人員都無微不至對狗勾都非常有愛，環境整潔、床很舒服還有貼心狗勾玩具，非常棒的ㄧ個寵物友善露營區 …,5,1,2,2,646,2023/7/7,1,從入園到離開服務人員無微不至狗勾愛環境整潔床舒服貼心狗勾玩具棒ㄧ寵物友善區
還不錯 不過當天因為下雨所以很潮濕 不過還好房間裡有除濕 但也因為下雨導致地板都是泥濘 但總體來說不錯 附上的晚餐烤肉品質還不錯！,5,1,2,2,1753,2023/12/5 12:39,1,不錯當天因為下雨很潮濕還好房間裡有濕因為下雨導致地板泥濘總體不錯附上晚餐烤肉品質不錯
第一次體驗奢華懶人露營，真的是非常值得，食材以及服務人員的表現根本就是超高水準，一開始還很擔心路況的問題，結果根本就在路旁的小山丘，非常好找而且離日月潭跟魚池市區都非常近，非常推推~~,5,1,2,2,411,2024/3/7,1,第一次體驗奢華懶人真的值得食材服務人員表現根本就是超高水準擔心路況路旁山丘好找日月潭魚池市區推推
風景很美 環境很棒 沙灘車的體驗不錯唯一美中不足的就是洗澡的水溫不太好調整,5,1,2,2,6156,2023/5/8,1,風景美環境很棒沙灘車體驗不錯唯一美中不足洗澡水溫不太好調整
露營也可以很輕鬆方便喔！,5,1,2,2,5888,2022/5/8,1,輕鬆喔
園區乾淨，服務人員親切，晚餐很豐富食材新鮮,5,1,2,2,1085,2023/2/9 09:58,1,園區乾淨服務人員親切晚餐食材新鮮
很棒的露營地而且不用搭帳篷，環境幽美，也很乾淨,5,1,2,2,3234,2023/8/8,1,很棒露營地不用搭帳篷環境幽美乾淨
先說為何只給四顆星，扣那一顆星是台灣營區普遍通病，收費過高，一個營位要破千那都太多了，更何況沒外接使用營區的電，當然這是個人觀感。這個地點頗負盛名他的好很多人都提及了就不贅述，但讓我非常滿意的是他的浴廁，乾淨不容置疑，沖澡間是乾濕分離，水夠大夠熱絕對能沖走一天的疲憊，外頭還有吹風機跟大鏡以利整理儀容。,4,1,2,2,4783,2020/5/8,1,先說為何只給四顆星扣一顆星是台灣營區通病收費過高營位破千太更何況沒外接營區的電這是觀感地點頗負盛名提及贅述滿意浴廁乾淨不容置疑沖澡間乾濕分離水夠夠熱沖走疲憊外頭吹風機跟大鏡以利整理儀容
第一次體驗住露營車，營地很乾淨整潔，提供的食物也很好吃，很方便又令人放鬆的體驗,5,1,2,2,2464,2024/4/8,1,第一次體驗住露營車營地乾淨整潔提供食物好吃令人放鬆體驗
四個人入住也覺得還蠻寬敞的，也有放行李的地方，外面一大片草皮很適合小朋友跑來跑去，離高美濕地的木棧道很近，也看得到夕陽很漂亮！,5,1,2,2,1929,2023/10/8,1,四個入住還蠻寬敞放行李地方外面大片草皮適合小朋友跑來跑去離高美濕木棧道很近夕陽很漂亮
食物超好吃，環境很棒！,5,1,2,2,3854,2023/5/8,1,食物超好吃環境很棒
早餐餐點選擇性多樣且美味！晚餐的烤肉餐點，配料可以在大眾點，沙拉超多朋友沒吃！,5,1,2,2,675,2023/6/7,1,早餐餐點選擇性多樣美味晚餐烤肉餐點配料大眾點沙拉超多朋友吃
整體露營體驗感覺很差，一進營區沒人接待，完全不知道車子該停在哪處，櫃檯要辦理入住也無人接待，搞得我們不只去向，房卡給我們後也只是口頭說明，無人帶去營區，完全不知道怎麼走，已經付到這個價位了除了吃的還可以，其他服務超差，帳篷漏水，也隨便處理，淋浴間熱水呼冷呼熱，帳篷加至五個人後已經加費用了，也不多給一床棉被，還要我們自己加錢多購買一床棉被，暖氣也要自己加錢購買，整體以這個價錢來看完全花錢買罪受,1,-1,2,0,2717,2024/2/8,1,整體體驗感覺很差一進營區接待車子停哪處櫃檯辦理入住無人接待搞去向房卡口頭無人營區走付價位吃的還服務超差帳篷漏水隨便淋浴間熱水呼冷呼熱帳篷加至五個加費用不多給一床棉被加錢購買一床棉被暖氣加錢購買整體價錢花錢買罪受
寵物友善還不錯，晚餐食材份量挺剛好，食材品質也都不錯，兩個女生吃完很飽，衛浴備品很不錯是茶籽堂，園區內有蚊蟲但不多，環境都挺乾淨的，園區導覽蠻詳盡的，七月初來有點熱但是在陰影下就蠻舒服，特殊日子會來住。,5,1,2,2,613,2023/8/7,1,寵物友善不錯晚餐食材份量挺食材品質不錯兩個女生吃完很飽衛浴備品不錯茶籽堂園區內有蚊蟲環境挺乾淨園區導覽詳盡七月初來熱陰影舒服日子會來住
蟬說是一個絕對值得稱讚的露營度假勝地！寬闊的園區和帳棚內舒適的空間，讓我感受到濃濃的露營氛圍。餐食的品質非常出色，不用自己動手烤肉煮飯真的太開心了，新鮮的食材和精心烹調的菜餚令人垂涎欲滴。推薦日落時可以到餐廳外的平台欣賞美麗的景色和寧靜的氛圍。夜間生態導覽帶領我探索了許多奇妙的生物，讓我對濕地的神奇感到驚歎。蟬說是一個難以忘懷的度假勝地，我迫不及待想再次造訪！,5,1,2,2,2039,2023/7/8,1,蟬說值得稱讚度假勝地寬闊園區帳棚舒適空間感受濃濃的氛圍餐食品質出色不用動手烤肉煮飯真的太開心新鮮食材精心烹調菜餚令人垂涎欲滴推薦日落時餐廳外平台欣賞美麗景色寧靜氛圍夜間生態導覽帶領探索奇妙生物濕地神奇感到驚歎蟬說難以忘懷度假勝地迫不及待想造訪
營地棒，人也好相處，肚子舞很棒,5,1,2,2,6121,2023/5/8,1,營地棒相處肚子舞很棒
環境非常舒適，房間整潔,5,1,2,2,3002,2023/11/8,1,環境舒適房間整潔
園區規劃得很好，隨時都看得到工作人員！這次雙十入住，晚上的煙火秀很棒、很美！,5,1,2,2,5482,2020/5/8,1,園區規劃工作人員雙十入住晚上煙火秀很棒美
跟大學同學來玩 好像校外教學哈哈哈哈沒想到自己有天會規劃來聽高美溼地的導覽哈 早上在濕地旁邊起床 還有熱騰騰的早餐可以吃奢侈的啦 已經約好別攤露營了哈哈哈(直接露上癮,5,1,2,2,2228,2023/5/8,1,大學學來玩好像校外教學哈哈哈哈沒想到天會規劃聽高美溼導覽早上濕地旁邊起床熱騰騰早餐吃奢侈約別攤哈哈哈露上癮
環境好，服務人員一級棒！超讚,5,1,2,2,756,2023/5/7,1,環境服務人員一級棒超讚
服務真的很讚，服務人員一直都看的見，主動詢問需要什麼服務,5,1,2,2,761,2023/5/7,1,服務真的讚服務人員主動詢問服務
態度不知道在差幾點的 讓人非常不舒服️ …,1,-1,2,0,5931,2021/5/8,1,態度差幾點舒服️
環境蠻舒適的漂漂河好玩！ …,5,1,2,2,4303,2023/5/8,1,環境舒適漂漂河好玩
第二次入住露營樂，體驗還是很棒，而且平日價格很佛。整體來說體驗還是很讚，不管是地點的方便性、設施的多樣性跟人員的服務不過部分硬體設施建議還是要修繕，原訂迷彩帳的蚊帳破超大洞，入住前檢查才發現雖然有立即更換別帳給我們，但如果沒反應或是我們已使用是不是就只能默認了?還有拉鍊蠻多卡卡的無法拉完全密合，但是整體影響不是太大~供玩樂的設施更多，可以讓小朋友完全放電，大人玩的也很瘋唯一要扣分的就是晚上過12點後其他帳依然很吵(喝酒、聊天、大叫)而且吵鬧維持到凌晨近3點也沒人去管控，造成睡眠品質很差很差很差所以在服務這塊只給了三顆星,5,1,2,2,5569,2021/4/27,1,第二次入住樂體驗很棒平日價格很佛整體體驗讚地點方便性設施多樣性人員服務硬體設施建議修繕原訂迷彩帳的蚊帳破超大洞入住前檢查發現更換帳給只能默認拉鍊蠻多卡卡拉密合整體影響太供玩樂設施小朋友放電大人玩瘋唯一扣分晚上12點後帳依然吵喝酒聊天大叫吵鬧凌晨點也沒人管控睡眠品質很差差差服務這塊只給三顆星
環境整潔休閒放鬆，不能出國沒關係，這裡有可愛的帳篷療癒身心靈。,5,1,2,2,1705,2022/5/7,1,環境整潔休閒放鬆出國沒關係可愛帳篷療癒身心靈
輕鬆露營！兒童和成人友善的空間！我們喜歡帳篷裡的床！,4,1,2,2,5205,2022/5/8,1,輕鬆兒童成人友善空間喜歡帳篷裡的床
如果想在山頂上聽蘇偉在哪裡?倒是滿推薦這裡的~給個滿分~是因為唱歌的人很有勇氣~這麼的五音不全~還可以忘情的高歌五十曲~果真陶醉自我~~大家一起來啊蘇偉在哪裡啊~蘇偉在這裡啊~唱歌的喝酒~喝酒的唱歌~真是開心的歡樂谷~,5,1,2,2,6184,2023/5/8,1,想山頂聽蘇偉倒推薦給個滿分因為唱歌勇氣五音不全忘情高歌五十曲陶醉自我蘇偉蘇偉唱歌喝酒喝酒唱歌開心歡樂谷
超級有趣的地方，和朋友們度過了一段愉快的時光，迫不及待想再去一次！,5,1,2,2,112,2020/5/7,1,超級有趣地方朋友度過一段愉快時光迫不及待想
帳篷開冷氣還是熱到不行，冰箱是壞的也不會冷，衛浴用品連基本的牙刷都沒有，這個價格真的配不上,2,-1,2,0,1640,2023/6/7,1,帳篷開冷氣熱到不行冰箱壞冷衛浴用品牙刷價格真的配不上
雖然是雨天，還是覺得很不錯。帳篷環境很好，食物也確實很好吃，還有草莓冰可以吃。看到有很多人詢問採草莓的行程，但已經結束了，可是因為官網說明不清楚，所以很多人問，工作人員可能因為連假比較忙碌口氣不耐煩。晚上的導覽活動非常棒，雖然費用比較高，但是小朋友都學到很多東西，而且記憶深刻。營區沒有設施，稍微放晴我們就都走到高美濕地看看散步散步。,4,1,2,2,1808,2024/4/24,1,雨天不錯帳篷環境食物確實好吃草莓冰吃詢問採草莓行程結束因為官網人問工作人員因為連假忙碌口氣不耐煩晚上導覽活動棒費用高小朋友學到東西記憶深刻營區設施稍微放晴走高美濕散步散步
如果帳篷外有插座的話會更好,4,1,2,2,5144,2023/5/8,1,帳篷外有插座更好
Joe哥服務超讚，有機會會再來住,5,1,2,2,1238,2023/8/7,1,Joe哥服務超讚機會再來住
環境清幽 放鬆心情服務人員態度好 食材很棒 海鮮很新鮮整體來說是很棒的體驗,5,1,2,2,710,2023/6/7,1,環境清幽放鬆心情服務人員態度食材很棒海鮮新鮮整體很棒體驗
服務很好。環境清境，乾淨舒適，Chil的氛圍感很喜歡,5,1,2,2,5509,2023/11/21,1,服務環境清境乾淨舒適Chil氛圍感喜歡
豪華露營初體驗，感覺到夕陽漫漫的貼心與用心~早晚餐的餐點精緻，又可悠閒的觀賞夕陽，加上專業的生態導覽，整個收穫滿滿，CP值超高！,5,1,2,2,2300,2023/5/8,1,豪華初體驗感覺夕陽漫漫貼心用心早晚餐餐點精緻悠閒觀賞夕陽專業生態導覽收穫滿滿CP值超高
我們一家三口第一次來體驗 glamping服務人員跟手作體驗課程的老師都非常親切星空帳內外的設備與備品可以感受到有一定的水準房間內還附有防蚊液已經插電式的防蚊液幸運的這兩天一夜都沒有下雨--晚餐的內容超豐盛，有BBQ&小火鍋食材的新鮮度還滿不錯的最後還會再送來棉花糖當結尾自己帶了氣泡酒與蛋糕簡單慶祝一下享受難得的 chill--早餐我們中西式各選一個青醬義大利麵味道稍嫌淡了一些不過整體餐點還算不錯--女兒喜歡兔子＆泡泡剛好園區都有具備，女兒玩得很開心期待未來早餐也可以酌量供應三歲以下兒童的兒童餐點,5,1,2,2,975,2023/5/7,1,一家三口第一次體驗glamping服務人員手作體驗課程老師親切星空帳內外設備備品感受水準房間內附有防蚊液插電式防蚊液幸運兩天一夜下雨晚餐內容超豐盛BBQ小火鍋食材新鮮度還滿不錯還會送來棉花糖當結尾氣泡酒蛋糕簡單慶祝享受chill早餐中西式各選青醬義大利麵味道稍嫌淡整體餐點算不錯女兒喜歡兔子泡泡園區具備女兒玩得開心期待未來早餐酌量供應三歲兒童兒童餐點
超讚的！列入口袋名單了好多小孩玩的設施 …,4,1,2,2,5424,2020/5/8,1,超讚列入口袋名單好多小孩玩設施
露營區人員真的都很親切 24小時熱水 廁所乾淨 自己帶的食材也有冰箱冰 。只是活動當天天氣太好 在帳篷坐著整個大冒汗  旁邊的客廳帳比較通風但又有蚊子  晚上11點還有別帳的繼續放音樂 大聲聊天 早上大概接近8點就會被熱醒 鄰近帳篷的也是聊天聲音都聽的很清楚 但晚上有流水 蟲鳴 青蛙叫聲 感覺蠻放鬆的 這點很推 晚上拍照起來也很美 結論是如果今天是一大群朋友 聊天喝酒 真的很棒 不過當天我們就兩個 晚上的時候臥室帳裡面燈光不夠 趴在那邊不知道要幹嘛,4,1,2,2,1529,2022/4/10 17:43,1,區人員真的親切24小時熱水廁所乾淨食材冰箱冰活動當天天氣太好帳篷坐著冒汗旁邊客廳帳通風蚊子晚上11點還有別帳的放音樂大聲聊天早上接近點就會熱醒鄰近帳篷聊天聲音聽晚上流水蟲鳴青蛙叫聲感覺放鬆推晚上拍照美結論一大群朋友聊天喝酒真的很棒當天兩個晚上臥室帳裡面燈光趴在幹嘛
服務很好，夜間導覽很詳細,5,1,2,2,1841,2024/4/8,1,服務夜間導覽詳細
最愛這種懶人露營了 …,5,1,2,2,5127,2023/5/8,1,最愛懶人
是個很chill的地方，很舒服,5,1,2,2,5738,2023/5/8,1,chill地方舒服
去年玩過懶人露營（半島秘境）一樣有海景，但是真的相差太遠ㄟ～（價位其實差不多喔喔喔）有對比就有傷害，難怪跨年還會有空位（原本沒有要來這邊的==）雖然事前已經知道要帶盥洗用品（原本以為是 毛巾牙膏牙刷跟洗臉等等）結果也沒有基本的洗髮精、沐浴乳：）連吹風機還要投幣== 帳篷內都沒有衛生紙基本配備都沒有哪裡懶人露營？半島秘境也沒有帳篷發霉的問題。（以下照片）本露營區的帳篷發霉 我相信樓下很多人在申訴ㄌ，都沒有要解決，真的薛爛,1,-1,2,0,5780,2023/5/8,1,去年玩過懶人半島秘境海景真的相差太遠ㄟ價位喔喔喔傷害跨年還會空位原本要來事前盥洗用品原本以為毛巾牙膏牙刷洗臉洗髮精沐浴乳吹風機投幣帳篷衛生紙配備懶人半島秘境帳篷發霉照片區的帳篷發霉樓下申訴ㄌ解決真的薛爛
環境髒，床底還有尿布及未清理雜物暖氣故障，無法處理，負責人處理態度「非常」消極，非常多人徹夜未眠。活動因氣候不佳取消併告知「會退費」，隔天準備退帳，工作人員立即來告知「活動能繼續」，不參加及不退費。這種場所一顆星已嫌多，非常糟糕的心情影響整個過年的心情，爛爛爛！,1,-1,2,0,6115,2023/5/8,1,環境髒床底尿布未清理雜物暖氣故障負責人態度消極多人徹夜未眠活動氣候不佳取消併告知退費隔天退帳工作人員告知活動參加退費場所一顆星已嫌多糟糕心情影響過年心情爛爛爛
露營耍廢極佳地點 我肯定選此地冷氣跟床都預備好真的太廢太爽（服務人員也很用心）搭帳篷的時間省下來好好陪伴親朋好友們晚上啤酒星空深夜還有親人的浪浪能不愛嗎？（天幕是自己額外架設的）20人露營讚讚基本上兩個月前預訂都還有位子呢,5,1,2,2,5145,2023/5/8,1,耍廢極佳地點肯定選冷氣跟床預備真的太廢太爽服務人員用心搭帳篷時間省好好陪伴親朋好友晚上啤酒星空深夜親人浪浪能不愛嗎天幕額外架設20讚讚兩個月前預訂位子
環境優美，服務人員親切，遊樂設施好玩，有機會會再來住！,5,1,2,2,5878,2022/5/8,1,環境優美服務人員親切遊樂設施好玩機會再來住
露營區風景優美，餐點好吃,5,1,2,2,2955,2023/12/8,1,區風景優美餐點好吃
露營車住一晚要價2980元，沒有任何東西，沒棉被、枕頭，洗澡共用浴室，排隊等很久，沒附早餐，車內沒電視，沒飲水設備，什麼都沒有，實在後悔花這2980元，太誇張了！,1,-1,2,0,4791,2020/5/8,1,露營車住一晚要價2980元東西棉被枕頭洗澡共用浴室排隊久沒附早餐車內電視飲水設備實在後悔花2980元太誇張
推！懶人露營好地點，設備齊全,5,1,2,2,5136,2023/5/8,1,推懶人地點設備齊全
風景優美、空氣清新、值得一遊！,5,1,2,2,540,2023/11/7,1,風景優美空氣清新值得一遊
環境非常好，帳篷乾淨又舒服，服務人員都很有禮貌很熱情，真的是非常好的體驗,5,1,2,2,3203,2023/8/8,1,環境帳篷乾淨舒服服務人員禮貌熱情真的體驗
衛浴設備不足，沒有推車、垃圾桶超少不方便，森林區不森林⋯。草地空間大，保養不錯。,2,-1,2,0,4994,2018/5/8,1,衛浴設備推車垃圾桶超少森林區森林草地空間保養不錯
這裡真的很美～非常適合放鬆度假的選擇 …,5,1,2,2,707,2023/6/7,1,真的美非常適合放鬆度假選擇
這次在峇嵐山丘的住宿體驗，確實讓沒有豪華露營過的我和家人留下了良好的印象。不論是營帳及衛浴的整潔度、食材的質與量、服務人員的專業與熱心，都有其應有的水準。即便寢具有些許潮濕感，且營帳的隔音較為不足，但這兩者皆受限於營帳結構上的先天限制，因此我們都可以接受。整體來說是相當有水準的豪華露營區，相當推薦。===========以下內容非針對營運方，而是針對少部分其他住客的抱怨。08/02-08/03入住於D05的一家（三位大人及兩位小孩），從下午入住伊始即談話聲不斷。講電話的聲音及小朋友嬉鬧跑跳的聲音，在營帳內及周圍區域都聽的清清楚楚。如果僅限於白天也罷，吵鬧聲直到夜間十一點半之後才逐漸停歇。營帳本身隔音能力就比較差，因此營運方在入住時即有要求客人應尊重他人並注意音量，也有要求客人需簽字同意。但對於不懂的尊重他人、自我本位中心的人來說，這份同意書根本毫無強制力與參考價值。我們可以理解小朋友尚無清楚的是非判斷能力，自我約束能力也較弱。然家長非但沒有制止，甚而一同喧嘩吵鬧助長其氣焰，實屬最差勁且糟糕之身教與示範。,5,1,2,2,995,2023/5/7,1,峇嵐山丘住宿體驗確實豪華過的家人留下印象不論是營帳衛浴整潔度食材質量服務人員專業熱心應有水準寢些許潮濕感營帳隔音為皆受限於營帳結構先天接受整體水準豪華區推薦以下內容非營運少部分住客抱怨08020803入住D05一家三位大人兩位小孩下午入住伊始談話聲講電話聲音小朋友嬉鬧跑跳聲音營帳內及區域聽清清楚楚僅限於白天吵鬧聲夜間十一點半停歇營帳隔音能力差營運方在入住時即客人應尊重音量客人需簽字同意懂尊重自我本位中心這份同意書強制力參考價值理解小朋友尚無是非判斷能力自我約束能力較弱家長制止一同喧嘩吵鬧助長氣焰實屬差勁糟糕身教示範
