content,rating,status,type,label,sequence_num,publishedDate,origin,text
確幸莊園，在這片莊園裡的時間流動，分分秒秒都是確確實實的小幸福，風滑過樹葉，溪水川流過溝渠，雨水滴落點著小草，就是一篇大自然的協奏曲。燃起篝火讓一家人圍在旁邊感受著最原始的安全感，在冷冽的郊外夜晚談談心聊聊生活，讓每位家人把一周各自的工作與學習又匯流在了一起。這裡離家好近，心確像是到了好遠的地方，少了舟車勞頓多了嘻笑怒罵，多了與家人互動與感受自然變化的時間，對我來說也許這就是露營的真諦吧。大自然變化倏忽，突有風偶有雨也有從雲朵間灑落的陽光，人的際遇不也是如此嗎。心隨萬境轉轉處實能幽隨流認得性無喜復無憂,4,1,1,2,4243,2020/05/07,1,確幸莊園這片莊園裡的時間流動分分秒秒確確實實幸福風滑過樹葉溪水川流溝渠雨水滴落點著小草一篇大自然協奏曲燃起篝火一家人圍旁邊感受著原始安全感冷冽郊外夜晚談談心聊聊生活每位家人一周工作學習匯流離家好近心確像是遠地方少舟車勞頓嘻笑怒罵家人互動感受自然變化時間也許真諦大自然變化倏忽突有風偶雨雲朵間灑落陽光際遇心隨萬境轉轉處實幽隨流認得性無喜復無憂
風景美，還可看日出。...運氣好，還可以看到雲海。,5,1,1,2,3070,2019/05/07,1,風景美還可看日出運氣雲海
廁所乾淨，水也很乾淨。雖然下雨，但是整體來說是舒服的，營主會主動詢問是否需要幫助，但不會強行聊天，推推,4,1,1,2,4785,2021/10/23,1,廁所乾淨水乾淨下雨整體舒服營主會主動詢問強行聊天推推
可以玩水很棒廁所很乾淨全區雨棚唯一缺點是帳距太近，水槽不足,4,1,1,2,4696,2022/05/07,1,玩水很棒廁所乾淨全區雨棚唯一缺點帳距太近水槽
落羽松區很棒，很喜歡，下次一定要再訪。建議浴廁的部份再多一點，比較夠用。,4,1,1,2,6255,2017/12/25,1,落羽松區很棒喜歡下次再訪建議浴廁部份多一點夠用
小巧的營區，設施不多，符合其名，真的沒搞頭，但適合放空！,4,1,1,2,3336,2024/03/07,1,小巧營區設施符合其名真的搞頭適合放空
環境整理的很漂亮，空間也算寬敞，重點老闆人很nice~,5,1,1,2,3225,2021/05/07,1,環境整理很漂亮空間算寬敞重點老闆nice
美，美，美～～～不論白天或晚上，無論晨曦或黃昏。空氣清新陽光充足，晚上還能看到星空。有埔里市區的夜景，也能看到台中市區的夜景。海拔一千上下，季節及溫差要自己注意，沒有小黑蚊最讚了。,5,1,1,2,6985,2020/05/09,1,美美美白天晚上晨曦黃昏空氣清新陽光充足晚上還能星空埔里市區夜景台中市區的夜景海拔一千季節溫差小黑蚊讚
風景很美 百萬夜景進入眼簾只可惜衛浴設施太少滿帳的時候 輪候時間比較久而且熱水非常不穩定 時冷時熱 還燙到我老公的手希望營主可以注視一下,3,0,1,1,6967,2020/05/09,1,風景美百萬夜景眼簾可惜衛浴設施太少滿帳輪候時間久熱水穩定時冷時熱還燙老公手希望營主注視
先說優點風景超美，廁所超級乾淨，營主十分友善，草地維護相當良好，晚上很安靜，不過我是包場啦。缺點我忘記帶拖鞋了，所以每次去廁所都要穿鞋，好累哈哈路的話蠻好走的，有很多會車點，所以不用擔心到營區後可以走路前去梅后蔓瀑布，大約20分鐘的路程，瀑布那邊相當涼爽，不過步道稍微有些老舊，要注意腳步。走累了也可以直接躺在營區的草地上開天空發呆時間一轉眼就過了另外營區可以焚火，只要離地三十公分就可以了晚上很安靜可以聽著蟲鳴聲入睡整體來說超級喜歡，一定還會再次拜訪,5,1,1,2,2534,2021/05/07,1,先說優點風景超美廁所超級乾淨營主友善草地維護晚上安靜包場缺點忘記拖鞋每次廁所穿鞋累路走會車點不用擔心營區走路前去梅后蔓瀑布20分鐘路程瀑布涼爽步道稍微老舊腳步走累躺營區草地上開天空發呆時間就過營區焚火離地十公分晚上安靜聽著蟲鳴聲入睡整體超級喜歡還會拜訪
房間棉被建議換成適合雙人使用的棉被，環境整潔，視野遼闊，離南庄市區很近，補給方便，備有冰箱和廚房。,5,1,1,2,277,2018/01/01,1,房間棉被建議換成適合雙人棉被環境整潔視野遼闊南庄市區很近補給備有冰箱廚房
老闆娘人非常親切。營區夜景漂亮 早晨還可以到樹林裡漫步 廁所很乾淨 森林區一帳有配一座洗手台跟電箱很方便,5,1,1,2,6435,2021/01/18,1,老闆娘親切營區夜景漂亮早晨樹林裡漫步廁所乾淨森林區一帳有配一座洗手台電箱
環境很好，老闆跟老闆娘真的好到不行有求必應，也不嫌你囉嗦麻煩，非常熱情下次會在回來遊玩～,5,1,1,2,297,2023/05/06,1,環境老闆老闆娘真的不行有求必應嫌囉嗦麻煩熱情下次回來遊玩
老闆親切熱情，環境優美，適合全家總動員。,5,1,1,2,6559,2017/01/03,1,老闆親切熱情環境優美適合全家總動員
風景清幽 親近大自然的好地方 老闆很熱情 設施齊全,5,1,1,2,6371,2020/05/09,1,風景清幽親近大自然地方老闆熱情設施齊全
乾淨整潔。營位稍小水龍頭位置影響他人動線,3,0,1,1,4846,2018/09/25,1,乾淨整潔營位稍水龍頭位置影響動線
營區寬敞衛浴乾淨營主親切,5,1,1,2,642,2018/05/06,1,營區寬敞衛浴乾淨營主親切
適合冬天露營的地方。景色優美，真的離塵不離城，洗碗槽再加個照明會更棒，下次會再想去團烤,4,1,1,2,4414,2018/12/16,1,適合冬天地方景色優美真的離塵不離城洗碗槽加個照明棒下次想團烤
臨近水庫風景優美 營區內規劃 設施 處處可以看到經營者的用心,5,1,1,2,3645,2019/05/07,1,臨近水庫風景優美營區規劃設施經營者用心
露營區視野很好值得去的地方大大推薦,5,1,1,2,6769,2024/01/09,1,區視野值得地方推薦
D區位子很小，我們四個營位的人勉強把車停進營區，不然就有人要停到路邊。。營區就位於路旁邊，要多注意小朋友有沒有跑到馬路上。要來真的比較適合包區。,3,0,1,1,1453,2022/10/12,1,D區位子很小四個營位勉強把車停進營區有人停到路邊營區位於路旁邊小朋友有沒有跑馬路上要來真的適合包區
氣溫涼爽舒適，夜景讓人驚艷,5,1,1,2,6480,2018/08/20,1,氣溫涼爽舒適夜景驚艷
海拔夠高，夜晚涼爽，營位也給的很大，值得推薦,4,1,1,2,3172,2018/05/01,1,海拔夠高夜晚涼爽營位也給很大值得推薦
2019跨年來這露營 有煙火  營主人超好 ，這風景滿漂亮 ，重要一點是廁所乾淨哦,4,1,1,2,3641,2019/05/07,1,2019跨年來煙火營主人超好風景漂亮一點廁所乾淨
老闆人很好，淋浴間乾淨熱水供應充足，還提供吹風機，冰箱冷凍庫夠大，極度推薦,5,1,1,2,558,2021/05/06,1,老闆淋浴間乾淨熱水供應充足提供吹風機冰箱冷凍庫夠大推薦
車子在營區發生狀況，營主夫婦給予非常大的幫助，在等待道路救援的同時，準備水餃給孩子吃，還幫忙我們詢問當地的拖吊，最後車子可以發動後，我擔憂下山路況不熟，營主二話不說幫我開下山，真的是很熱心助人的營主，非常感謝營主夫婦！,5,1,1,2,3359,2023/06/07,1,車子營區發生狀況營主夫婦給予等待道路救援水餃孩子吃幫忙詢問拖吊車子發動擔憂下山路況熟營主幫開下山真的熱心助人營主非常感謝營主夫婦
環境乾淨 營主超熱血 兒童遊戲設施很讚重點。星光超美,5,1,1,2,2813,2020/05/07,1,環境乾淨營主超熱血兒童遊戲設施讚重點星光超美
小黑蚊很多，防蚊液要準備好！,4,1,1,2,75,2023/05/06,1,小黑蚊防蚊液
老闆服務好，環境乾淨，廁所雖然是流動型，但是仍然很乾淨沒有臭味，感覺不出是在流動廁所裡。,5,1,1,2,5796,2019/05/08,1,老闆服務環境乾淨廁所流動型乾淨臭味感覺不出流動廁所裡
值得再訪的營區。營主很熱情，雖然營位有小一點，但廁所真的是五星級，乾淨又舒適，不過不是禁菸的營區，剛好隔壁區是年輕人，不停的抽菸，帶小孩露營真的要考慮一下，我們一直不斷地再吸二手菸，感覺不是很好~~~環境真的很優，山上空氣一定也很好，希望可以禁菸!!,5,1,1,2,5572,2021/11/15,1,值得再訪營區營主熱情營位一點廁所真的五星級乾淨舒適禁菸營區隔壁區是年輕人不停抽菸小孩真的考慮一下吸二手菸感覺環境真的很優山上空氣希望禁菸
草皮養護好搭帳 還有提供熱開水  優質服務,5,1,1,2,5580,2021/04/14,1,草皮養護搭帳提供熱開水優質服務
給的場地很大，真的很棒，搭完帳篷、天幕，前面還有一大片草地可以活動。每個營位都有樹，在樹蔭下乘涼好舒,5,1,1,2,5377,2019/06/09,1,給的場地很大真的很棒搭完帳篷天幕大片草地活動營位樹樹蔭下乘涼好舒
很讚！推推推推。夜景 星空 很美天氣涼爽舒服最後私人道路路況有點崎嶇(但還還可以接受)，營區的景觀很棒，營主也超熱情,5,1,1,2,6493,2018/07/02,1,讚推推推推夜景星空美天氣涼爽舒服私人道路路況崎嶇還還接受營區景觀很棒營主超熱情
櫻花美、營主帥又認真、園區又很安全，還有一大片草坪讓孩子們玩耍，我們很享受這次露營,5,1,1,2,3151,2019/03/06,1,櫻花美營主帥園區大片草坪孩子玩耍享受
不錯。道路指標可以更明顯一些,4,1,1,2,4649,2016/12/01,1,不錯道路指標
新手請進，交通方便，蚊子多多,4,1,1,2,4540,2017/07/09,1,新手請進交通蚊子
號稱百萬夜景真的不為過！重點是營主夫妻超nice!營區浴廁明亮乾淨！也是五星級！而且熱水夠熱水壓夠強！還有還有！營區自種自烘的咖啡好喝！來露營千萬別錯過！滿天的星空！美麗的夜景！真的有點捨不得熄燈了,5,1,1,2,5943,2021/05/08,1,號稱百萬夜景真的不為過重點營主夫妻超nice營區浴廁明亮乾淨五星級熱水夠熱水壓夠強營區自種自烘咖啡好喝別錯過滿天星空美麗夜景真的捨不得熄燈
營區乾淨、夜晚有滿天的星空遠離城市的喧鬧，有草皮可以讓孩子盡情玩耍，草皮很乾淨，好久沒有赤腳走在草地上，真的很放鬆很舒服，夜晚一抬頭，滿天的星星，看著星空，所有的煩惱都煙消雲散。首露選擇怡然自得，真的很方便舒適，抵達時營主已經搭好帳篷️，有冰箱可以冷藏、冷凍，還有沙坑讓小朋友玩沙，大人聊天、準備食物，小孩不熟一下子就玩在一起，不用擔心小孩，真的是很棒選擇。早晚溫差大，記得要帶長袖衣褲，晚上也要準備夠暖的棉被，還有還有要帶電風扇，不然早上太陽公公起床後，會熱情的叫你起床喔！首露在怡然自得～超Chill的～推特,5,1,1,2,1077,2023/05/07,1,營區乾淨夜晚滿天星空遠離城市喧鬧草皮孩子盡情玩耍草皮乾淨好久赤腳走草地上真的放鬆舒服夜晚一抬頭滿天星星看著星空煩惱煙消雲散首露選擇怡然自得真的舒適抵達時營主搭帳篷️冰箱冷藏冷凍沙坑小朋友玩沙大人聊天食物小孩熟一下子玩不用擔心小孩真的很棒選擇早晚溫差記得長袖衣褲晚上夠暖棉被電風扇早上太陽公公起床熱情起床喔首露怡然自得超Chill推特
這次一群人大人小孩20位左右，透過網路找到這裡，整體來說蠻不錯的，環境優美、廁所也算乾淨、設備也很齊全方便使用、營主也很熱情，不過為什麼只給3顆星因為讓我們很傻眼的是，有幾位營主的朋友也來打個招呼，一開始我們覺得很熱情稍微小聊一下還可以，不過怎麼會越來越誇張一直跑來我們的營位，一直要我們過去跟他們喝酒聊天，然後還一直要找我們其中一位妹妹，我們都委婉拒絕了還有點死賴著不走，(整個過程當中多次說明了不方便) 離開後過沒多久又跑來，最後還直接杵在我們的營位不走，當下時間也相當晚也有小朋友在睡覺，說真的這已經嚴重侵犯到我們的私人空間，而且我們是來放鬆享受的，為什麼我們花錢特地跑來這邊還要跟營主的朋友交際應酬？！你什麼職業做過什麼我們當下真的沒有興趣知道，更不用說還要花時間心力去應付，這次算是第一次遇到這麼瞎的事情雖然覺得這個地方不錯，不過因為這次經驗讓我們對於二訪會卻步,3,0,1,1,5468,2022/05/08,1,一群人大小孩20位透過網路找到整體不錯環境優美廁所算乾淨設備齊全方便使用營主熱情為只給顆星因為傻眼幾位營主朋友打個招呼熱情稍微小聊越來越誇張跑營位喝酒聊天找一位妹妹委婉拒絕了還死賴著走過程離開後過沒多久跑杵營位走時間晚小朋友睡覺說真的侵犯私人空間放鬆享受為花錢特地跑營主朋友交際應酬職業做過真的興趣不用說花時間心力應付算是第一次瞎事情地方不錯因為經驗二訪會卻步
環境優美，離市區近，很棒的營區!,5,1,1,2,4247,2020/05/07,1,環境優美市區很棒營區
"整體環境來不錯，但是晚上都沒有管制，10點後唱ktv,播放音樂聲音大講話大小聲，客人都沒有都在尊重別人，雖然客人是個人行為但沒在管理真的很不是很好的感受",3,0,1,1,6810,2023/05/09,1,整體環境不錯晚上管制10點後唱ktv播放音樂聲音講話小聲客人尊重客人行為管理真的感受
"環境很好,廁所乾淨,有雨棚,有草地,有跳跳床,有沙坑,還有魚池可以釣魚,營區內民宿也很乾淨清爽,營主很熱情",5,1,1,2,356,2021/05/06,1,環境廁所乾淨雨棚草地跳跳床沙坑魚池釣魚營區民宿乾淨清爽營主熱情
值得來訪的營地。老闆很親切，營區及浴廁很整潔、尤其是浴室有很貼心的乾濕間隔，附近的溪流可以讓小朋友玩瘋，很值得來訪。,5,1,1,2,4850,2018/09/03,1,值得來訪營地老闆親切營區及浴廁整潔浴室貼心乾濕間隔溪流小朋友玩瘋值得來訪
退休老闆的用心經營，設備一步一步到位，每個平台活動空間都很足夠，建議有廁所的平台搭帳方便些，廁所旁洗手台還有熱水，很貼心適合冬天，營地處於山谷中，相對涼快，早晨陽光照射相對晚，能睡晚一些，注意防蚊！谷歌導航會帶錯路，要注意營主谷歌指引訊息！,3,0,1,1,3875,2020/05/07,1,退休老闆用心經營設備一步一步到位平台活動空間足夠建議廁所平台搭帳廁所旁洗手台熱水貼心適合冬天營地處於山谷中涼快早晨陽光照射晚睡晚防蚊谷歌導航會帶錯路營主谷歌指引訊息
景色優美，空氣清新，衛浴超棒，服務超優,5,1,1,2,5856,2017/05/08,1,景色優美空氣清新衛浴超棒服務超優
營主親切熱心，環境算乾淨，有大草坪可以活動，但有幾點建議1、A區雨棚屋頂不夠延伸且屋頂板與排水溝接縫處無填縫，下大雨會溢流造成雨棚內積水，建議改善。2、BCDE區似乎需走坡道到A區使用冰箱不太便利，建議加一台冰箱。3、戲水池養了一隻受傷的魚，雖是營主愛護動物的心，但是家長對於小朋友到裡面戲水有顧慮，水質應該加強。,4,1,1,2,3851,2022/05/07,1,營主親切熱心環境算乾淨有大草坪活動幾點建議區雨棚屋頂延伸屋頂板排水溝接縫處無填縫大雨溢流雨棚積水建議改善BCDE區需走坡道區冰箱不太便利建議加一台冰箱戲水池養一隻受傷的魚雖是營主愛護動物心家長小朋友到裡面戲水顧慮水質
好營區。。活動空間增加會更好 可以做生態導覽。晚上賞螢火蟲。,5,1,1,2,817,2017/05/02,1,營區活動空間增加更好做生態導覽晚上賞螢火蟲
超棒！。風景很美，營區很棒，廁所很乾淨！！冷冷的天氣可以洗到熱熱的熱水澡！超棒！,5,1,1,2,3689,2021/01/17,1,超棒風景美營區很棒廁所乾淨冷冷的天氣洗熱熱熱水澡超棒
設施不錯，但似乎很多非真正露友會蒞臨的營區。儘管景氣或是社會氛圍造就各種年齡層的市場，但是入夜後營區的安寧，是最低的要求，開趴，酗酒，歡唱，只有營主可以有效管制，應該給其他露客該有的清淨。,5,1,1,2,5583,2021/01/04,1,設施不錯非露友會蒞臨營區景氣社會氛圍造就年齡層市場入夜後營區安寧最低開趴酗酒歡唱營主管制露客清淨
營主很好，場地維護的很棒！廁所跟浴廁很乾淨，值得再去第二次的營區。,5,1,1,2,3985,2023/05/08,1,營主場地維護很棒廁所浴廁乾淨值得第二次營區
營區乾淨舒適，營主很熱情，很棒，下次還會再來喲,5,1,1,2,5408,2018/12/08,1,營區乾淨舒適營主熱情很棒下次還會再來
用心經營，營區活動空間大～,5,1,1,2,5085,2018/04/09,1,用心經營營區活動空間
營區大 維護乾淨 路好開 老闆人也客氣,5,1,1,2,542,2022/05/06,1,營區維護乾淨路開老闆客氣
可以看到石門水庫的風景,5,1,1,2,3737,2018/06/08,1,石門水庫風景
浴廁十分乾淨新穎，老闆娘親切。,5,1,1,2,6487,2018/07/15,1,浴廁乾淨新穎老闆娘親切
風景優美碧湖就在眼前，雲海來得快美得無法形容。福利社方便。浴廁乾淨水大而溫度穩定，空間也大。營位很長唯一缺點帳帳相連,4,1,1,2,5806,2019/05/08,1,風景優美碧湖眼前雲海來得快美無法形容福利社浴廁乾淨水大而溫度穩定空間營位很長唯一缺點帳帳相連
1. 什麼都好，但網路很爛，幾乎都是沒訊號（有的時候可以佛到4G三格，但也只會維持五分鐘，而且要挑地方），園區裡雖然有wifi，但是人多的時候就會壞掉不能用。2. 廁所有人定期打掃，會清廁所地板，也沒有蟲子，廁所“外面”也有衛生紙可以抽，有分成廁所間、淋浴間、和混合間，淋浴間要看好時機用，因為那間最乾淨，大家搶著用，其中有馬桶的只有一間，其他都是蹲式。3. 旁邊有傾斜屋景點，走進房子里頭會暈暈的，蠻酷的。,5,1,1,2,6879,2022/05/09,1,網路很爛訊號佛到4G三格只會五分鐘挑地方園區裡wifi人多壞掉廁所有人定期打掃會清廁所地板蟲子廁所“外面”衛生紙抽分成廁所間淋浴間混合間淋浴間看好時機因為那間乾淨搶著用馬桶一間蹲式旁邊傾斜屋景點走進房子里頭會暈暈蠻酷
自然環境很棒，有天然親子戲水池，經營團隊親切用心，衛浴設備足夠且乾淨。,5,1,1,2,1275,2023/10/07,1,自然環境很棒天然親子戲水池經營團隊親切用心衛浴設備足夠乾淨
營主夫婦很熱心 很親切。浴室廁所乾淨舒適～ 視野很棒～,5,1,1,2,6477,2018/09/26,1,營主夫婦熱心親切浴室廁所乾淨舒適視野很棒
好舒服的場地，營主很用心經營,5,1,1,2,3428,2021/05/07,1,舒服場地營主用心經營
雨天完全不建議來，碎石區就是泥巴區，水鄉澤國；衛浴沒有乾濕分離仍希望可以至少有加蓋垃圾桶較不影響氣味與美觀，從衛浴到營地的排水應該都需要加強。碎石區的大斜坡下雨天大人小孩都跌了幾次，頗危險請務必處理。,3,0,1,1,1526,2023/11/07,1,雨天建議碎石區泥巴區水鄉澤國衛浴乾濕分離希望至少加蓋垃圾桶影響氣味美觀衛浴營地排水碎石區的斜坡下雨天大人小孩跌幾次危險請務必
視野寬廣百萬夜景～環境優越衛浴五星～雨棚設施極佳分配良好～碎石營地不錯帳帳獨立洗台～營主態度謙和客氣～海拔400五星級營地～夏日夜晚也不熱,5,1,1,2,5931,2022/05/08,1,視野寬廣百萬夜景環境優越衛浴五星雨棚設施極佳分配碎石營地不錯帳帳獨立洗台營主態度謙和客氣海拔400五星級營地夏日夜晚不熱
建議營主冰箱共用可以標示區域～戲水池可以標示使用時間例如：09:00-17:00這類的已包區，但隔壁區的弟弟哭到半夜三點半，姐姐六點多起來戲水池大吼大叫，還把沙子倒進去，讓營主太太很困擾！完全無法睡覺的營區,4,1,1,2,3361,2023/05/07,1,建議營主冰箱共用標示區域戲水池標示時間09001700這類包區隔壁區的弟弟哭半夜三點姐姐六點戲水池大吼大叫還把沙子倒進去營主太太困擾睡覺營區
有溫度的營區。營主夫妻都很好相處晚間送來甜湯好好喝衛浴乾淨衛生彈跳床讓孩子玩瘋了,4,1,1,2,434,2019/12/07,1,溫度營區營主夫妻相處晚間送來甜湯好喝衛浴乾淨衛生彈跳床孩子玩瘋
謝謝營主在我們要離開營區時還拿著餅乾和糖果站在出口處歡送我們，服務真周到，謝謝。,4,1,1,2,3710,2019/02/13,1,謝謝營主離開營區時還拿著餅乾糖果站出口處歡送服務真周到謝謝
用心經營好營主。會回露的好營區,5,1,1,2,677,2022/03/18,1,用心經營好營主回露營區
水很好玩，但是營本部周圍一直聞到有人抽菸，很臭非常臭！,1,-1,1,0,1289,2023/06/07,1,水好玩營本部聞到有人抽菸
看下來是特區比較好，停車方便營位大，景觀台也在旁邊而已衛浴設備跟廁所空間也都滿大的,5,1,1,2,6865,2022/05/09,1,特區停車營位景觀台旁邊衛浴設備廁所空間滿大
風景很棒，環境也不錯！,5,1,1,2,4922,2020/05/08,1,風景很棒環境不錯
"小黑蚊太多了,其他還不錯!!!",4,1,1,2,3697,2020/05/27,1,小黑蚊太多不錯
近郊但有巨黑蚊。主人家很友善 自有湖在露營地滿不錯但蚊子很驚人 超大又多，沒看到浴廁,4,1,1,2,4399,2019/03/31,1,近郊巨黑蚊主人家友善自有湖在露營地不錯蚊子驚人超大浴廁
廣場區3天2夜環境、廁所很乾淨，幾乎沒有蚊子、蒼蠅，但廁所衛浴提供給全營區使用，略顯的少，洗澡時段可能要排隊，熱水柴燒，所以洗澡有限時間。旁邊的小溪部份是安全的，夏天去玩很清涼晚上會有動物會翻東西，所以晚上要把垃圾跟物品收好，營主太太一早都會巡視營區，環境也算即時處理得很好,5,1,1,2,6599,2023/05/09,1,廣場區天夜環境廁所乾淨蚊子蒼蠅廁所衛浴提供給全營區略顯少洗澡時段排隊熱水柴燒洗澡有限時間旁邊小溪部份夏天玩清涼晚上動物翻東西晚上垃圾物品收營主太太一早巡視營區環境算即時
很棒的E 區落羽松營區， 廁所及浴室很大很新又乾淨，非常推薦。,5,1,1,2,823,2024/04/07,1,很棒E區落羽松營區廁所浴室很大新乾淨推薦
"整個露營區有青山藍天環抱~大自然的幸福,老闆也非常親切唷！ …",5,1,1,2,168,2021/05/06,1,區有青山藍天環抱大自然幸福老闆親切唷
熱情的營主乾淨的營區，下次會在來,5,1,1,2,2650,2018/10/21,1,熱情營主乾淨營區下次
加強水槽清潔及草地維護,2,-1,1,0,1483,2019/09/09,1,水槽清潔草地維護
營主很熱心用心的照顧營地，非常值得再訪,5,1,1,2,1205,2023/03/24,1,營主熱心用心照顧營地值得再訪
開闊的草地可以讓小朋友盡情地奔跑遊戲！,5,1,1,2,192,2020/05/06,1,開闊草地小朋友盡情奔跑遊戲
整體環境規劃完善孩子玩的遊樂場、玩沙、戲水池大人在意的廁所、衛浴設備乾淨又舒適洗澡熱水水壓足、熱水熱老闆及老闆娘待人和善只可惜與雨神同行未能欣賞美景期待下次再來,5,1,1,2,2750,2023/05/07,1,整體環境規劃完善孩子玩遊樂場玩沙戲水池大人在意廁所衛浴設備乾淨舒適洗澡熱水水壓足熱水熱老闆老闆娘待人和善可惜雨神同行未能欣賞美景期待下次再來
整體上很好，乾淨，安靜,5,1,1,2,5718,2017/06/25,1,整體乾淨安靜
"有雨蓬下雨天不怕被淋濕了。這次租到的是水源區,有雨蓬,天氣偶有雨,下午烤肉很悠閒，很輕鬆，園區有冰箱可以把烤不完的東西先寄放很方便，營本部有賣飲料，中午好像也有賣炒飯，但沒賣麵包與泡麵，所以打算自己煮的露友三餐吃的東西一定要帶夠，不然只能餓肚子了，感覺這次去園區多很多雨蓬，可以讓露友遮雨這點還滿貼心的，有兩個盪秋千可以讓小孩玩，如果能有兒童的溜滑梯當然會更好，另外希望營主可以在水源區修兩個水泥階梯讓露友可以直接上去洗手間,而不用再繞路,也建議營主其實可以賣早餐，像是住飯店那樣，早上起床可以直接到營本部的餐廳吃稀飯小菜什麼的(在訂營位時就有訂早餐這個項目),這次營主只有開放個人的幾個營位，以至於想去其他的區露營都沒辦法。",4,1,1,2,4427,2018/09/25,1,有雨蓬下雨天淋濕租到水源區有雨蓬天氣偶有雨下午烤肉悠閒輕鬆園區冰箱烤完東西先寄放營本部賣飲料中午好像賣炒飯沒賣麵包泡麵打算煮露友三餐吃東西帶夠只能餓肚子感覺園區雨蓬露友遮雨還滿貼心兩個盪秋千小孩玩兒童溜滑梯更好希望營主水源區修兩個水泥階梯露友洗手間不用繞路建議營主賣早餐像是住飯店早上起床到營本部餐廳吃稀飯小菜訂營位時有訂早餐項目營主開放幾個營位想的區辦法
營位給的非常大.整體也很乾淨 很舒服!!會再回訪的營地,5,1,1,2,245,2022/01/19,1,營位給整體乾淨舒服回訪營地
營主很熱心，營地很大，夜景很放鬆，雲海美景盡收眼底,5,1,1,2,6830,2023/05/09,1,營主熱心營地很大夜景放鬆雲海美景盡收眼底
隨處可看到營主人的用心，環境衛生，草皮顧的很好，衛浴也隨時都是非常乾淨的，，景觀區要搭客廳帳空間會比較勉強，其他是無可挑剔，唯一美中不足是有些季節會有小黑蚊，要前往露營會怕的需做好準備。,4,1,1,2,338,2022/05/06,1,隨處營主人用心環境衛生草皮顧衛浴乾淨景觀區要搭客廳帳空間勉強無可挑剔唯一美中不足季節小黑蚊前往會怕需做好
2023/1/21-23到訪，vip營位，很棒很舒服的營區，環境乾淨柴燒的洗澡水真的是比家裡的還舒服 …,5,1,1,2,2490,2023/05/07,1,20232123到訪vip營位很棒舒服營區環境乾淨柴燒洗澡水真的比家裡的還舒服
老闆人很好，包區環境很不錯,4,1,1,2,6262,2017/10/30,1,老闆包區環境不錯
爛爆！假日人多洗澡沒熱水可以體諒可以等！通知老闆後 說什麼沒瓦斯說換了瓦斯叫人家重開水衣服脫光 沐浴乳在身上 山上那麼冷！站在那邊等了有20分鐘！還是沒熱水？？？ 我就想問！瓦斯換去哪裡？？誇張！不會再來了！,1,-1,1,0,96,2022/05/06,1,爛爆假日人多洗澡熱水體諒通知老闆說瓦斯說換瓦斯重開水衣服脫光沐浴乳身上山上冷站20分鐘熱水想問瓦斯換去誇張再來
老闆人很好，浴室乾淨很大，場地也乾淨，玩水場地有點差水有點淺,5,1,1,2,4718,2021/05/07,1,老闆浴室乾淨很大場地乾淨玩水場地差水淺
非常棒的露營區 ，營主親切 ，洗手台都有熱水 ，第一次遇到，洗澡熱水穩定量大。,5,1,1,2,1112,2022/05/07,1,棒區營主親切洗手台熱水第一次洗澡熱水穩定量
沿路有些路段路比較差(底盤低的要注意)，視野很好，廁所很乾淨都有在清潔及補給,5,1,1,2,5129,2017/12/25,1,沿路路段路差底盤低視野廁所乾淨清潔補給
一個會讓人想回露的營地,5,1,1,2,6028,2021/11/07,1,想回露營地
七月時包了五帳的櫻花區，只有一間廁所、兩個洗手台（且一個洗手台已經偏老舊、動線較不方便），對於五帳來說有點不夠用小黑蚊很多，但營主會提供大隻的蚊香櫻花區需使用對面營本部的冰箱，但營本部冰箱本身是營主私人在使用的冰箱，裡面有非常多的醬菜罐等等的物品，聞起來有阿嬤家冰箱的味道，建議有冰箱的還是使用自己的冰箱。適逢碰到營主的朋友上山喝酒，除了冰箱被塞爆兩箱啤酒外，還整天的唱歌直至晚上十點，很熱鬧。營區有親人的貓咪跟狗狗，個性穩定不怕小孩，走路4分鐘左右也有冰涼的溪水可以玩，營主夫人也會善意提醒可以把蚊香帶至岸邊。總結來說場地偏小、設備也建議可以加強，天然環境不錯。,3,0,1,1,6092,2023/05/08,1,七月時包五帳櫻花區一間廁所兩個洗手台洗手台偏老舊動線五帳小黑蚊營主會提供大隻蚊香櫻花區需對面營本部冰箱但營本部冰箱營主私人冰箱醬菜罐物品聞起來阿嬤家冰箱味道建議冰箱冰箱適逢碰到營主朋友上山喝酒冰箱塞爆兩箱啤酒外整天唱歌直至晚上十點熱鬧營區親人貓咪狗狗個性穩定小孩走路分鐘冰涼溪水玩營主夫人善意提醒蚊香岸邊場地偏小設備建議天然環境不錯
營區分佈的間距舒服、梯田式營地、算安全營地.小孩跑來跑去安全 廁所及淋浴設施都不錯，蠻多間的！但是2-3區共有使用.晚上光害少 天氣好 星星超多.有兒童遊戲區.適合親子露營！,4,1,1,2,585,2020/05/06,1,營區分佈間距舒服梯田式營地算營地小孩跑來跑去廁所淋浴設施不錯多間區共有晚上光害少天氣星星超多兒童遊戲區適合親子
場地排水有問題，會嚴重“積水“，反應之後，只能自求多福，沒人理！！,1,-1,1,0,505,2023/05/06,1,場地排水“積水“只能自求多福人理
