,content,status,type,label
5555,營主親切、環境優美、一望無際的星空，適合帶孩子來遊玩！！！,1,1,2
1572,老闆熱情和善，園區生態豐富，是個舒服的營地。希望可以提供枕頭棉被老闆的仙草薑茶超好喝！！！,1,1,2
625,好營地、營主親切、環境優美。無,1,1,2
10400,小而美的營地！有雨棚的喔！雖然是夏天，晚上睡覺還是很涼快的！,1,1,2
9354,離浪漫台三線，北埔聚落，很近，在梯田平臺上，視野遼闊，空氣絕佳，適合親子的活動場所。,1,1,2
8148,環境優，設備全，景觀佳，老闆人親切收費公道，大推！,1,1,2
4601,洗手台與電源插座太遙遠了，第二第三帳人員延長線至少要十五米以上才插的到電源，水溫勿冰勿熱不好控制。,1,1,2
1439,營主大哥人很好，環境也很好，是間很不錯的露營區。,1,1,2
4392,"小區域的營區讓人感覺舒適,營位乾淨設備到位...浴廁只有一間稍嫌美中不足",1,1,2
13085,🏕️露營心得：1.露營場地乾淨整潔是讓人心情愉悅的先決條件。 2.營主用心經營，不斷添加園內設施，舖設道路，提供優良服務，是回讓人再次造訪的重要考慮。3.浴廁乾淨真的很重要‼️4.親自來一趟，茂升山林，必能留下美好回憶。 …,1,1,2
6526,千萬不要下雨天來這。短營釘打半高就卡到堅硬物。沒有給護草墊。地不平整。容易下雨積水。導致帳篷內淹水。營主過來查看也無法解決。簡短回答雨勢變小後15分鐘後積水會退。但雨勢不斷就會積水。淋浴間要挑選。容易沒熱水。,-1,1,0
13485,場地很小孩很好放生~~空氣好!環境不錯,1,1,2
13688,服務好，價錢便宜、環境優美，讚👍 …,1,1,2
7757,衛浴空間乾淨營主人好很客氣，營位超大有星空，雲瀑和晚霞可看是會想在來的營地👍👍👍👍 …,1,1,2
3609,大草皮玩耍自在  對小朋友友善。沒有小黑蚊  蒼蠅較多,1,1,2
9410,老闆很親切，看我們紮營太慢還過來關心，可惜這次遇到沒水準的露友，頂棚區整個被包場，團體一直喧鬧到午夜十一點多才漸漸小聲一點！！我們在草皮區，隔壁有一家四口整夜也是一直喧鬧，不但一整晚放重低音的音響到午夜12點，還大聲播放小牛頓故事機，整個當自家客廳一樣！！任由兩個孩子用正常音量玩到12點多才睡，大人則是用正常音量一直聊天到兩點才睡，營主居然都沒人來管理一下！！我們在帳篷內真的是白眼翻到後腦勺了！！自家的小小孩一再被外面孩子玩鬧的聲音影響難哄睡，根本快爆炸了！！原本清幽的環境一直到快一點才感受到蟲鳴的寧靜…傍晚六七點時，蚊蟲居然一直出現，我們也被蚊子叮慘了……=_=……一直到十點左右才比較少。因為濃霧的關係，也沒啥看見美麗的風景，傍晚時氣溫比較舒爽。去的時候不是螢火蟲的季節，也無緣看到露友分享的螢火蟲美景。這趟被沒水準的露友吵得沒什麼睡，上山時暈車的不適，再加上太吵雜的環境和人群，糟糕的睡眠品質，根本沒有好好享受到大自然的悠然…,0,1,1
5197,老闆人非常好 當日木材不夠老闆讓我們自取使用,1,1,2
9721,雖然有夠遠.想賞營是不錯的地方. 環境空氣真好. 但大家要珍惜.之後才有.綠態生活的機會.,1,1,2
2198,很棒的營區。營主很熱心，衛浴設備也很乾淨,1,1,2
2302,營位給的大方，遊戲空間非常足夠,1,1,2
8106,不錯的營區，營主常打掃，排水很ok，低底盤(12cm)油電車也能陡坡直上入營區,1,1,2
11405,什麼都沒有的營地，就只是營地而已。電力供電安培數應該是不足，光用小LED燈測試就燈光昏暗，夏季蒼蝿沒到瘋狂大軍，但還是挺多的。衛浴設備絕對優質，營主服務與善良度絕對100分！,0,1,1
7824,包下了B區，共有四帳，有遮雨棚、炊事區（上層），浴廁區（下層），環境很好，在上層旁邊就有溜滑梯、盪鞦韆、小空地，很適合讓孩子放電。較大型的車子在轉彎時需要多注意安全。,1,1,2
13445,很好的露營地，非常適合包場，秋冬季節來更好，夏季可能熱情了點，白天小黑蚊多多，晚上有一點點蚊子，防蚊不可少，其他就很完美了。,1,1,2
9202,TOP區離玩水道滿遠的不太方便浴室熱水忽冷忽熱滿嚴重的 希望還可以改善但草地的草長得滿好的可以感覺營主有在用心維護以後還會想再來（但不會訂TOP區了😆）,1,1,2
10366,很悠閒，附近可參觀的景點多,1,1,2
654,能改善交通路況應該會更棒，還有營區的洗澡間有點少，螢區的路燈不夠亮,1,1,2
8571,營主一家人都很親切誠懇，園區花草景觀都很美。,1,1,2
13347,這個季節蒼蠅太多，下午又遇到臨時停電，冰箱又很遠，晚上中華電信基地台超載無法聯繫,-1,1,0
6238,營區乾淨整齊，營位給很大，該有的設備也都有提供。,1,1,2
557,熱水忽冷忽熱  一下超冷一下超熱 很難洗。除了廁所 其餘都不錯,1,1,2
11076,第一次去到一個營區想主動留好評XD這次露營約的很臨時卻意外的找到非常不錯的場地～（場地、營主、衛浴）場地很寬廣～停車移車搭帳等等都很有空間～帳與帳之間也有適當的距離，不太會影響到彼此露營體驗營主人很好～非常好相處，適當的關心也會了解我們的需求，很重視每一位來到營區人們的體驗大力推薦衛浴設備！淋浴間非常大間，裡面除了有放置垃圾桶外還有兩層可以放衣服的架子，因為空間很大，完全不用擔心洗澡時誰會噴濕放在一旁的換洗衣物，而且熱水非常充足，水的衝力也很足夠，原先看到是柴燒還有點擔心熱水會不夠，沒想到營主隨時都有在注意，一直都有在留意，完全沒有讓熱水間斷！廁所乾淨衛生完全沒有異味！乾淨到儘管是坐式馬桶完全不會讓人猶豫不決XD講了一串想不到有什麼缺點～露營的第二天就直接在好友群組推薦大家下次一定要來這裡露營XD拜託希望以後還是都能預約到哈哈哈～簡單又純粹的場地，真的很棒:D,1,1,2
9706,很遠但是很值得！營主也很親切。絕對會再訪。,1,1,2
9652,路況不好，會車很驚險，4X4會好一點；手機只有中華沒台哥大訊號；營地不平，有點難搭；營地走自然風，沒多餘的硬體設備,-1,1,0
11740,離市區不太遠的清幽山境，有竹屋與露營區兩種選擇，入住的時候天氣清朗，很幸運看到很多星星，清晨徒步一下下到山頂看日出，交通開車前往，如果有問題，老闆會很清楚地在電話裡說明,1,1,2
10813,營地乾淨舒服，營主也很親切很適合放鬆心情的地方,1,1,2
4704,老闆用心經營管理，整齊又乾淨，會想讓更多朋友及露友一起分享，下次有機會還是會在選擇,1,1,2
8079,我們位置露營選E區，視野有點可惜被前方的樹擋住，整體環境很乾淨，空間很大另外草皮真的很漂亮，也沒有甚麼蚊蟲，但是E區有戲水池，所以孩子很多都會再這裡玩，如果只想安靜放空不被打擾，不推這區……不過E區路口就有冰箱很方便，只不過那個坡道實在太抖了，有點危險。營主人很和善，整體還是蠻不錯的。另外可以看到美麗的日出。,1,1,2
13222,除了野狗外，找不到挑剔的地方了，老闆跟老老闆服務親切，值得在去露一次。,1,1,2
7581,一、5顆星的部分1.營主不超收，有足夠的空間及較低的音量。2.營區的遊樂場，玩沙、鞦韆、滑梯，讓小孩可以玩很久。3.廁所有酒精，且乾淨。4.營主好客氣，幫大家照片一張及自製香腸，請他幫忙的事會盡力幫忙。5.離市區近，夜景不錯。6.浴室架子大方便。二、4顆星的部分1.白天蒼蠅多，但營主有提供蒼蠅紙補救，下午後就沒了。2.附近近的景點較少。3.女浴室洗澡時間較不夠用。,1,1,2
6872,非常漂亮且整潔的營區、設備充足、場地乾淨、廁所和淋浴間是新的，環境好，風景優美，大家都開心，孩子尤其興奮，連從來不露營的老婆都滿意，推！老闆娘的麵包和糕點尤其好吃，請記得先預定！,1,1,2
15072,夜景超漂亮…露營地點大推,1,1,2
285,蚊子雖然有點多，但景觀滿美的，適合冬天露營，喜歡釣魚的朋友可以來，唯獨沒有護草墊到處都泥濘。希望營主可以增添護草墊，露營當天雨也不是剖大，但很多地方都是泥濘，早上收帳篷的時候泥濘比較不好處理，走路也一直踩到泥濘裡，洗完腳走回帳篷腳又髒了，再建議進場跟出場的時間可以稍做調整，12點才能入場有點稍晚，隔天11點就須離場時間較為緊迫，雖然跟由主講一下可以延到1點離場，但還是希望在時間上可以稍做調整。,1,1,2
9405,環境優良、超大雨棚區、衛浴設備齊全，是這附近有雨棚很棒的露營區。,1,1,2
1392,夏天露營的好營地不會熱晚上睡覺還要蓋棉被浴廁超乾淨自種水果蔬菜香脆很用心服務營友的營地讚讃,1,1,2
10830,補辦補課日衝去露營，A區整個包場了😊浮誇的海鮮冷盤、羅宋湯、香檳紅白酒短暫的一天一夜，大家忙著搭帳篷、料理晚餐、早餐吃海鮮粥、收帳篷⋯沒能好好看看營區實在可惜😅下次來可要多留一點時間。,1,1,2
8007,非常棒，以包四帳來說是一個相當大的空間一定足夠用的的洗手台還有燈，燈跟插座都是有保護的我們在D區也有自己的獨立衛浴跟廁所，相當乾淨營主也會來打掃一下，熱水也足夠使用還有點太熱營主的服務很好很用心，除了三不五時會來有任何問題都能盡量幫忙解決景緻很好，不過五月來的時候樹會比較茂密多少遮掉一點但開車進來還是要注意小心前面的路都很OK沒問題，最後500公尺路面狀況比較原始而且園區內因為是梯田式設計所以AB區之後都滿陡的最好一鼓作氣S檔開上去，不然如果卡在斜坡上會很辛苦但老闆還是要思考一下像E區跟C區都有遊樂場所，到底其他露客能不能進去玩這規定還是寫得清楚明白點會更好,1,1,2
14965,老闆與老闆娘人很好，會請大家吃野菜，距5公里的路程有原住民部落，是不錯的營地，但要帶防蚊用品,1,1,2
12132,露營的好地方，有水有電。很安靜。這裡的團體伙食很新鮮，魚都是現撈現烹調的完全沒有土味。,1,1,2
1692,優美，乾淨，老板娘人很好,1,1,2
13042,好美的的地方 讓我都不想回去 原始的營區 種了好多水果， 感謝營主 請我們吃了好多有機的東西尤其是水餃外面絕對吃不到 超好吃的好大喔 下次我一定還要再去休假一定去,1,1,2
10032,營主一家人不錯，衛浴乾淨，草地也ok，以一帳800來說很划算!C區營位還可以直接看到螢火蟲!,1,1,2
11578,營主夫婦親切且客氣，小孩玩的很開心~ 值得2訪,1,1,2
5286,地點容易抵達。沒有蚊子；供水有問題時營主也很快解決～,1,1,2
3683,環境很優，老營主親切。男用小便斗，出入口，建議加裝拉簾，會更加美觀與隱私，以免浴室出來會看到，女生會有點不好意思,1,1,2
5922,"營區景色很好，營主人也很nice,朋友相聚的好所在",1,1,2
1107,"營主熱情,附近就有夜市,很方便~離塵不離城",1,1,2
10847,營區非常的乾淨（廁所也一直再巡視），老闆熱情，晚上還會安排小朋友撈蝦，季節對了有螢火蟲可以看，收帳時也一直要我們不要趕，將帳篷曬乾最重要,1,1,2
7400,地點舒適 但晚上非常吵重機的聲音 吵得沒辦法睡有沒有什麼法規可以制止這些高分貝的爛車子,0,1,1
13933,環境舒適，營主人將各項設施整理的乾淨舒服，還會貼心介紹螢火蟲和周圍的生物，讓人想再次造訪,1,1,2
8785,營主超熱心 還協助塔天幕 超專業盪鞦韆 沙坑附工具 還有很多玩具幫忙吹乾天幕營主真的很用心營區的環境也整理得非常好,1,1,2
7539,2023.08 午後大雨的日子草地下雨不少處積水，需善用塑膠墊來避開。C區樹蔭涼爽不容易曬到太陽；這次在D區草皮空曠旁有遮蔭大樹；AB區視野較遼闊可看近山。廁所衛浴男女分開、挺乾淨，不過熱水忽冷忽熱。另有兩隻結紮貓咪，可愛！,1,1,2
14659,雖然營區的設備跟環境沒有很好，但是營主有滿滿的人情味，要離開營區時，車子發不動，等待救援的時間營主請我們喝咖啡、吃水果、吃零食與聊天，心中滿滿的感謝。,1,1,2
607,那個陡坡啊。真的是山路啊！坡度也很陡，真的很有挑戰性！景觀及視野很好，空氣清新，環境也不錯！山上早晚溫差大，要多帶衣服。,1,1,2
6794,老闆親切熱心，營地有籃球場、飛鏢、弓箭及小水池可玩，下午有小弓箭製作跟擣糯米麻糬體驗，晚上老闆還會帶領前往360度環繞螢火蟲秘境。,1,1,2
3770,翠綠的山景，舒適的午後，很棒的大草皮。。入口有領路狗狗。遠離市區，環境舒服，秋天氣候格外舒適，午間降雨過後，山景更翠綠。有適合活動的大草皮，但出太陽時要留意防曬。衛浴空間大，環境整潔，水溫不賴，方便親子共浴。可能是菓園環境天然因素，白天蒼蠅不少，宜備些驅蠅措施。飲用水與食材宜備足，露營期間欲補給需再駕駛大段山路來回。接近入口的產業道路斜坡段沒有太多充足照明，夜衝駕駛須慢行注意安全。,1,1,2
304,景色很美，安靜；却敵不過小黑蚊跟螞蟻的盯咬，有點可惜。,1,1,2
6263,廁所乾淨，浴室熱水會熱，上方有加蓋冷風不會吹進來，營地用心維護，每個營位空間大,1,1,2
4804,山路得開一陣，早晚溫差頗大風景極佳！白天可眺望遠近層峰，還有老鷹～晚上很多星星。洗手台、插座位置都算方便！,1,1,2
9653,舒適的露營環境， 浴室乾淨， 有木工diy手作， 園區栽種迷迭香～也有登山步道可走走， 感受大自然的清心～,1,1,2
246,還不錯。設備都不錯，風景好，可以跟營主訂購好吃的烤雞餐，但小黑蚊有點多，要做好防蚊,1,1,2
13932,"非常棒非常舒服的營區，營主夫妻很用心維護環境晚上營主還帶看營火蟲在營區就看的到喔！廁所還有女生用品非常棒,吹風機 洗髮精 沐浴乳都有。",1,1,2
10216,上山最後約10分鐘的一段山路蠻陡的非休旅車要小心駕駛！營區環境整理的很優美，營主夫妻也很和善，營區規模雖不算大，分成ABCD四區，加起來也有40帳左右，有水池，溜滑梯，沙池，盪鞦韆等遊樂設施，小朋友不會無聊！個人覺得的小缺點，冰箱不足，只有一台直立式單門冷藏跟一台臥式冷凍櫃！浴室只有5間～對於全場約40帳的露友們來說真的是少了些！,1,1,2
11235,營主非常友善 營地也很乾凈,1,1,2
4032,很喜歡的露營區，超棒！,1,1,2
14273,除了小黑蚊以外，都非常好,1,1,2
2268,不可多的營區，老闆夫婦熱情又有氣質，對小孩很有耐心愛心。,1,1,2
2653,很輕切的營區～。夜間很安靜，浴廁很乾淨～會想再訪！只是釣魚池太遠..,1,1,2
2703,到露營區時就已經幫忙把帳篷都搭好了，真的超讚！謝謝老闆～,1,1,2
16,228連假掃廁所的員工可能也去放假。當營位都滿的時候廁所打掃頻率就要增加，更何況還有對外收花園門票，228連假直到撤帳廁所都沒人掃，廁所打掃表還停在2/26...,0,1,1
12528,很大的草皮可以讓小朋友玩，離石棹也不遠,1,1,2
12756,小巧的營區，有室內大雨棚營位，進可攻退可守～唯ㄧ缺點是目前衛浴略少～,1,1,2
13089,廁所超級無敵乾淨一隻蟲都沒有連蛾都沒有營主媽媽很像鄰居阿嬤一般熱情超喜歡這個營地❤️,1,1,2
14162,夜晚星空的交響曲提著燈籠點綴大地會是你永久的回憶,1,1,2
11246,一定要給五星的好營區，唯一的缺點是離馬路太近了晚上跑山路的車不少有點吵，營主人很好也是很有內涵的人，能感受到貼心的一個營區，推薦！,1,1,2
942,"車露的好地方,不會帳帳相連",1,1,2
417,營地整潔乾淨，離開時還看到老鷹，真是意料外的小確幸,1,1,2
11677,渡過了愜意的228連假！謝謝營主提供了一捆竹子，讓我們在寒夜裡焚著火取暖。可惜隔壁的營友素質極低，吵鬧到半夜，且時刻都在抽菸，下次一定要包區，不然遇到這種真的欲哭無淚！,1,1,2
2581,小而美的優質營地，營主超熱情，送西瓜鳳梨，又送火龍果牛奶，一帳才750元，營主真的是來交朋友的。。#近市區，交通方便#五星級浴廁，熱水穩定，水壓強#有戲水池、釣魚池，還有小孩超愛的跳跳床#另加碼12月季節限定的採果樂(橘子),1,1,2
15272,喜歡這裡，老闆娘老闆人超好！下次會再來🎈❤️🥰 …,1,1,2
5853,"今晚的螢火蟲超多,遊客也不少。",1,1,2
8282,營區大，營地平坦，下了一天一夜雨草地營位內還是乾的，大推!,1,1,2
12105,3年來露過最雷露營區:1.洗澡洗到一半沒熱水，小孩全身泡沫等了將近1小時，水壓偏小且不穩2.粗估最少6帳用同一個迴路，電壓非常不穩，連3W10顆LED15米串燈不亮，打氣機罷工，只能手動打氣，改用LED燈條3.環境髒亂，生態池看起來無人管理，超多小黑蚊，點了蚊香擦了防蚊液，每人最少20包起4.在浴室與帳篷區看到2隻在飛的超大蟑螂.蟑螂.蟑螂....5.草地沒有定時修剪，超過腳踝高度，石階佈滿青苔，十幾個大人，4位大人不小心滑倒，最後大家都寧可繞路6.收費不合理，大多數營區超過4人每人需收費100幼兒園以下小孩不收費，此營區一人250且幼兒園以下也收費7.與照片不符，教堂等大多數拍照景點多數老舊，沒有網頁介紹漂亮唯一的優點剛好在溪邊環境算是清幽，其他都是缺點，且有問題詢問服務人員態度實在很不友善以上若不屬實，願負法律責任,-1,1,0
12523,帥哥營主，不抄收，營位大，衛浴乾淨,1,1,2
10587,四面環山風景優美營主夫婦熱情幽默搗麻糬活動很有趣浴室乾淨水壓很大推薦大家來玩 ~~~,1,1,2
1274,冬暖夏涼的好地方。草皮漂亮~衛浴乾淨~充滿人情味的阿公阿嬤~有溫度的營區~讚,1,1,2
2406,浴室可加昆蟲網～用吹風機會跳電～VIP區上個廁所要走很遠不如蓋間廁所才叫VIP～營位給的寬敞熱水會燙,1,1,2
10956,營主超熱情，對每位訪客都當自己的家人般，帶大家瞭解附近的生態，晚餐招待烤魚滋味超級讚，而且又有公共交誼廳可使用，衛浴熱水也很穩定，真的是一個很棒的營區，改天再揪團去拜訪。,1,1,2
11703,是個風景很美的地方建議可以去至高點，有超漂亮的湖！親眼目睹又是另一種壯觀！也可以看日出跟夕陽❤️❤️到牛母坪後整個人感覺都很放鬆營主人超nice，有問題都很熱心幫忙態度也很好，會跟我們一起聊天！很讚🥰🥰,1,1,2
2390,美好的營地。景美＋營地大＋路真好走,1,1,2
1625,"環境維護好,浴廁乾淨，無小黑蚊，營主很用心",1,1,2
2025,真的是很休閒放鬆的地方！。因為營區很大，希望衛浴設備可以再多一點。,1,1,2
9766,營區小而美小而巧，衛浴間乾淨水又熱又大，而且營主很熱心，登山導覽風景優美，導覽內容有趣又能增加知識。,1,1,2
11146,除了路不好開之外，都很讚,1,1,2
118,能增加護草墊會更好。夜景非常的漂亮，厠所不太夠用,1,1,2
3293,很棒的營區~有機會會再次安排續露。營區的衛浴非常舒適，環境相當明亮整潔乾淨，水壓也很穩定，冷熱水供應充足。,1,1,2
1719,用心經營的營主！。希望入營時間能夠提前！,1,1,2
744,小巧可愛。各方面都不錯 ，不過強烈建議盪鞦韆跟沙坑一定要隔開 ，至少用板子隔離也好 ，本人至少就有三次看到小朋友被鞦韆撞到 ，還有流血 。如果撞到頭就嚴重了,1,1,2
2618,意外包場!!! 讚啦。這次去的時候剛好天氣陰陰的隨時會下雨，結果意外包場了,1,1,2
12364,很用心的老闆夫妻倆，營地`衛浴都很乾淨，讚,1,1,2
1573,此次是訂七號草地區，場地屬於狹長型，非常的小，根本無法容納七帳，跟營主反應，得到的回應也是無法苟同,0,1,1
7329,百萬夜景，輕鬆自在的營地，而且隔壁就是基地台，訊號滿格，哈！,1,1,2
10061,小區包場的好地方，雲海景觀+梅后蔓瀑布。晨有群鳥悅耳，中午日照可曬帳，下午霧氣涼爽。,1,1,2
8003,營主人超好！使命必達！有沙坑、戲水池！小孩友善！雨棚區景觀最好！,1,1,2
1525,有準備熱茶讓大家暖身，有小包區，樹下可供選擇，路好走，好山好水，很棒的營區。,1,1,2
4557,環境太棒了美不勝收。這個營區剛開始試營運還有些小孩子休閒硬體設備正趕工中，廁所裡很乾淨。營主對待我們都很熱情親切，餐食也有多種原住民特色創意美食能選擇，真是大飽口福。還有營位真的很大喔8米*10米.....明明地那麽大但是帳數共才收10帳，真是寬闊放鬆！感覺營主是在交朋友為主，一切都以客人為尊。,1,1,2
13260,南部夏天露營好去處，有野溪可玩水喔,1,1,2
510,沒有熱水。第二次訪，遇到評價中常常出現的營主，好親切！服務人員真的很棒！美中不足的是我跟我女鵝在低溫特報下洗了冷水澡，隔壁也頻頻傳髒話喊沒熱水,1,1,2
14103,草皮很漂亮，風景也很美、夜晚的星空更美,1,1,2
9928,風景美好，有滑草、沙坑等小朋友玩樂的設施，但剛搭帳的時候看到帳前一大坨狗屎很....,1,1,2
8396,老闆娘待人親切，會帶一同露營的小朋友享受及認識大自然給予的美好。因為有額外做竹筒飯，在開飯前還會帶大家玩竹竿舞～很開心！,1,1,2
2408,營主非常熱情。螢火蟲超多，還會飛進營區，自然環境維護非常好，草地非常厚軟，營主熱情關心，第二天還會一起去瀑布區觀景~非常推薦的營地!,1,1,2
11037,上山路況有幾段產業道路 極難會車路況不是很好！（不建議夜衝）老闆人很好 夜衝上山還會關心是否平安到達給的帳位很寬活動空間很夠我們搭在B區 搭起來不會帳帳相連可惜B區沒有景觀看但適合團露包區廁所共4間 可惜有一間阻塞3間沐浴的廁所共用(有一間是材燒的 其他瓦斯桶)整体算夠用老闆有賣醋跟香菇有讓大夥試喝水蜜桃醋～露營可以跟老闆定購風味餐可以試試！營區走下去還有ㄧ個溪可以泡腳玩水夏天可以消暑！整體而言還算不錯除了路況外 會推薦這營區,1,1,2
3695,前晚臨時決定再次造訪此營地，真的是人間仙境世外桃源！,1,1,2
2362,舒適的小帳營區，超乾淨的浴廁，可去附近梅后蔓瀑布戲水，很讚，下次一定還會再來！,1,1,2
7688,舒服的營地、風景優美、營主親切健談有責任時不時會來營地巡好幾次維護的很乾淨,1,1,2
9530,五月天，白天中午過後很熱，晚上很涼爽，露水比較重，草木草皮都很不錯，不過蒼蠅蚊子多了點，衛浴間數少了一點，洗澡一直有人在排隊，建議中午以前搭營，隔天早一點收，比較不熱,0,1,1
4761,一帳包區真的讚！有冰箱、冷凍、飲水機，吹風機給力。空間夠大不太會互相干擾，開車20分鐘可至全聯。旁邊就有小溪可戲水，營位樹蔭夠，晚上很涼。,1,1,2
7298,整個營區規劃很好手機訊號穩定快速浴室熱水熱水壓大景色無敵夜景無敵浴室寬敞乾濕分離五顆星營區👍👍,1,1,2
13444,白天小黑蚊很多，晚上飛蟲蟻很多，都飛進民宿裡面，外面帳篷根本無法睡！但是包場場地是很好的，希望營主能再多多用心經營！,-1,1,0
12591,連續假期超收太嚴重了，本來一帳位變二到三帳，恩湯哦...,-1,1,0
13587,完整地址是在：新竹縣竹東鎮員崠里員崠子16之13號,1,1,2
10562,部分營地腹地很大，草皮養護良好，植栽也很好，晚上有搗麻糬活動，相當有趣，唯獨浴室真的很小。廁所只有蹲式。,1,1,2
4750,環境乾淨又漂亮，蠻原始的生態，晚上全部人同意關掉照明燈後非常有野營的感覺，讚,1,1,2
8772,營區在水社壩下方，不遠，很容易到達，與另一個在纜車站旁的營區相比，安靜、清爽不吵雜，可惜地勢比湖面低，看不到湖景。,1,1,2
14165,風景美老闆好放鬆的營地,1,1,2
7253,包區活動空間大，浴廁乾淨，風景漂亮。,1,1,2
10621,環境舒適，營主夫妻很親切熱心，浴廁乾凈無味，值得來渡假。洗手間乾淨整潔,1,1,2
8195,整個營區環境相當整潔，老闆娘待人親切，還有挖竹筍活動，生態也很豐富。,1,1,2
560,營位空間大、浴廁乾淨，但近營地前有一小段路況不佳。,1,1,2
8966,營主夫妻親切熱情，環境衛護的很好，就連水糟都清潔的非常乾淨，大推雨棚位置超級的大，我帳篷4×7都放的下～,1,1,2
2486,老闆很親切，小黑蚊多了些,1,1,2
2891,衛浴設備太少。衛浴設備太少,1,1,2
8959,環境整潔乾淨，營位給得大方，私心不想分享，但營主的用心經營不得不稱讚！（天然環境清心舒適，怕蟲的要考慮）,1,1,2
1228,很讚的營地，推薦大家。滑草場很好玩，但是表面塑膠墊有破損現象致使水泥外露，造成許多玩家都有受傷現象。浴室廁所寬敞明亮，但是數量明顯不足，尤其沒有男生獨立小便斗，造成搶廁所更明顯。還有通風有些不足，味道散去不易。,1,1,2
7947,草地綠油油的，山景也美，來露營變的更舒服了。,1,1,2
11619,非常棒的營地，每區的營位空間都非常寬敞，自然生態豐富，衛浴廁所充足，值得再次造訪。,1,1,2
8418,和善的莊主、美味的晚餐缺點是太...太遙遠偏僻，路不好開,1,1,2
2450,一個友善的好營區。#香菇寮的大雨棚#熱心的營主#有趣的生態導覽#送自製的百香果汁#兒童戲水池,1,1,2
13808,草皮保養的很棒，赤腳在上面走超舒服球帳空間很打，營主很和善會再露的地方喔,1,1,2
8064,草地環境乾淨，每區皆有衛浴使用上很方便，衛浴很乾淨，營主一早就會來打掃清潔，衛浴24H熱水穩定提供，衛浴旁洗手台有附熱水真的很貼心，美中不足的就是沒燈，要自備。雖然上D、E、F有陡外，雨棚區夠大，一房一廳放下去還有位置很推，這營地大推，值得再去。,1,1,2
4646,"風景優美 綠草如茵 營主熱情.親切。1.男生室外小便斗下方管線脫落,如廁時尿液會撒出!2.洗碗槽高低位置有所落差,洗滌時站立不方便!小小建議 供予參酌,3Q!",1,1,2
419,很好，很喜歡！。很好，很喜歡！,1,1,2
8118,風景優美、優渥草地、氣候宜人、熱水充足、斜坡稍陡！注意路況小心開車沒問題。,1,1,2
10603,營主夫婦親切健談，還送上有機蔬菜分享😁。營區環境風景優，衛浴佳且整潔。有雨棚包棟空間大配置佳，值得選擇再回露的營區👍 …,1,1,2
3160,營主親切，環境整潔。山路好開，但要進營區的路太小了，房車已經很勉強了，而且完全無法會車。,1,1,2
13585,非常好的又便宜的露營地行程類型度假,1,1,2
5646,環境整潔。營主親切。景色佳,1,1,2
13701,"很棒的營區，營區衛浴保持的很乾淨，大人小孩都玩的很開心，謝謝營主的蒜頭，料理烤肉剩下的食材,",1,1,2
12937,營主夫妻非常的熱情親切，廁所不定時的都會去整理清潔，很乾淨。非常值得造訪！,1,1,2
2788,"孩子們的遊戲天堂。1.營位超大,交通方便2.浴廁間數還OK,但洗澡時間需排隊,乾淨度OK但可再加強巡邏維持整濟3.營內的遊戲設施是孩子們的天堂4.很適合親子露營新手",1,1,2
589,幸運地一帳包區！值得再來！,1,1,2
9556,"2023/7/22-7/23, 夏天的週末露營紀錄整體評分：4顆星雖然這週末剛好遇到素質很差的露友，但不減對這個營區的喜愛。路況：距離營區最後6分鐘車程僅剩單向可通過的路，且只有一條路，建議上山下山的時間要切好。路況不是太好，平均時速6-8公里前進，路上不時有大塊石頭要注意卡小客車底盤。最後有一個連續陡上路段，不建議開車新手嘗試。營區：非常多分區，從1帳包區到5帳都有，這次選擇D8是最下方的區域但隱蔽性高、有充分樹蔭。夏天早上8點半的溫度大約26度。廁所共3間加1間男生專用，浴室共4間有充足的熱水，整體算乾淨有在維護。冰箱共3個包含1個專門冷凍櫃，溫度也夠。有遇到一隻蟑螂，沒什麼蚊子但飛蛾和蝴蝶倒是不少，有大螞蟻但不會咬人，整天的蟬叫聲都非常大聲。營主：這次週六來剛好遇到隔壁兩區各是兩帳朋友聚會的露友，其中一區放電音音樂從下午到晚上12點半、隔天早上8點多又繼續開始...另外一區是大聲喧嘩吵鬧直到半夜12點沒停止，白天還有空拍機飛到我們區域正上方逗留...反應給營主後，雖收到會處理的訊息回覆，但實際上狀況並未改善，真心請露友們不要這麼自私。也希望營主對於露友的管理能更用心。",1,1,2
1607,營地選擇很多、老闆也很熱心好客,1,1,2
11917,營地寬闊 營主親切 設施逐步增設中,1,1,2
12579,營地很廣衛浴有點不太夠，錯開時間使用倒也還好。小朋友的遊戲區很大，也有乾淨的沙沙可以玩。就在市區旁採買方便旁邊都是田地，散步也很舒服。,1,1,2
11254,非常棒的一個地方 小小遺憾可能是車子無法進去,1,1,2
1914,道路方便，離老街很近，購物便利,1,1,2
2487,離曼波海灘很近，可以坐在營區的露臺，真的會很Chill.,1,1,2
3599,夜景很棒，蚊蟲很少，很舒服，廁浴很棒。是一個好地方！營主很熱情❤️會想再來一次,1,1,2
14734,"等今年2019年底吊橋完工,又是一番新氣象.",1,1,2
7020,這裡風景真的很好。很不錯的一次露營體驗。台7線的路況算不錯，比很多露營區的路都好。山上風景好，空氣清新。營主很客氣又熱心。園內很多植物都有標記名字。營主招待枇杷和桂竹筍吃到飽。附近還有711和很多餐廳。這裡離神木區很近，有時間早上可以上去看看。提供設備：燈，雨棚，桌子，椅子,1,1,2
