content,rating,status,type,label,sequence_num,publishedDate,origin,text,synonyms
如果棧板能夠再前移一些的話效果會更佳，現在的擺放讓客廳帳的雨篷顯得不太和諧，還有帳篷之間的高低差讓整體看起來有些不整齊。,3,0,1,1,2458,2023/05/08,0,,
這個露營地的設施真的讓人失望，廁所不僅數量少，而且衛生情況也相當糟糕，讓人不想使用。即使提前告知會提供熱水，結果卻是冷水淋浴，根本無法舒適地洗澡，兩天的露營經歷讓我感到非常不愉快，真心不會推薦給他人。,2,-1,1,0,3821,2022/05/06,0,,
老闆人很好很大方幫我們提供非常多的東西！在這邊露營很放鬆景色很漂亮設備很齊全整潔還有可以玩水的地方！,5,1,1,1,5572,2023/5/7,1,,
這次住木造雨棚區，離衛浴和冰箱近，做什麼都很方便！這週下雨，即使少了戶外活動，特別的木造雨棚區怎麼拍都美！推營主都會來關心，很不錯的體驗！,5,1,1,1,2972,2022/5/7,1,,
櫻花季時採預約制控管人數，讓賞櫻品質100%，今年等到滿滿炸開的粉紅櫻花真的很感謝營主用心種植櫻花，主要可以露營看雲海，夏天還有水蜜桃可以訂購，不喜歡拉拉山人太多地方的可以優先選擇這邊,5,1,1,1,2405,2023/5/8,1,,
這裡的環境真讓人失望，洗手間的清潔狀況不佳，甚至還看到了蟑螂在裡面爬來爬去。最糟糕的是我睡的時候遭遇到隔壁營區的吵鬧，整晚都聽到有年輕人在喧鬧，音響的聲音簡直讓人無法入眠。他們一直唱歌到深夜，讓我們根本無法享受露營的樂趣。向營主反映後，他似乎也無能為力，這次的露營體驗真是令人失望，今後不會再來這裡了。,3,0,1,1,1710,2020/08/21,0,,
很棒的營區，營主人很好，青蛙有點多，注意小黑蚊，我那天被咬慘了，其它都超讚,5,1,1,1,812,2019/9/3,1,,
整體而言，這個露營區的環境雖然坐落在林間，享有自然的氛圍，但公共設施的整潔程度相對較差。首先，廁所的配置雖然有八間，但因為只有兩間浴室的熱水器共用，常常會造成一邊洗的時候冷水或熱水交替，非常不方便。其次，垃圾桶的數量明顯不足，營主每天僅在早晚進行垃圾清理，因此當人數多時，垃圾問題會十分嚴重。再來，衛生紙的供應也不夠穩定，只提供兩包，使用完後就需要自備，非常不貼心。此外，營區內只有冷藏冰箱，無法冷凍，對於食物的保存需求需要特別注意。最後，飲用水的品質稍嫌堪慮，因為營主會用山泉水補充桶裝水，建議有小孩的家庭最好還是徹底煮沸後再飲用，這樣比較安全。,3,0,1,1,4837,2023/05/07,0,,
優越的地理位置和令人驚嘆的景色！這個地方的老闆/經營者 YouRau 非常樂於助人，樂於助人——我們來的時候有點措手不及，他盡其所能地提供了幫助。對於一個偏僻的露營地......我必須說它有所有的戰利品，熱水淋浴，沖水馬桶，廚房水槽和電力！因此，對於那些抱怨有一些昆蟲、樹葉和沒有衛生紙的人，請留在城市裡，不要來露營！ ,5,1,1,1,733,2021/5/7,1,,
"營主在你到了會出來引導搭帳位置，晚上還會來關心，建議好天氣去，松樹真的很美，一年後到訪發現營區有wifi 5G,還有可供電車的電樁，老闆說有風就不會下雨。",5,1,1,1,6676,2023/5/8,1,,
環境清幽很安靜適合放空，草皮養的很好很漂亮，爺爺奶奶超親切，沒有蒼蠅煩人，浴室熱水夠熱，營位有附照明燈，下次有機會會再過來！,5,1,1,1,6250,2023/5/7,1,,
跟名字一樣真的是有夠遠的一個露營區收費也很便宜一個營位$800老闆他們住在路途中接近營地的那個部落裡場地很大下午的時候會有蚊子會怕的話記得自備防蚊液或蚊香場地裡有處理過的龍眼木晚上可以搭營火玩（但是要注意的安全避免燒到帳篷或是其他東西）洗澡的浴室跟上廁所的馬桶沒有分開來有很重的尿騷味因為上面沒有封起來所以會有許多小蚊蟲飛來飛去跟人一起上廁所跟洗澡露營區裡有兩台冰箱每個營位附近都電箱可以插延長線也都有洗手台跟垃圾桶️這個露營區附近可以玩水️從營地開過去大概2分鐘內就可以到,5,1,1,1,3698,2022/5/7,1,,
路況好走、風景優美、浴廁乾淨、營主親切、小而美。天候好的情況下，早上有雲海，下午有夕陽，晚上有星空，很美。草皮維護的很好，每一區有獨立空間，休憩及活動空間，彼此較不受影響，水電方便，車輛就停在旁邊，另營部有冷藏空間（不大）。B區距離浴廁較遠，途中沒有小路燈，夜晚很暗要注意轉彎處及斜坡，小心跌倒。浴室使用柴火燒，恆溫舒適，熱水燙要注意調整，不過洗澡時間有限制，如果能增加下午或延長，也比較不趕。建議浴廁能安裝鏡子，吹頭髮及整理較不方便。附近有梅后蔓瀑布，保留原始的步道，全家大小慢慢散步來回大約1小時，值得一遊。整體覺得很好，有機會一定再來。,5,1,1,1,352,2019/2/10,1,,
這裡的昆蟲實在太多，讓人感到非常困擾，尤其是小朋友要走到廁所時，沒有適當的階梯非常不方便，容易摔倒。更糟的是，週日早晨居然還在進行砍樹作業，噪音真的是讓人無法忍受，根本無法好好休息！,1,-1,1,0,6670,2023/09/07,0,,
廁所的管理真的需要改善！1.廁所和淋浴最好能分開，不然整個地方都感覺髒兮兮的！2.網上所公布的衛浴配置與實際情況差異很大，實際上送水間的數量根本不夠，使得我們十幾帳篷的人非常不方便，只能彼此擠來擠去，真是越等越煩！3.營區的設計也需要再思考，因為每次要去營本部拿東西都必須穿過其他帳篷的範圍，這樣真的不太理想（我訂的是五葉松區）。如果不想經過其他營地，坡度又太陡，而且階梯的設計也不理想，小孩走過去很容易會摔倒受傷。4.再者，還遇上品質不佳的露營夥伴，還連續兩天在那裡唱卡拉OK，讓人心煩意亂！5.不過，營區的地理位置還算不錯，附近的景點也都蠻方便去的。,3,0,1,1,1222,2019/01/07,0,,
蒼蠅很多，用餐體驗差。一顆星給風景跟貓貓，一顆給戲水池,2,-1,1,0,3223,2023/5/8,1,,
營地的環境真的很優美，設施也很齊全，讓人感受到經營者的用心與努力。原本期待能在這裡好好享受三天兩夜的露營生活，第一晚的露友們也都相當友善，讓人很快進入了睡眠狀態。不過，讓我意外的是，營主竟然在第二天告知我們，晚上會有三組帳篷的旅客在凌晨一點的時候進行夜衝，距離我們的營位非常近，這樣的安排實在讓人無法理解。在如此晚的時間，居然會接待夜衝的旅客，這對其他的露客影響真的很大，讓我無法安心入睡。由於這樣的情況，我們決定提早離開，雖然這裡的設施不錯，但對於夜間的安靜需求，還是持保留態度，建議未來如果有計畫來這裡露營，還是要做好心理準備。,3,0,1,1,2469,2024/01/09,0,,
蚊子超級無敵多！另外營區提供的冰箱異味重冷度也不夠，保冷磚放一個晚上了還無法結冰。,2,-1,1,0,4740,2022/5/7,1,,
很適合小孩放電的露營區，營主夫妻很熱情，環境浴廁乾淨整齊。,5,1,1,1,4370,2024/2/15,1,,
晚上跳電請營主出來處理 營主的兒子拿「刀子」出來恐嚇生命受到威脅整晚無法入睡要來露營者請三私後而行！兒子還拿刀揮舞 媽媽說只是揮舞沒有砍我們一家老小嚇到無法入睡 …,1,-1,1,0,6388,2022/5/8,1,,
這個營地如果老闆無法好好管理，還是不建議接受過多客人。事先通知客人的資訊也很重要，讓人想確認時卻很難找到老闆，這真的有點困擾。營地本身不大，晚上如果有其他客人喧鬧，實在會影響到守規矩的客人。雖然這裡是以烤肉供應吸引人的，但空間狹小，可能會因為超收而造成不便。如果你真的想試試運氣，可以考慮來這裡體驗一下，但也要有心理準備。,1,-1,1,0,6079,2021/05/07,0,,
當天去人不多，所以露營的感覺很舒服，除了有點肥料味之外，真的不錯,5,1,1,1,1293,2023/5/7,1,,
這個露營地環境不錯，但其實有些缺乏自然感。地面上鋪滿了碎石和水泥，讓人感覺不夠粗獷。如果你想要一個真正融入大自然的經驗，這裡可能不太合適。雖然有一間小商店可以讓你補充必要的用品，但最好事先準備好所需的物品。這裡的河濱景色還算美麗，可以下水玩耍，但如果遇上雨天，露營的體驗可能會受到影響。整體而言，這是一個方便抵達的露營地，尤其適合冬季使用，夏天則難免會有些炎熱。,3,0,1,1,4423,2022/05/09,0,,
這個露營區真的是不太理想，尤其是靠近136縣道的雨棚區，整天都被呼嘯而過的重機聲打擾，晚上也沒有絲毫平靜。不僅無法好好休息，就連朋友之間的聊天聲也常常被淹沒，這樣的露營體驗真是令人失望。內部的草皮區雖然看起來整潔，不過離滑草車的噪音實在難以避免，那台唯一的滑草車也時不時地拖著設備上來，讓人感到筋疲力盡。至於廁所環境是乾淨的，這點倒是可以接受，但這樣的營區根本無法讓人放鬆心情，實在不推薦給想要好好休息的露營者。,2,-1,1,0,3021,2023/05/06,0,,
營區小而美 風景滿分離市區不遠（三星約10分鐘），上山不到三分鐘就可抵達營區，很適合新手露營的營區，廁所與營位都很乾淨，收訊（台哥大與遠傳）與Wi-Fi 也很穩定老闆老闆娘很用心在維護，因應政府營區管理政策，部分設施有所改變，但這是為了永續經營而改善，相信老闆老闆娘的用心會持續長久下去，值得再訪的營區,5,1,1,1,3659,2023/12/6,1,,
這個營區的位置真是讓人失望，靠近136縣道，重機聲音整天響亮，晚上也不停，真的無法好好休息。即便是想要聊天，都被噪音蓋過，讓整個露營體驗變得糟糕透頂。雨棚區的環境雖然整齊，但實在太吵了，不建議選擇這裡。走進去的草皮區雖然看起來乾淨，但偶爾還是聽得到滑草車的聲音，這對於我來說非常干擾。廁所的環境保持得不錯但可惜的是，周圍的氛圍讓人難以放鬆，整體的享受感打了不少折扣。,2,-1,1,0,3021,2023/05/06,0,,
很棒的露營區，但是池塘裡沒有魚呀釣了半天半隻都沒有 …,5,1,1,1,3484,2019/5/6,1,,
營主很用心，廁所衛浴保持的很乾淨，浴室熱水很穩定，草地也維持的很好有沙坑.牆上可以畫畫可以讓小孩好好玩，還有釣魚池天氣涼涼的很舒服，很適合放鬆 營區沒有被蚊子叮，連小黑蚊也沒有，蒼蠅第一次來這個營區，這次我們都蠻喜歡這裡的，會再來造訪的️ …,5,1,1,1,6685,2021/5/8,1,,
黑螞蟻超多，下雨天草地都是泥跟積水，瀉水很差，浴室新不過有點髒，水溫不穩，不過離全家很近,3,0,1,0,6366,2023/10/7,1,,
在山上空氣很好，有溪水小魚在溪邊可以一邊控土窯雞一邊釣魚四周圍環境還算可以只是路程比較遙遠進出不方便東西若沒有買齊全就傷腦筋囉,3,0,1,0,2349,2018/5/7,1,,
飲水機，冰箱太遠，營位太近，很吵雜，停車太遠不方便,2,-1,1,0,3135,2021/5/8,1,,
營主親切，維護舒服草皮，夜衝滿天星，在這炎熱夏天晚上涼爽舒服暫離冷氣白天高溫有冰冰涼涼溪水，大人小孩玩得好開心，謝謝營主在夜晚下山代買酒和冰塊 …,5,1,1,1,781,2023/5/6,1,,
雲海很美！營主親切，還會煮橄欖薑茶招待露友，好好喝唷！,5,1,1,1,2640,2021/5/7,1,,
這個露營地真的是讓人失望，收取停車費卻要我們停在路邊，讓人非常不爽。走了二十分鐘才到達目的地，真的不太划算。營區面積小，根本沒有控制人數，導致玩得很不盡興，感覺花了錢卻沒享受到樂趣。我們只待了一小時就決定離開，實在是太不滿意了。,1,-1,1,0,236,2018/05/07,0,,
露營的體驗並不如預期，遇到下雨天真是讓人失望，尤其是停車場的路面需要改善，無法用柏油路的話，真的很容易輪胎打滑，讓人很煩心。晚上洗手槽的照明也很不足，讓人不方便，洗澡時熱水不穩定，冷熱交替讓我無法好好清洗。而且晚上居然有狗進入營區，讓我心裡有些毛毛的，擔心牠們會來翻我的食物，所以不得不在睡前特別檢查桌上的東西，總覺得不太安心。,3,0,1,1,3500,2019/05/07,0,,
"環境非常棒而且乾淨! 而且夜衝非常好走,租借設備齊全，熱水很穩定",5,1,1,1,1515,2022-01-07T15:01:39+08:00,1,,
這個營區的人潮實在太多了，讓我感到有些不便，還有狗狗一路跟著，搞得我的鞋子差點被牠弄丟。,3,0,1,1,2026,2020/08/12,0,,
這裡根本不適合露營，我真的不想給任何星星。經營這個露營地點的人似乎毫無用心可言。首先，雨後水流不通，整個地方變得爛泥滿地，行走非常困難。其次，衛浴與廁所的狀況就像是老舊的茅屋，完全不符合基本的衛生標準。再者，冰箱的位置設置得非常偏僻，沒有任何標示或照明，感覺走到那裡就像走進了一個廢墟，連男性朋友都不敢靠近。最後，七個帳篷的區域卻僅有兩個插座可用，真的讓人感到困擾。這樣的露營品質卻收費高達1100元一晚，實在讓人無法接受。,1,-1,1,0,6673,2023/05/08,0,,
雖然兩天一夜都在下雨，營主很熱情，熱水也很燙很穩定，24小時供應不怕沒熱水洗碗！還巧遇明星，盥洗設備蠻乾淨的 期待下一次體驗 …,5,1,1,1,4499,2023/5/7,1,,
這個露營區的環境確實很不錯，視野開闊，四周的自然景色也讓人放鬆心情，但是衛生狀況真的需要改善。五月末的時候來這裡，天氣剛好不熱，但使用廁所的時候感覺非常不舒服，洗澡時九點多的時候水幾乎沒有，真的很失望。我們試了好久才調整好水流，還有洗手台根本不供水，這樣的設施實在讓人難以接受。再來，這裡飛蟲多得驚人，蚊子奇多，讓人根本無法好好享受露營的樂趣。結果我不小心被蟲子撞到眼睛，腫得厲害，只好急診求助，雖然營區負責人一開始有主動聯繫我們的保險問題，這點值得肯定，但後來對這件事的回應卻完全沒有進展，讓人覺得失望。這樣的經歷對我們來說整體感受實在不佳。,1,-1,1,0,3702,2023/05/07,0,,
場地不大又收滿帳導致無活動空間，隔壁帳整天打麻將大聲喧譁，烤肉讓空氣品質很差。,4,1,1,1,4164,2019/7/29,1,,
風景漂亮的好地方，老闆也很熱情der la！但是廁所有點遠要爬好漢坡是美中不足！,4,1,1,1,128,2018/5/8,1,,
這次來到B區，雖然營位的大小還算可以，但天氣下雨導致地面非常泥濘，特別是靠近公共廁所的地方，積水情況十分嚴重，走路時經常會陷進泥巴裡，鞋子得小心翼翼地提起，否則會被泥土包住，非常不方便。就算偶爾有陽光，水泥也無法完全乾燥，整體的露營體驗令人失望。此外，護草墊的數量明顯不夠，水槽的配置同樣不理想。浴廁的數量雖然能夠應付，但水壓和熱水供應不太穩定，洗澡的時候如果熱水開太久，水溫會降到冷水的程度，讓人無法舒服地清洗。而且雖然廁所裡有提供衛生紙和飲水機，但水流出來的速度實在太慢，同營的露友試著使用水桶取水，卻發現裡面竟然還有青苔，這樣的設備情況讓人對維護工作感到非常擔憂。,3,0,1,1,3260,2023/10/07,0,,
這次來到B區，營位的面積雖然還算足夠，但剛好遇到下雨，地面變得非常泥濘，特別是靠近廁所的地方，積水非常嚴重，讓人行走時非常不便。即使後來天氣轉晴，那些積水的地方還是久久無法退去，讓整體的露營體驗大打折扣。走在泥濘的地上，甚至有時候鞋子會被泥巴包住，行走時十分小心翼翼，生怕滑倒。在這樣的情況下，護草墊和水槽的數量都不足，雖然浴廁的數量還算可以，但水壓卻很不穩定，洗澡時熱水忽冷忽熱，讓人很難受。此外，雖然浴廁提供了衛生紙及飲水機，但水流速度實在太慢了，還有遇到一起露營的阿伯檢查水桶時，裡面竟然還有青苔，顯然設備維護的狀況還有很大的改善空間。,3,0,1,1,3260,2023/10/07,0,,
營地的收訊實在太糟糕了，使用中華電信幾乎完全沒有訊號，讓人無法聯絡！地面上全是硬硬的大石頭，根本無法在上面安裝帳篷，真的很煩！不過值得一提的是，浴廁維持得相當整潔，水桶也能夠提供方便。,3,0,1,1,1395,2024/03/08,0,,
營主很熱情，還有招待南非茶。有小朋友的遊戲釣魚池，玩得很開心，營區內的水泥路不平坦，走的時候要注意。。電壓稍嫌不足，而且只有兩孔插座，使用電器要注意,5,1,1,1,5085,2018/11/3,1,,
衛生間的清潔狀況真的很差，急需改善。淋浴的水量充足且水溫適中，非常不錯！雖然沒有蠅蚊，但是廁所的整潔問題讓人十分失望，希望他們能夠重視一下。,2,-1,1,0,889,2018/11/18,0,,
有機會會再回訪。營區很大 有兒童玩樂設施 衛浴乾淨 可惜蚊子很多,4,1,1,1,3253,2022/7/13,1,,
營位小⋯⋯小孩沒有活動空間，營主飼養的狗常常在吠⋯洗澡熱水不夠熱反應多次沒有改善⋯⋯廁所沒有在清理⋯衛生紙都溢出來了⋯⋯一次性的露營區,1,-1,1,0,6595,2022/5/8,1,,
露營的時候，居然可以看到營主和客人一起喝酒到這麼晚，完全無法理解。,2,-1,1,0,6423,2021/05/06,0,,
這裡的服務人員態度相當消極，只在收費時展現熱情，然而一到網路訊號就變得十分糟糕。營地的設施老舊不堪，蚊蟲肆虐得讓人無法安心休息。場地狹小，營位周圍暗淡無光，洗手檯經常擁擠，沐浴時熱水也不穩定，讓人感到非常不便。營位的規劃可說是隨意，雜草叢生，加上指示牌模糊不清，尋找的過程更是讓人沮喪。總之，這次的露營經驗讓我失望至極，未來不會再選擇這裡！,1,-1,1,0,6092,2021/05/07,0,,
營主很用心的經營。新手第一次露營，幸好有好心人及營主的幫忙，才能順利搭營。小孩玩的超開心的，有機會一定要再來露營,5,1,1,1,1772,2019/5/7,1,,
優質乾淨場地，有熱水有吹風機有電、洗手台也有夜燈，上去營區斜坡較陡，營主親切會時常來回巡視。,5,1,1,1,3381,2023/10/7,1,,
洗澡跟廁所設備有點不足但帳篷跟帳篷之間距離算大老師娘不錯這邊還有商店結論 還會來,5,1,1,1,4298,2020/5/7,1,,
近郊但有巨黑蚊。主人家很友善 自有湖在露營地滿不錯但蚊子很驚人 超大又多，沒看到浴廁,4,1,1,1,665,2019/3/31,1,,
在選擇這個露營地時，由於看到許多正面的評價，因此對這次的體驗充滿期待。然而，實際上卻十分失望。首先，付了訂金後發現，無論問題多緊急，發訊息都能等到快絕望的程度才回應。其次，入住時馬上就需支付尾款，之後便再也看不見老闆或老闆娘的身影，根本體會不到之前評論中提到的熱情服務。再次，僅有兩間盥洗室供至少六帳的露營者使用，這樣的安排根本無法滿足大家的需求，加上其他區域的露友時常跨區使用盥洗室，讓衛生管理更顯緊張。此外，若不想在晚上六點或十一點洗澡，早上的排隊情況相當可怕，這簡直是對尿意的考驗。流理台更是一片狼藉，完全沒有提供肥皂或洗碗精，甚至連盥洗室也沒有沐浴用品，這讓我們的露營經驗大打折扣。綜合以上，這次的露營活動讓我們11人共同感到非常不滿。,1,-1,1,0,6529,2019/05/08,0,,
乾淨清潔的小天地。營主把整個營區維持的相當衛生，基本看不到幾片落葉，浴廁一塵不染邊角都沒有污漬，體驗很好。美中不足是行動網路收不太到，中華電信台哥大都很弱，可能離塵環境都這樣吧！,5,1,1,1,5653,2022/4/19,1,,
聽說是新營主經營訂了C區試試水溫打開車門就聞到一股腐爛泥土的味道心裡就想完了06/25～26下了約100毫米的區域性豪大雨C區地上全部積水不會退直接變爛泥巴坑腳一踩到爛泥巴拖鞋直接黏住小朋友一直滑倒營主跟老闆娘把全區的護草墊搬來我第一次露營小包區墊了26片護草墊下完雨後跑去A、B、D區看完全沒有積水C區水大約會積5公分高左右營主答應我們會改善真改善我再補5顆星,2,-1,1,0,1655,2023/5/7,1,,
露營的水壺雖然充滿了水，但卻發現水流出的溫度讓人感到不夠清涼，夏天露營時真的有些失望。再者，露營區內的草地不讓我們完全使用，因為中央的過道要留給營主的商業活動，這樣的安排讓我們只能在狹小的空間裡活動，實在不太方便。,3,0,1,1,504,2020/05/07,0,,
小而巧的營區 還可以買到便宜的椴木香菇加菜,5,1,1,1,4599,2019/3/22,1,,
"1. 我在這個營地度過了兩天，實在無法忍受晚上有露友在大聲喧嘩的情況，影響了我們的睡眠。  
2. 帳篷之間的距離實在太近，稍不注意就會互相碰撞，讓人感到很不舒服。  
3. 垃圾桶設置得不夠合理，建議能多設幾個，並且放在不打擾營位的地方，讓大家使用更方便。  
4. 有些營友竟然毫不顧忌地走到別人帳篷前查看裝備，實在很沒禮貌，請大家注意此種行為。  
5. 營地的吸煙區規劃很不佳，經常能感受到煙味，這樣的環境讓人相當不爽，我可能不會再選擇來這個地方露營。",1,-1,1,0,3185,2023/12/09,0,,
在露營時使用電器設備真的很麻煩，尤其是電毯，幾台帳篷一起用的時候就會頻繁跳電，整晚都擔心用電問題，這樣的露營體驗讓人感到相當失望。,2,-1,1,0,447,2024/03/05,0,,
4/29五夜衝4/30-5/1家族露營慶生 公公、老公、兒子生日還有營主煮的甜湯，好貼心小孩也玩的很開心不錯的地方，很放鬆，適合親子或家人一起來.剛好天氣都不錯，舒適.,5,1,1,1,6106,2022/5/6,1,,
這個露營區的空間安排真是相當擁擠，尤其是四個帳篷的佈局讓人感到不自在。山泉水的水質卻無法直接飲用，雖然營主提供了一台家用的飲水機，但水裡還是帶有一些雜質，讓我對飲水產生疑慮。不過，環境方面倒是維持得不錯，廁所也還算乾淨。,3,0,1,1,5860,2022/05/07,0,,
在夢想露營區，雖然空間不算小，但收費竟然要1600，卻有很多限制規定，讓人覺得不自在。設施看起來豪華，但是實際使用時水流不穩定，洗澡的時候水溫總是變來變去，有時候冷得讓我直打哆嗦，有時又燒得讓我受不了，真讓人失望。這樣的品質配上這麼高的價格，真的讓人無法接受。,2,-1,1,0,3420,2019/05/07,0,,
熱水的溫度變化實在讓人難以忍受，早上起來洗澡時還要再次適應，真是太麻煩了。而且半夜的時候，周圍有狗狗不停地吠叫，讓人幾乎無法入眠。充電的電壓不穩定，晚上燈條忽明忽暗的，真讓人感到不安，生怕燈具會因此壞掉。水池的供水問題更是糟糕，跟營主反映後，他說會處理，可等到我們真的需要用水時，水還是完全不夠，直到隔天中午才稍微解決。晚上水位只到腳踝的情況讓人十分挫折，無法想像如何度過接下來的夜晚。更讓人煩惱的是，這裡的環境管理也很差，草叢中的蒼蠅數量幾乎快比草還多，然後周圍的野溪一片狼藉，似乎完全沒有進行維護，牆壁倒塌的情形也是無法忽視，讓人感到失望透頂。,1,-1,1,0,5705,2022/05/07,0,,
這次露營經驗令人失望，因為我們碰上極端的天氣，營地環境比想像中差，而且設施也顯得老舊，完全無法滿足基本需求。我們本來很期待這次的露營，但最後的情況讓整個活動變得非常煩躁和不愉快，真的不會推薦給其他朋友，感覺像是被浪費錢了。,1,-1,1,0,2250,2022/05/08,0,,
老營主(女)態度不是很友善與親切，營區也都會放任一黑狗(happy)四處跑，會亂翻垃圾，向老營主反應也沒用，只一直說不是他們養的，但會跟著他走，總之不會再訪也不會推薦任何人,3,0,1,0,3881,2020/5/8,1,,
值得推薦的營區。營區整個很舒適，也沒什麼蚊蟲，重點是廁所很乾淨，老闆也很熱情，晚上很寧靜也有夜景可以看，值得再次入住！,5,1,1,1,2115,2020/9/7,1,,
露營區的設施真的不怎麼好，廁所數量明顯不足，整個營區竟然只有3間廁所和3間浴室，所有人都要排隊等候。浴室的水溫變化很大，調整起來非常麻煩，有時候熱水忽然會變成冷水，很難適應。而且，營主似乎還常常超收營位的費用，進來的隧道帳還要多收一個帳位的錢，真是讓人感到不滿，下次可能不會再來這裡露營了。,1,-1,1,0,411,2023/05/07,0,,
露營的洗澡設施真的不太夠用，排了很久的隊才進去，結果水溫一開始還算可以，沒多久就變成冰冷的水，讓人在寒風吹襲下感到無比失望。,3,0,1,1,4620,2023/05/07,0,,
這個營區的確很容易到達，設施方面洗手台和插座的數量都很足夠，整個場地也相對較大，空氣清新，風景真的非常美。不過，地面上有很多石頭，下釘時不小心會撞到，確實有點不方便。另外，營區內的廁所只有三間，洗澡的也只有三間，當客人多時會顯得不夠用。冷藏設備的冰箱容量也不夠大，只有大約300公升，看起來像是餐廳用來裝飲料的小型冰箱，只有冷藏功能，似乎也無法滿足所有露營者的需求，因此建議大家最好自備冰桶，以免食物無法保存。,3,0,1,1,1375,2021/05/08,0,,
很適合新手的營區，土下石頭少，營釘好打，上山不久就會到了，路程離市區不算遠,5,1,1,1,2771,2018/5/7,1,,
這裡換老闆親自接收經營，把營區整個照顧的有聲有色，這次的露營體驗真的很不錯 …,5,1,1,1,3561,2023/6/7,1,,
舒適的營區，貼心用心又大方的營主，推推推！,5,1,1,1,2549,2023/5/7,1,,
這個營地的環境確實令人滿意，小包區讓人感到放鬆，女營主也相當親切。不過，露友的選擇卻是個問題，晚上的時候有些人講話聲音太大，喝酒後還不斷放音樂，真的影響到休息。而且男營主還參與其中，使整體的氛圍變得相當吵雜，讓人感到有些不悅。,1,-1,1,0,6054,2020/05/06,0,,
不錯~。交通方便~晚上有星星~營主不錯~ 浴廁好棒^^~冬天入住沒蚊蟲~^^~,5,1,1,1,1457,2022/12/26,1,,
這次露營的經驗真的讓人感到失望。G區的碎石地面在下雨後變得非常泥濘，讓人行走時非常不便。更糟的是，晚上竟然跳電了三次，讓整個露營的氛圍都變得陰暗無比。淋浴間的水溫更是讓人無法接受，不論怎麼調整都只有微微的溫水，尤其是在這種低於15度的寒冷天氣下，實在是讓人感到極度不舒服。水槽的位置設計也不太理想，清洗個東西都得走一段路，特別是在下雨天，真的非常麻煩。這次露營是我經歷過的最不愉快的一次，實在讓人感到不被重視。,1,-1,1,0,721,2019/05/07,0,,
這裡的洗手間實在太不足，尤其在假日的時候人潮眾多，衛浴設施的數量根本跟不上，讓人感到相當不方便。碰上高峰時段，女廁的等待時間讓人心急，真的只能忍耐上廁所的需求。再加上冰箱只有一台，這對於有攜帶食材的露營客來說，非常不友善，根本無法妥善存放食物。整體來看，這次露營經驗讓我相當失望，未來肯定不會再選擇這裡。,1,-1,1,0,4494,2023/11/07,0,,
我們在5/1到5/3參加了第一次的團體露營，選擇了自帶的夾帳篷。搭帳篷時遇到很多障礙，因為地上滿是小石頭，營釘也很難打進去。後來向營地的工作人員借了工具，他們一開始說沒有，最後還是好心的給了一個鐵鎚，但整個過程中工作人員的態度讓我們覺得缺乏耐心。隔天我們爬山回來後，想洗熱水澡，結果熱水一會兒就變成冰水，讓我在寒冷的天氣裡洗了冷水澡，真的是前所未有的體驗。最後，發現遺落在營地的雨傘後，打電話詢問時，接電話的男士語氣相當冷漠，說營地沒有我提到的東西，讓我覺得他們不太願意處理這類事情。總之，這次露營經歷不太理想，期待有更好的選擇。,1,-1,1,0,3013,2023/05/06,0,,
2022/2-第49露-精靈  精靈首露，此營地給人的感覺很像在一個大公園裡露營，當天搭帳的營位，土地是一塊塊的水泥方塊，所以到現場時感覺有點傻眼,3,0,1,0,4186,2023/5/6,1,,
營主親切，也是我看過最忙的營主，從夜衝開始及隔日中午都會拿個椅子坐在門口，每個入場的車輛一一量體溫並一個個帶路到訂位的地點，並告知營區設備位置，晚上10點營主還廣播音樂及溫馨提醒請大家注意時間音量以免打擾別人，非常值得再訪,5,1,1,1,6333,2022/5/7,1,,
"2021/8/20 前往露營，營主賴小姐公衛出身，很注意防疫，入園嚴格執行防疫，為防疫還分配各營友專屬的浴厠，不會和別人共用，洗澡高峰期也不用擔心，要排隊使用浴厠。浴厠→直逼五星級，非一般營地簡單形浴厠，每間浴厠都是貼有磁磚，全密封隔間可防止小蟲及飛蛾飛入，水夠熱，有簡單的置衣架及水桶水勺(如果能提供矮凳就更棒了)全新的飲水機、直立型冷凍櫃、大型的冷藏櫃。草地營地有石頭鋪底排水佳，有一個眺望台可以遠眺發呆或吹風，是個小而美的優良營地。營主熱心親切，也很善聊，3天2夜的露營分享了酒、鹿肉、野味給我們吃，傍晚如果有雷陣雨都會來提醒營友快點做防雨準備。對面有個 鄒族文化部落 YUYUPAS Cultural Park優遊吧斯,可以去逛逛感受鄒族的文化，報營主的名字會有優惠,門票可抵消費。值得推薦並再訪的優良營地。離阿里山森林遊樂區約50分鐘車程。",5,1,1,1,1398,2022/5/7,1,,
這個地方的環境實在不怎麼樣，晚上居然經常斷電，讓我們感到非常困擾，甚至洗澡的時候也要打著手電筒，實在不方便。而且營主完全沒有出面解釋或是道歉，讓我們對這次露營感到非常失望，真的不想再來了。,1,-1,1,0,1465,2022/05/07,0,,
營主人非常好，會來跟你聊天，身體硬朗看不出來已經70幾歲哦，若想採草莓，營主也會聯繫草莓主來帶過去，營地很廣，還有小朋友的溜滑梯，沙坑鞦韆小小孩的搖搖馬，多棒！！！美中不足的是衛浴設備，若能再多個幾間就更好了。,5,1,1,1,5840,2021/5/7,1,,
