content,rating,status,type,label,sequence_num,publishedDate,origin,text
營主很阿莎力，有讓小孩放電的娛樂設施，衛浴很近又乾淨，冰箱的空間很大，整體感覺很棒，值得再來！,5,1,1,1,1788,2022/5/7,1,營主阿莎力小孩放電娛樂設施衛浴很近乾淨冰箱空間很大整體感覺很棒值得再來
這個露營地的設施還算可以，但男女廁所只有兩間，感覺有點不足。收費方面也稍微偏高，讓人猶豫。周圍的狗和雞叫聲整晚不斷，讓人無法好好休息。環境狀況也不太理想，魚池旁邊蟑螂問題嚴重，根本沒有露營的氛圍，感覺只是適合釣魚而已。這地方不大，停車的空間也相當有限，讓我有些失望。,2,-1,1,0,3344,2019/05/06,0,露營地設施算男女廁所兩間感覺收費稍微偏高猶豫狗雞叫聲整晚好好休息環境狀況太理想魚池旁邊蟑螂氛圍感覺適合釣魚地方停車空間有限失望
地平很舒服，貓咪很可愛白天很暖天氣很好，晚上需要穿多一點遠山很開闊很舒服,5,1,1,1,5677,2020/5/7,1,地平舒服貓咪可愛白天暖天氣晚上穿多一點遠山開闊舒服
露營區的垃圾沒有人清理，一堆廢棄物散落四處，真是令人無法忍受，尤其是廁所內的衛生紙已經累積了好幾天，裡面散發出一陣刺鼻的氣味，讓人不敢靠近。,1,-1,1,0,1508,2023/05/08,0,區的垃圾清理一堆廢棄物散落四處令人無法忍受廁所衛生紙累積幾天散發出一陣刺鼻氣味靠近
這次的露營經驗實在讓人失望，營區並沒有如預期的舒適，硬體設施老舊，整晚都在擔心會不會再次跳電。當我們向營主反映問題時，他竟然讓自己的孩子出來與我們爭論，這種應對態度讓人感到非常不愉快。建議大家如果考慮來這裡露營，最好再多想一想，或許可以選擇其他更好的營區。,1,-1,1,0,3464,2022/05/08,0,經驗實在失望營區預期舒適硬體設施老舊整晚擔心跳電營主時孩子爭論應對態度感到愉快建議想一想選擇更好營區
櫻花開了很美。當天遇到一群87大學生 吵到半夜2點 發瘋,5,1,1,1,6091,2023/3/20,1,櫻花開美當天一群87大學生吵到半夜點發瘋
這次露營的經驗真的不太好，開車上山的路實在是超級艱難，彎道多得讓人喘不過氣，尤其是當霧氣濃厚時，根本看不見前方的情況，讓我感到相當害怕。露營地附近的小蟲子也多得讓人無法忍受，尤其在晚上時分，蚊子幾乎成為我們的主要“伴侶”。洗澡的問題更是讓人失望，熱水竟然要等到六點之後才開始慢慢出來，真的需要提前安排好時間。而廁所方面雖然維持得還算乾淨，但畢竟設備有些原始，沒有現代化的感覺。最讓我困惑的是，已經支付過的費用，竟然在離開時還有人過來詢問收費的問題，這樣的管理實在讓人感到不專業，整體的體驗不太愉快。,3,0,1,1,1290,2023/05/07,0,經驗真的不太好開車上山路實在超級艱難彎道多得喘氣是當霧氣濃厚時看不見前方情況感到害怕露營地小蟲子無法忍受晚上時分蚊子成為“伴侶”洗澡更是失望熱水六點慢慢真的提前安排時間廁所還算乾淨設備原始現代化感覺困惑支付過的費用開時詢問收費管理實在感到專業整體體驗不太愉快
營區廣大 設備齊全新穎 營主夫妻待人和善親切 感覺像回到家一樣 小孩最喜歡玩的溜滑梯 盪鞦韆 戲水區 玩沙區也 一應具全 廁所乾淨 水壓強 溫度夠燙 真的有用心在經營園區 而不是隨隨便便只想賺錢的營區 最令人驚喜的是竟然有親子體能老師 而且還是宜蘭業界頗具知名度的有氧體能老師 真的很讚!,5,1,1,1,3899,2023/5/7,1,營區設備齊全新穎營主夫妻待人和善親切感覺回到家小孩喜歡玩溜滑梯盪鞦韆戲水區玩沙區一應具全廁所乾淨水壓強溫度夠燙真的用心經營園區隨隨便便只想賺錢營區令人驚喜親子體能老師宜蘭業界頗具知名度有氧體能老師真的讚
這個露營區的設施真的不夠完善，帳篷之間的距離太近了，隱私完全沒有。晚上還有許多喧嘩的聲音，讓人根本無法好好休息，尤其是旁邊的燒烤團體，實在是吵到受不了。感覺這個地方根本沒有做好管理，讓人失望。,1,-1,1,0,2012,2023/05/08,0,區的設施真的完善帳篷之間距離太近隱私晚上喧嘩聲音根本無法好好休息旁邊燒烤團體實在吵到受不了感覺地方做好管理失望
G區冰箱冷凍溫度是冷藏，冷藏溫度是常溫，蛋撻放進去冰箱居然慢慢的螞蟻爬在食材上，告知園區還回應說冰箱沒有問題，本來就都是用自己的冰櫃保存那些只是多提供的設備，每區間隔也很小，瘋狂跳電，東西忘了拿食材丟掉可以理解，當天還不回電隔天再打接通後只告知說東西全丟了，事後又改口說沒看到，要去的人要三思～處理事情的方法讓旅遊的心情都沒了,1,-1,1,0,2789,2021/5/7,1,G區冰箱冷凍溫度冷藏冷藏溫度常溫蛋撻放進去冰箱慢慢螞蟻爬食材告知園區還回應說冰箱本來冰櫃保存提供設備區間隔很小瘋狂跳電東西忘食材丟掉理解當天還不回電隔天接通告知說東西全丟了事後改口說三思事情方法旅遊心情
"一個適合分區包場的小營區，環境維持的不錯！營主很熱情，時常會來關心是否有需要幫忙的地方，浴廁主要在A，C兩區，熱水主要為柴燒，營主傍晚就會開始辛苦的幫忙燒熱水，週邊生態維持的還不錯，蟲鳴鳥叫聲不絕於耳！旁邊的梅后蔓瀑布因營區旁有一條捷徑可直接連接要去瀑布的道路，就不用還要從竹62的7K處下切，可以省掉不少路程，約走個10幾分鍾就可到瀑布，其中共有兩個岔路，不要走錯！不過最近應該是枯水期的原因，水量有點少，不過溪水冰涼清澈，還有小魚優游其中，值得一探。對於營區選擇，想要視野好的就選A區跟VIP一帳獨享，不需要視野好的，則B,C區皆可！位置較低，適合練腿力（因為如果需要到營本部，有一點落差）。",5,1,1,1,5040,2021/5/7,1,適合分區包場營區環境不錯營主熱情時常會來關心幫忙地方浴廁C兩區熱水為柴燒營主傍晚辛苦幫忙燒熱水週邊生態的還不錯蟲鳴鳥叫聲不絕於耳旁邊梅后蔓瀑布營區旁有一條捷徑連接瀑布道路不用竹627K處下切省掉路程約走個10幾分鍾可到瀑布共有兩個岔路走錯枯水期原因水量少溪水冰涼清澈小魚優游值得一探營區選擇想要視野選區跟VIP一帳獨享視野BC區皆可位置低適合練腿力因為到營本部一點落差
營主非常熱心！  衛浴熱水水壓很強！  洗澡非常舒服 ！雖然初露開3新帳加成遇大雨，小朋友還是玩的非,5,1,1,1,3883,2020/6/15,1,營主非常熱心衛浴熱水水壓很強洗澡舒服初露開新帳加成遇大雨小朋友玩非
這個露營地的整體環境雖然有稍微整理過，但晚上卻出現了大量的小黑蚊、蟑螂，還有野貓在附近遊蕩，讓人感到不安。更令人擔心的是，我有被跳蚤咬到的經歷，真的很不舒服。釣魚的體驗倒是還不錯，這部分還值得分享。但是環境實在讓人感到毛骨悚然，如果打算前往，務必要隨身攜帶防蚊噴霧，否則回家後讓人受傷的滋味可真是慘痛。,3,0,1,1,3625,2020/05/06,0,露營地整體環境稍微整理晚上小黑蚊蟑螂野貓遊蕩感到不安令人擔心跳蚤咬經歷真的舒服釣魚體驗倒是還不錯這部分值得分享環境實在感到毛骨悚然打算前往務必隨身攜帶防蚊噴霧回家受傷滋味慘痛
整個營區規劃成好幾區，每一區停車後加上帳篷搭起來空間會變得有點小 帳篷和帳篷距離比較近、廁所和衛浴設備很乾淨不過若要提供給每個人確實間數是不太夠，上去廁所的路建議可以放個路燈 晚上加上雨天溼滑有點危險 （吹風機只有一隻也很不方便）、冰箱的位置也令人感到疑惑 沒注意的話還真的會跌下去。第一次來，上來的路很平穩 其中的山路也不會太彎讓人暈車，途中經過一些原住民經營的觀光市集和風景區都還不錯 可以安排進去行程裡面。設備都提供的不錯，唯一一些美中不足的地方都還可以接受，也常常看到營區主人（老闆）不斷地清理環境保持廁所地板的乾燥及補充廁所的衛生紙，雖然沒有很漂亮的風景，但是第一次的體驗很滿意了。,4,1,1,1,212,2023/5/6,1,營區規劃成好幾區每一區停車帳篷搭空間變得帳篷帳篷距離廁所衛浴設備乾淨提供確實間數不太夠廁所路建議放個路燈晚上雨天溼滑危險吹風機一隻冰箱位置令人感到疑惑真的跌下去第一次路平穩山路太彎暈車途中原住民經營觀光市集風景區都還不錯安排行程設備提供不錯唯一美中不足地方都還接受營區主人老闆清理環境廁所地板乾燥補充廁所衛生紙很漂亮風景第一次體驗滿意
這次在B區露營，發現草地上全都是泥巴，昨天下雨導致地面濕滑，孩子們真的不太敢跑。附近的遊戲區域非常狹窄，幾乎沒有可以活動的空間，造成小朋友們玩得非常不盡興。雖然提供熱水和獨立衛浴的服務，但衛浴的整潔度卻讓人有些失望，總體來說這次露營的經驗並不理想。,3,0,1,1,5534,2024/02/07,0,B區發現草地上泥巴昨天下雨導致地面濕滑孩子真的不太敢跑遊戲區域狹窄活動空間小朋友玩盡興提供熱水獨立衛浴服務衛浴整潔度失望總體經驗理想
這不是露營區，孩子沒有空地可玩，無路可走，有棚區帳帳相連，隔壁帳整天放音樂，前2帳打麻將喧囂，無法休息，擁擠難受！浴廁數量不足，營主應該在位置安排上重新安排。,1,-1,1,0,3749,2020/5/6,1,區孩子空地可玩無路可走棚區帳帳相連隔壁帳整天放音樂前帳打麻將喧囂休息擁擠難受浴廁數量營主位置安排重新安排
如果沒有喪屍般的蒼蠅就是100分的營區了～,3,0,1,0,4004,2023/5/7,1,喪屍蒼蠅100分營區
人生第二次跟著朋友來露營原來大家說的是真的營主好親切隨和真的會讓人步上露營的坑營主烤得魚好好吃環境清潔一定再訪,5,1,1,1,2468,2022/5/8,1,人生第二次著朋友說真的營主好親切隨和真的人步坑營主烤魚好好吃環境清潔再訪
這次露營的經驗讓我感到相當失望，雖然風景還算不錯，但在五峰鄉這種地方，風景並不是唯一的吸引力。動線規劃真的設計得極為糟糕，讓人走來走去都找不到清晰的路徑，少了一顆星。現場的帳篷數量讓我想起難民營，光帳篷就有五十帳，而便民設施卻只有一台冷凍櫃和三台冷藏冰箱，完全無法滿足需求。洗手間和淋浴的數量非常不足，我所住的B區竟然只提供兩間淋浴和兩間廁所，根本不夠使用，讓我對這裡的衛生條件感到非常不安。因此再次減少星數。最後，營區的泥濘路面更是雪上加霜，走在上面非常不穩，隨時都有摔倒的危險。我太太也跟我說，如果再有機會首露，我們肯定不會再選擇這裡，希望我的分享能對大家有所幫助，我們絕對不會再來。,1,-1,1,0,1755,2023/05/07,0,經驗感到失望風景算不錯五峰鄉地方風景唯一吸引力動線規劃真的設計極為糟糕走來走去找不到清晰路徑少一顆星現場帳篷數量想起難民營帳篷五十帳便民設施一台冷凍櫃三台冷藏冰箱需求洗手間淋浴數量住B區提供兩間淋浴兩間廁所衛生條件感到不安減少星數營區泥濘路面更是雪上加霜走穩摔倒危險太太說機會首露肯定選擇希望分享再來
乾淨舒適，漂亮大草坪，適合小朋友奔跑，三不五時看到清潔人員打掃，營主真的很用心^^,5,1,1,1,2687,2019/5/8,1,乾淨舒適漂亮草坪適合小朋友奔跑三不五時清潔人員打掃營主真的用心
草地區在營區門口外，雜草叢生未整理且蚊子多，離廁所又很遠，本來要硬著頭皮搭，但一旁露友勸搭棧板水泥地營地較好，老闆也同意更換營地，但老闆隨和，客家人非常好客，隨意就將果園的柑橘摘給我們，並且告知想吃都可以隨意採，營地費用也便宜，浴室廁所乾淨，算是不錯的營區。,4,1,1,1,2839,2023-11-14T19:43:28+08:00,1,草地區營區門口外雜草叢生未整理蚊子廁所很遠本來硬著頭皮搭一旁露友勸搭棧板水泥地營地老闆同意更換營地老闆隨和客家人好客隨意就將果園柑橘摘給告知想吃隨意採營地費用便宜浴室廁所乾淨算是不錯營區
在雙十連假去的時候人很多，供電有問題，而且他們處理心態很消極跟敷衍，後來是因為我們態度比較硬才有想要解決的意思。,2,-1,1,0,6032,2020/5/7,1,雙十連假供電心態消極敷衍因為態度硬才想要解決
很棒的營區。二月去天氣涼爽，小孩有乾淨的砂可以玩，又有腳踏車可以騎，營主很熱心唯一小缺點，洗澡熱水較不穩定下次還要在揪團在訪,5,1,1,1,1318,2020/3/12,1,很棒營區二月天氣涼爽小孩乾淨砂玩腳踏車騎營主熱心唯一缺點洗澡熱水穩定下次揪團在訪
場地設計的確有其優點，原住民朋友也很友善，但浴室和洗手台的排水問題需要加強，這讓大家使用起來不太方便，整體服務還算不錯，希望能夠改善這些細節。,3,0,1,1,3323,2020/10/07,0,場地設計優點原住民朋友友善浴室洗手台排水這讓不太整體服務算不錯希望改善細節
營區環境很好   工作人員很合善  還會再來露營,5,1,1,1,4589,2023/6/30,1,營區環境工作人員很合善還會再來
中低海拔有景的好營地，睡得很舒服。 營主很用心，值得再去的好營地。 原本要給5星、但是還是有些需要改進的缺點，所以先給4星。,4,1,1,1,5032,2020/5/7,1,中低海拔有景營地睡得舒服營主用心值得營地原本要給星改進缺點先給星
這裡的蒼蠅實在是讓人無法忍受，飛來飛去的影響用餐體驗，感覺十分不衛生。食物的口味也相當普通，特別是那道芋頭米粉，居然可以把芋頭煮得如此黑，讓我不禁懷疑廚房的品質。詢問了店員後卻得到不知所云的回答，真是令人難以理解，這樣的用餐經歷讓我非常失望。,1,-1,1,0,5545,2023/07/07,0,蒼蠅實在無法忍受飛來飛去影響用餐體驗感覺衛生食物口味特別道芋頭米粉芋頭煮黑不禁懷疑廚房品質詢問店員不知所云回答令人難以理解用餐經歷失望
營區環境不錯，可惜整個露營區冰箱只有一座共用，每一區洗手台只有一邊，不是很夠使用。露營樂訂購的食材量少有點貴，自己準備比較好,5,1,1,1,1080,2020/3/2,1,營區環境不錯可惜區冰箱一座共用每一區洗手台夠樂訂購食材量少貴
除了交通不便之外都很棒的露營地。營主親切、設備整潔，景觀又漂亮，營地本身堪稱非常優秀，幾乎沒有什麼好挑剔。但是前往的交通就是從巴陵派出所下去的那條同心道路路況實在太可怕了，特別是剛下過雨時，不要說騎車的人了，開車的人也會怕...這是唯一的缺點。,5,1,1,1,4104,2020/4/5,1,交通不便之外很棒露營地營主親切設備整潔景觀漂亮營地堪稱優秀挑剔前往交通是從巴陵派出所那條同心道路路況實在太可怕特別是剛下過雨時要說騎車開車這是唯一缺點
露營區位置不錯，高山上的空氣清新，還有提供的雨棚讓我不必擔心下雨的情況。不過，蚊子和蒼蠅真的讓人很困擾，整個露營過程中都很難安靜享受。,3,0,1,1,4750,2020/05/07,0,區位置不錯高山空氣清新提供雨棚擔心下雨情況蚊子蒼蠅真的困擾過程中難安靜享受
營主親切，浴廁空間舒適乾淨，整體環境讓人覺得很舒服放鬆,5,1,1,1,2571,2017/7/21,1,營主親切浴廁空間舒適乾淨整體環境舒服放鬆
這個露營區真的是讓人失望，蚊子和飛螞蟻簡直是無法忍受，晚上還要走很遠才有路燈可用，真的是很不方便。洗澡的時候，熱水時冷時熱，幾乎洗不乾淨；而沙灘更是讓人覺得髒亂無比，泳池的水質也讓人懷疑，裡面還有小朋友亂丟沙子，完全無法享受。真心不推薦給想要放鬆的朋友們。,1,-1,1,0,4870,2021/05/07,0,區真的失望蚊子飛螞蟻無法忍受晚上走很遠路燈可用真的洗澡熱水時冷時熱洗乾淨沙灘更是髒亂無比泳池水質懷疑小朋友亂丟沙子享受真心推薦想要放鬆朋友
營主夫婦很親切，柑橘類和桂花的花香很舒服，孩子玩水玩得很開心。,5,1,1,1,2306,2021/5/6,1,營主夫婦親切柑橘類桂花花香舒服孩子玩水玩得開心
值得再次去放空的好營地。營主非常親切，營區日夜景緻變幻莫測，森林區每帳配有一座洗手台跟電箱很方便，森林區安靜舒適，非常適合多住幾天放空沉靜心靈。,5,1,1,1,6386,2021/4/5,1,值得放空營地營主親切營區日夜景緻變幻莫測森林區每帳配有一座洗手台電箱森林區安靜舒適非常適合多住幾天放空沉靜心靈
這個營區的設施真的讓我失望，只有幾間浴室供大家使用，還要排隊等，真的很不方便。營位也小得可憐，帳篷擠成一團，完全沒有隱私，這樣的環境實在讓人不想再來。,1,-1,1,0,4461,2022/05/08,0,營區設施真的失望幾間浴室供排隊真的營位小得可憐帳篷擠成一團隱私環境實在不想再來
很棒的露營體驗，營主夫妻很親切 、熱情，下次還會再去！,5,1,1,1,3175,2023/4/16,1,很棒體驗營主夫妻親切熱情下次還會
雨天不要訂景觀區。連假訂了景觀雨棚，出發前就想說應該看不到什麼景觀了，沒想到到了現場，第一排的雨棚全是濕的，雨還一直飄進來，晚上還是負責擋風第一排，還蠻悲劇的，晚上發現其實裡面不會淋雨的區域還有未租出去的，營主如果貼心點問，我們肯定想搬進去，只能說天氣不好也不能怪誰，其他都很好很乾淨,4,1,1,1,254,2022/4/5,1,雨天訂景觀區連假訂景觀雨棚出發前想說看不到景觀沒想到現場第一排雨棚全是濕雨還飄晚上負責擋風第一排還蠻悲劇晚上發現淋雨區域未租出去營主貼心點問肯定想搬進只能說天氣不好乾淨
A3-A7若滿帳會略顯擁擠，建議減為4帳。進營區前有一小段路窄無法會車；VIEW還不錯，後方也有小步道可以散步，浴廁保持得相當乾淨（一天至少看到3次營主家人來清潔），但部份區域如果減帳就更完美了。,5,1,1,1,5507,2023/3/15,1,A3A7若滿帳會略顯擁擠建議減為帳進營區前有一小段路窄車VIEW不錯後方小步道散步浴廁乾淨至少次營主家人清潔部份區域減帳完美
推薦8區因為置高點（但底盤低的不建議）2021/12月來有自己獨立廁所很加分但插頭有點遠建議延長線帶長一點我們有打電話問營主（電話都會接）他說都有熱水我22:30去也確實水很熱（當天9度）其餘就是到門口要自己推閘門缺點是冰箱只有冷凍自己沒注意，菜都壞掉啦！大家要注意,4,1,1,1,2998,2022/5/6,1,推薦區因為置高點底盤低建議202112月獨立廁所很加分插頭遠建議延長線帶長一點打電話問營主電話會接說熱水2230確實水很熱當天度門口推閘門缺點冰箱冷凍菜壞掉
營地很大，黃老闆親切且用心經營，設置親子浴室非常貼心，還有兒童遊戲區，非常適合帶孩子去的地方~,5,1,1,1,2052,2018/5/8,1,營地很大黃老闆親切用心經營設置親子浴室貼心兒童遊戲區非常適合孩子地方
上禮拜第一次來是為了有可愛兔兔才選這，結果整個大愛營位好大！環境很乾淨(沒看過這麼忙的營主，一直在整理環境，辛苦了！)這禮拜又再來一次 風景好棒，晚上星空很美，真的讚！ …,5,1,1,1,3551,2022/5/6,1,禮拜第一次為可愛兔兔選大愛營位環境乾淨看過忙營主整理環境辛苦禮拜再來風景好棒晚上星空美真的讚
這個營地的空間雖然寬敞，但是行車動線真的不夠明確，讓人有時候會感到困惑。D區的高低起伏影響了搭帳區的平整度，走路的時候很容易就能感受到地面不平，讓人覺得不太舒適。而且，被附近的居民夜間疾駛時按喇叭的情況嚇了一跳，當時我正忙著整理裝備，實在是讓人感到受擾。第二晚的收費問題也讓人感到不悅，本來是為了六帳24人的情況，居然還有多收費的情形，這樣的規定讓人覺得相當不合理。雖然最後有達成共識，但整體感受依然不佳。本來是滿懷期待而來，結果落差讓人有些失望。不過，這裡的衛浴設備是相當不錯的，環境也大致乾淨，凌晨還有人在進行清掃，這部分倒是值得一提。,1,-1,1,0,354,2023/05/07,0,營地空間寬敞行車動線真的有時候感到困惑D區的起伏影響搭帳區平整度走路感受地面不平不太舒適居民夜間疾駛時喇叭情況嚇了一跳正忙著整理裝備實在感到受擾晚收費感到不悅本來為六帳24情況收費情形不合理達成共識整體感受依然不佳本來滿懷期待而來落差失望衛浴設備不錯環境乾淨凌晨清掃這部分倒值得一提
這個營區環境還不錯，但最近蒼蠅真的讓人感到困擾，尤其是在用餐時。另外，晚上電壓不穩，讓我們的設備很難正常運作，整體體驗平平。,3,0,1,1,3224,2023/05/08,0,營區環境不錯蒼蠅真的感到困擾用餐時晚上電壓穩設備很難運作整體體驗平平
滿特別的營地，還會烤山豬肉給我們吃，滿好吃的，老闆也很親切不過營地就比較小巧，特別會印象差的是，露客半夜在唱歌，想找營主處理，發現老闆也在裡面一起喝酒總之，需要露客自己處理其他露客問題的營地，個人覺得沒有辦法給到基本三顆星以上,2,-1,1,0,6733,2021/5/7,1,特別營地還會烤山豬肉吃好吃老闆親切營地小巧特別印象差露客半夜唱歌想找營主發現老闆喝酒露客露客營地辦法給到三顆星
"奎柔山路上最棒的露營點了...推薦適合以下的人來:*喜歡洗澡、上廁所的人.算乾淨、同時可訓練耐心...*露營超過10次的老手(10次以下新手完全不建議喔)*喜歡蒼蠅蚊子等小昆蟲的人(小朋友最喜歡了)*想訓練成為蛙人的人.有很棒的天堂路及黃色水池等場地*喜歡熱鬧的人,有悅耳的歡唱聲及喇叭陪你入眠*很想踢足球的人(想玩其它活動的人一定要問過在場所有其他露營的人喔)*想訓練自己脾氣的人綜合以上這麼多,還不快來嗎???趕快聯絡超有個性的營主吧!!!",2,-1,1,0,6621,2023/5/7,1,奎柔山路棒點了推薦適合人來喜歡洗澡廁所算乾淨訓練耐心超過10次老手10次新手建議喔喜歡蒼蠅蚊子昆蟲小朋友喜歡想訓練成為蛙人很棒天堂路及黃色水池場地喜歡熱鬧悅耳歡唱聲及喇叭陪入眠很想踢足球想玩活動問過在場喔想訓練脾氣綜合還不快來聯絡超有個性營主
超級噁心的露營地，露營的草地都沒有放排水踏板，有夠噁心，腳跟褲子全部都是泥土，廁所也有夠髒，根本完全沒打掃吧，也沒衛生紙全部都是髒土髒汙垢，然後一堆死蟲子，也沒在清，重點是根本沒辦法好好洗澡，熱水供應不均，一下熱一下冷的，洗到一半還要在那邊等熱水出來，等超久，乾脆直接洗冷水澡，然後熱水一來的時候，還會被燙到，在這邊的每一刻都全身發癢，此生來過最爛的露營地。連一顆星都不想給 …,1,-1,1,0,3555,2023/5/8,1,超級噁心露營地草地放排水踏板有夠噁心腳跟褲子全部都是泥土廁所夠髒打掃衛生紙全部都是髒土髒汙垢一堆死蟲子清重點辦法好好洗澡熱水供應不均熱冷洗一半熱水超久乾脆洗冷水澡熱水還會燙每一刻全身發癢生來過最爛露營地一顆星不想
營區是梯田型式，風景優美，各區都有專屬的衛浴廁所，而且又乾淨！營主及老闆娘都很親切，還有開心農場可以提供摘取青菜，採來洗一洗馬上就可以食用...通往營區的山路還算好走不崎嶇，真正的挑戰是進入營區的好漢坡沒爬過怡然自德的好漢坡，別說你來過怡然自德尖石的陣風也是頗厲害的，下次挑個沒有東北季風的季節，再來一次！,4,1,1,1,735,2019/5/7,1,營區梯田型式風景優美各區專屬衛浴廁所乾淨營主及老闆娘親切開心農場提供摘取青菜採來洗一洗食用通往營區山路還算走崎嶇挑戰營區好漢坡沒爬過怡然自德好漢坡來過怡然自德尖石陣風厲害下次挑個東北季風季節再來
未妥善管理來的營客，放任唱歌吵鬧到凌晨，整個山頭都是吵鬧聲，不推薦給想享受山景寧靜的人,1,-1,1,0,408,2023/5/8,1,未妥善管理營客放任唱歌吵鬧凌晨山頭吵鬧聲推薦給想享受山景寧靜
在這個營地的整體環境方面，雖然周圍的森林景色優美，但使用的公共設施卻稍顯不足。首先，C區的廁所設施不夠，加上衛浴間的熱水供應問題，讓人使用時感到非常不便。兩間浴室共用一台熱水器，常常導致冷水與滾水交替的情況，這真是讓人很失望。其次，垃圾桶的數量明顯不足，營主的清理頻率也不夠，有時候區域內的垃圾堆積如山，甚至不堪入目。此外，衛生紙的補充時間不一，有時候甚至會遇上用完的情況，不得不自備。至於飲食方面，這裡只有冷藏冰箱而沒有冷凍設施，食材保存成了大問題。最後，飲用水雖然是桶裝的，但水源的可靠性也讓人擔心，特別是有小孩的家庭，務必注意水的安全性。,3,0,1,1,4837,2023/05/07,0,營地整體環境森林景色優美公共設施稍顯C區的廁所設施衛浴間熱水供應時感到不便兩間浴室共用一台熱水器導致冷水滾水交替情況失望垃圾桶數量營主清理頻率有時候區域垃圾堆積如山不堪入目衛生紙補充時間有時候遇上完情況自備飲食冷藏冰箱冷凍設施食材保存成飲用水桶裝水源可靠性擔心特別小孩家庭務必水安全性
能釣魚是最大優勢，除此之外條件尚可。我們訂草坪c區，c區有四塊高低落差滿大的草皮，要和營主確認排到那個位置。因為地形，車子無法在營位旁卸貨，要人力搬或用推車載運。浴室4間、廁所4間偶有臭味，營區入夜後非常吵鬧，客人半夜喝酒大聲喧嘩沒人管束，踩雷！,3,0,1,0,1302,2023/5/6,1,釣魚優勢條件尚可訂草坪c區c區有四塊落差滿大草皮營主確認排位置因為地形車子營位旁卸貨人力搬推車載運浴室間廁所間偶有臭味營區入夜後吵鬧客人半夜喝酒大聲喧嘩沒人管束踩雷
這次的露營經驗真的是讓人失望，10/8晚上大家剛開始搭帳篷，突然間就被蜜蜂圍攻，實在是出乎意料，我們四個人被叮了好幾下，痛得不得了。連營主都是束手無策，只好報上去，完全無法理解為什麼不事先處理好這樣的安全問題。原本期待的夜晚卻被這突如其來的攻擊搞得一團亂，我們甚至躲在帳篷裡，不知道要不要下山，只能等到那個不安的晚上結束。隔天早上看到樹上居然有個那麼大的蜂窩，心裡只覺得不安，連帳篷都不敢打開，更何況是小朋友被叮到，真讓人心疼。這次露營讓我們的心情變得很糟，尤其想起營主收費的時候，腦海裡浮現出當晚驚慌失措的情景，真的不會再來這個營區了。,1,-1,1,0,2817,2022/05/07,0,經驗真的失望10晚上搭帳篷間蜜蜂圍攻實在出乎意料四個叮好幾下痛得連營主都束手無策只好報上去理解為事先原本期待夜晚突如其來攻擊搞一團亂躲帳篷裡下山只能不安晚上結束隔天早上樹上有個蜂窩不安帳篷打開更何況小朋友叮到真讓人心疼心情變得很糟想起營主收費腦海裡浮現當晚驚慌失措情景真的再來營區
這個營地的噪音問題真的讓人很失望，尤其是晚上十點後還是吵鬧不已，根本沒辦法安靜地休息。雖然向營主反映過，卻沒有得到應有的重視，讓人感到相當無奈。這是我第一次碰到這樣的情況，讓我懷疑他們是否真的在乎營客的體驗，畢竟都已經繳了費用，卻好像不再管我們的感受。,1,-1,1,0,2636,2021/05/06,0,營地噪音真的失望晚上十點吵鬧辦法安靜休息營主應有重視感到無奈這是第一次碰到情況懷疑真的在乎營客體驗繳了費用好像感受
營主很熱情，浴室有小澡盆，洗小孩好方便，還備有洗髮精跟沐浴乳，蠻貼心的,5,1,1,1,6398,2017/2/12,1,營主熱情浴室澡盆洗小孩備有洗髮精沐浴乳貼心
這次露營的經驗讓我非常失望，竟然有三天都得洗冷水，跟營主反映卻只得到推諉與藉口，讓我感到不被重視。另外，我們的帳篷旁邊竟然沒有可以停車的地方，營主卻堅持要我們把車子停得遠遠的，實在太不方便了。,1,-1,1,0,4721,2023/05/07,0,經驗失望三天洗冷水營主推諉藉口感到重視帳篷旁邊停車地方營主車子停遠遠實在太
雖然這裡的設施相對簡單，但熱水的供應還算充足，讓人感到舒服。附近沒有太多蚊子，這點讓我挺開心的。老闆人很好，聽說他是當地的村長，不過因為剛開幕，對於露營的細節還需要再加強，他似乎沒有年輕人的支援，對於露營者的需求不完全了解。不過至少他願意聽取我們的意見，也希望下次來訪時，能見到一些環境改善的情況。,3,0,1,1,6481,2018/05/07,0,設施簡單熱水供應算充足感到舒服太蚊子挺開心老闆聽說村長因為剛開幕細節年輕人支援需求至少聽取意見希望下次來訪時見到環境改善情況
"帳位算大(約6*7公尺), 但營區腹地不大，衛浴不足，且蚊子蒼蠅也不少。不過營主有用心經營很親切。",4,1,1,1,2904,2023/5/7,1,帳位算大約公尺營區腹地衛浴蚊子蒼蠅營主有用心經營親切
超棒的，環境非常乾淨，超舒服，蟲蟲也少也沒蒼蠅、衛浴也超乾淨、超推,5,1,1,1,4125,2021/5/6,1,超棒環境乾淨超舒服蟲蟲少蒼蠅衛浴超乾淨超推
