,content,status,type,label
2478,沒有豪華設施但，從營位望出去的景色很漂亮。,1,1,2
12033,洗澡無熱水，處理態度不佳。,-1,1,0
15153,天氣：午後雷陣雨營位：滿帳（Ｃ區）優點：無小黑蚊、環境大自然，昆蟲很多、溪水乾淨，魚、蝦、螃蟹都有，小朋友玩的很開心！缺點：廁所數量少又髒臭、洗澡水忽冷忽熱。飲水機是老闆自己在泡茶用的＝要自己帶水，可以取用，只是不方便一直裝。冰箱是老闆在賣飲料，可以供暫放食材，但位置在飲本部，晚上會鎖起來，使用不方便。補充:因剛好是訂C區，風景直接面對山和溪水，有半野營的感覺，但雨棚空間很小(放300*300帳剛好滿)又遇到下雨，大家有點沒地方坐建議訂位F區，雨棚空間比較大。夏天可以再去露營的地點，但有小朋友(怕昆蟲、愛廁所乾淨)的家庭可以訂福田美地或逹彥!!在附近走路1-2分鐘,0,1,1
7407,營地距離浴室、廁所真的有點遠，如果有帶長輩真的需三思，白天兩區共用2間廁所、浴室，晚上11點過後，一間浴室廁所就會上鎖不提供使用，僅剩一間浴室跟一間廁所可以用，如果同時夜間要上廁所就要排隊了🤣，然後衛生紙沒有了也沒有補，但是不得不說，廁所不定時都打掃的很乾淨👍，另外營區蚊子多就算了，這應該是我票選心目中螞蟻🐜最多的營區，真的超級無敵多，現在想到都還是會害怕😟。,-1,1,0
11994,在20221231並不是很大的雨勢下，就讓整個相當不平整且排水不良的區塊變成一整片大泥濘區，本來包區要過跨年三天兩夜，變成大家都不得不提早撤帳。建議要徹底處理一下，不然對下一個來露營的人也是一場災難，但不會建議身邊朋友來碰運氣就是了,0,1,1
310,態度差，以後不會去。態度差，一桿子打翻ㄧ船人,-1,1,0
6152,衛浴設備可再進步腹地大是優點,0,1,1
9843,營主很客氣很好，營地也不錯，但碰到8+9的露客，整個感覺差爆，超不遵重其他人的，撇開露客的話會再去。距離李崠山登山口很近，可以爬一爬。,0,1,1
6505,車可以停帳蓬旁邊，大型露營區洗手間普普,1,1,2
4471,包區空間大！。1. 路面平好走，但後段路較狹窄，不易會車2. 建議增加衛浴3. D區遇下雨容易積水4. 5帳包D區，空間還很大，讚！5. 營主熱心服務，讚！,1,1,2
1393,夕陽 夜景 星空 一次完成。最後私人道路路況有點崎嶇(但還可以接受)，營區的景觀很棒，營主也很熱情關心，浴室超乾淨!,1,1,2
8503,"這次露B4三天兩夜，營位搭個MDX,旁邊還可以停一台車。隱密性高，但旁邊都是樹，看不到什麼風景。中華電信網路OK，追劇不卡卡！電箱位置多，不會跟其他帳共用。上方標示可以用到1000W以內的電。但每四個小時就會停電，需要重新再按一次開關。冬天有用電毯的習慣，半夜停電被冷醒要出帳篷重按開關，非常不方便。營區是寵物友善的營區，還有好幾隻貓咪。其中兩隻還會過來陪我們睡覺，超可愛！冰箱和衛浴就在旁邊，半夜上廁所不怕要走很遠，蠻方便。有提供洗髮精、沐浴乳，吹風機和衛生紙，但是衛生紙第一天就用完都沒補，建議露友自備。洗澡水慢熱的，也算穩定。但若有人沖馬桶或是隔壁有人在洗，水量會變小。營主人感覺蠻親切的，但不太管制噪音。第一天的時候A區雨棚的人一直吵鬧到半夜。上方B1的也是將近十二點才來搭帳，一直吵到半夜三點。",1,1,2
1968,交通算便利、雨棚區設備不錯、衛浴設備可、但附近沒有甚麼景點,1,1,2
1346,森林區，享受芬多精的好地方。森林區，廁所如果不要用簡易的流動廁所，改變成一般的廁所再加個衛浴，會加分很多,1,1,2
7456,視野好，環境清幽， 很棒的營地！,1,1,2
14139,山路崎嶇有點難開，浴室熱水很燙也很快，整體環境還行，只是很多狗被拴住，貓咪時不時會來蹭你，有點可愛,1,1,2
9947,缺點：沒有禁煙，地上煙蒂不少。營地的狗未綁，所以隨處都可能看到狗屎，需小心。整體設備維護狀態稍差，營地夜間照明稍弱優點：風景無敵，空間大，適合放空。浴廁數量多，水量大，蹲式座式都有。生態豐富，各式昆蟲都有。沒有小黑蚊，蚊子也不多，主要是蒼蠅與蜜蜂。有專屬封閉房間吹頭髮，因此夜間不會有吹風機噪音干擾。其他：上山的路其實算寬，但是垂下的樹枝較多，所以會有路很窄的錯覺，夜間駕駛對新手可能會比較有壓力。營地下層有冷凍櫃，上層有冰箱，沒有飲水機與濾水設備。廢水接管處理，非直接排放。平日要預約才有開放營地。有帳篷與露營用品可以付費租用。,1,1,2
3723,環境整潔，鄰近清水溪流，營主親親切，值得再來,1,1,2
7173,廁所很髒喔～要來要有心理準備😨 …,0,1,1
7008,"1. 小營地, 均為雨棚, 如果滿帳 停車可能會比較擁擠些, 收費上稍高2. 風景佳, 可步行到巴陵鐵塔與小73. 不管是營位上或者衛浴, 沒有太多蟲4. 如果要用飲水機熱水, 記得要按一下電源開關, 以供電加熱, 不然會裝到溫度不夠的水5. 離拉拉山國家公園不遠, 可隔天一早前往神木步道, 避開排隊車潮",1,1,2
8459,營區景色優美，營主年輕的還不錯。但～營區管理員（老的）很不行，男生廁所是電熱水器也沒告知或公告，女廁是熱水器，結果爸爸帶小孩洗澡發現完全沒熱水，去問管理員他口氣還很不好，我問他請問現在幾度嗎？他說20度，天啊‼️12度的天氣耶怎麼洗澡🛁，說那麽多人洗當然沒熱水啊，請問我怎麼知道剛剛多少人洗澡，加上廁所的走道燈也不是我們開的，還對我們說你們幹嘛開那麼多燈～電都被用完了，電熱水器當然不熱，讓人超級傻眼，廁所不能開燈？？！！再來晚上已經11點多了，管理員還跟其他帳一起喝酒，那就算了竟然還喝醉😵‍💫在那發酒瘋，大聲罵髒話 ，兩人一起罵營主，你們跟營主的私人恩怨，我不想了解。。只想睡覺,0,1,1
10362,停車場和露營區分離，不方便、不好,0,1,1
1089,小兒巧的營區。營區不大但是給的位置非常大，訂了2帳都是大頂的帳篷還搭設一頂大天幕，真的非常夠用，非常自然的環境，許多種類的昆蟲會來找我們玩喔！但是這就是沒被破壞的山林，建議怕蟲的人來挑戰。總之環境不錯可以包區玩樂但…訊號,1,1,2
14100,因為我是本部落的人，感覺這裏很有人情味,0,1,1
14375,什麼都要收費，廁所環境衛生差。說真的露營的話真的來錯地方了，晚上連燈都沒有，廁所距離遠。差差,-1,1,0
12643,營主態度不佳，影響露營體驗，不會再訪,-1,1,0
6570,營區大環境清幽唯一缺點露客多小孩也多很吵因都沒有時間觀念晚上11點多了還在最大小聲營主也沒在管,0,1,1
9381,老闆為了賺錢超賣營位也不出面協調非常不負責任,-1,1,0
10962,營區在河床旁卻能維持保護原始生態環境，營主好客幽默風趣搭配生態之旅(釣魚、採果、健走)等，適合包場群聚的好地方。,1,1,2
1231,還有繼續努力進步成長的空間。1.營位距離車道太近（D和F區）對小孩具有危險性。2.浴室熱水會忽冷忽熱。3.不知是冷藏還是冷凍庫？冷度不夠冷。4.此次露營不巧遇到有夫妻（喝醉）在吵架，半夜長時間的大聲爭吵吵醒了不少露友，希望營區夜間還是可以有管理員或是營主在場，有任何問題發生時才能即時處理。,0,1,1
13871,"下雨建議不要來，不供飲用水,限時供電，非碎石地泥濘不堪，從司馬庫斯到營地的路很難開，體驗很糟",-1,1,0
14896,環境不錯 空氣也很好 又有葡萄可以摘,-1,1,0
6335,區域規劃的還不錯，原本良好的觀感完全被一個早上七點就在旁邊山坡使用除草機的人給完全破壞的了，上前詢問得到的答案更是令人搖頭，回答說「我只有星期天的這個時間有空」然後繼續的除草，完全不理還有其他人跟小孩都還在睡覺，讓一個美好的兩天一夜的露營劃下極差的心情。,-1,1,0
6730,A區的地幾乎都石頭，下釘打到懷疑人生營釘打彎好幾支沒有護草墊，草皮也都枯死，收帳帶一堆乾草回家另外 導航達邦國小不知道為什麼導去特富野的某個山頭大家導航可能要多注意偏移,0,1,1
12853,老闆很客氣，很貼心，會詢問有沒有帶蚊香，吹風機，還會送到營地來。公用廁所乾淨，浴室熱水充足水壓大，豪華享受。營區草地與樹木維護很美。營區邊就有流理臺與專用插座，露營車接水接電很方便。還有專用露營車馬桶清洗位置，很完美。當天下雨包區，老闆貼心要我們停在中央砂石地，避免地面積水不方便。,1,1,2
12567,第一趟覺得很棒，一直跟家人推薦這營區很棒第二趟朋友家人一起前往結果有點小失望好幾帳雖然是分開來訂有提前跟老闆聯繫說明是一起的，但到場後來也是硬擠硬排一起，擠沒關係其中一個位子還滿滿的蟑螂旁邊的住家有一個超大聲的運作聲 噠噠噠咚咚咚…..整晚都沒睡😅浴廁也要規劃一下（浴室與廁所須分開數量也要增加，尖峰時間全都擠在一起 等超久）,-1,1,0
8655,所有東西都很好，但蒼蠅真的多，多到不可思議的數量，不是1 .20隻可以用黏蠅板或是電蚊拍可以解決的程度，大概有幾千隻！所有的食材一拿出來全部都被蒼蠅爬過，興致大減(⁠´⁠°̥̥̥̥̥̥̥̥⁠ω⁠°̥̥̥̥̥̥̥̥⁠｀⁠),-1,1,0
10113,營地腹地大行車動線有待加強，D區有些地方高低落差很大，而且搭帳區根本不平光是走路就明顯感受到地不平、地斜，然後D區有暴走居民，夜衝當天還在下裝備被莫名其妙的瘋狂按喇叭，第二晚的時候收費也蠻有問題的，訂6帳一帳人數4人總人數也就是24人，結果說我們有兩帳人數超過要多收費？我們怎麼睡也需要被規定？雖然後面有達成共識，但感覺就很不好。本來是慕名而來，但實際露營過蠻有落差感，衛浴設備不錯👍環境夠大而且乾淨，凌晨還有看到有人再清掃！這點真的值得推薦。,-1,1,0
8315,標榜有溪水可戲水沒有景色周圍的環境也沒有好好的維護廁所更是離譜 用圖說明唯一推薦就是老闆人算不錯真的不推薦,-1,1,0
15148,一個漂亮乾淨的露營地，有一個不錯的小商店，以防你忘記帶啤酒或水。露營地的環境不是很自然。露營地到處都是碎石和水泥。如果您在下雨的周末露營，那就太好了。如果您想融入大自然，這不是您所尋找的。不過，他們確實有一個美麗的河濱景點，可以讓您下水游泳。非常容易到達。山上不高，最適合冬季露營。夏天會很熱。,0,1,1
5402,"營位位置很不錯,活動空間大。1.傍晚小黑蚊很多,晚上還有不知名蜂類到處飛舞,讓人很害怕2.衛浴設備僅提供掛勾,沒有置物架不是很方便,萬一沒帶袋子衣服很難勾,沐浴用品都只能擺在地上",0,1,1
13125,超讚的營地，用心規劃，營主超熱心！,1,1,2
14422,營區無管理人員，沒冰箱，兩間廁所故障沒水，三間浴室兩間沒熱水，流理台水管阻塞，草坪區像長滿雜草的花圃不適合搭帳，環境條件跟收費不成比例,-1,1,0
6277,營區寬敞舒適蠻適合親子的營區下面有溜滑梯跟盪鞦韆還有沙坑釋放小朋友的體力營位也算寬敞浴廁也都算整潔,1,1,2
7902,蒼蠅非常多，車子無法開上草皮！！讓人無法真正放鬆的營區,-1,1,0
8275,感覺旁邊的菜園用雞屎施肥，所以營地蒼蠅有點多！門口出去有一個高低差 Model3會卡到底盤（進來不會），上山的路上也有一個高低差會卡到底盤PS:由低往高才會卡到,0,1,1
809,"有各自的區域隱閉性好,但如果車子大台不太好開上去,景觀美",1,1,2
9817,營主很熱情，水廁都很乾凈，風景夜景很棒,1,1,2
14725,營主幽默人很nice，還帶我們去山中祕境，廁所還不錯，只是腹地不大有點擠，附近可以去七彩吊橋走走,0,1,1
7631,2022年1/1～1/2在此露營，從晚上一直狂跳電⋯跳到我們都不敢去洗澡⋯而營主完全沒有任何說明⋯營區內沒有什麼美景，營區外也沒得走走逛逛⋯不會再去的地方⋯,-1,1,0
10348,螞蟻、飛螞蟻還一直往帳篷爬下面的營區根本是還沒用好就超收！道路上還有很多釘子（幸好車子輪胎沒有破）衛浴的蓮蓬頭每間都是壞的，熱水忽冷忽熱我們並不是高標準，但真的是很無言........,-1,1,0
10732,"腹地不大的營區,位於中海拔山區,傍晚蚊蟲不少,有水池和沙坑給小孩子玩,但要注意安全,營主有自製橄欖醋,也可以買到鹿茸酒",1,1,2
13244,營地算乾淨、營主也很愛乾淨。但是因為是有機果園，難免會有蚊子、一些些小黑蚊及為數不少的蒼蠅。,0,1,1
12805,第一次遇到整區廁所都是坐式的，然後關上門的壓迫感讓人沒了屎💩感，還要挑明亮廁所上因為不是每間都有燈亮嚴重懷疑小黑蚊營主自養，營主一直推自己有販售的防護用品很有效，一支雄黃20元買一支嫌太少說怎麼夠⋯⋯😆 …,-1,1,0
4989,雖然最後一段的路況不好開，卻是不錯的環境。租借帳篷，有先開除濕機。冰箱飲水機都有。,1,1,2
9273,雨天完全不建議來，碎石區就是泥巴區，水鄉澤國；衛浴沒有乾濕分離仍希望可以至少有加蓋垃圾桶較不影響氣味與美觀，從衛浴到營地的排水應該都需要加強。碎石區的大斜坡下雨天大人小孩都跌了幾次，頗危險⚠️請務必處理。,0,1,1
4927,營區設備應有盡有，營主親切熱情,1,1,2
6174,要保留原始的風貌，是個好地方,1,1,2
12850,給了兩顆星因為廁所蠻乾淨的 但是如果像過年期間來的話 營主太忙 講話不是很客氣 然後最後一天早上又突然停水 我大概一個小時都不能洗碗和上廁所。。。不會想再來了,-1,1,0
13555,1個人頭200元；算人頭的，沒什麼景，但有星星，有秋千，哈；不知道該說什麼,1,1,2
3928,無法管控鄰居清晨06:00割草噪音。應該請老闆作好敦親睦鄰工作，能不能請鄰居不要清晨使用大馬力割草，早上六點被吵醒，還算是美好的露營嗎?就算無法控制鄰居清晨割草，起碼應該掌握鄰居務農的工作時程，預先告訴露友，何日會割草，讓露友自行考慮要不要去承受清晨噪音。跟老闆反映，老闆只會耍嘴皮子。,0,1,1
7174,唯一好的地方是雨棚區夠大缺點是兩個營區共18個營位只有一個冷藏冰箱很容易混在一起冷凍櫃也只有一個在營主家裡一樣很容易混在一起18個營位共用4個廁所跟4個衛浴數量有點少而且浴室水乎冷乎熱天氣冷洗澡很痛苦廁所的乾淨程度有待加強瓷磚都長霉斑了雨棚前的草皮太小停完車後幾乎沒有空間可以讓人玩,-1,1,0
1090,少帳好包區。營區不大~但管理得很好!只有兩層 方便包區!各區都有自己的衛浴，不會相互干擾!! 有機會會再回訪,1,1,2
9488,本次在此營地三號區，雖然營主很熱情很親切，但是實在太多會飛的蟑螂！有蛾、大螞蟻、蒼蠅、蚊子⋯⋯等都還好，但是會飛的蟑螂真的讓我崩潰。下面那區的廁所臭味會飆上來也很不OK，衛浴間稍微不足，燈光較昏暗，也是比較多蟲蟲類。營區比較小，和其他帳很近。非常怕蟑螂的人要三思再下訂，但如果不怕蟲的話，這個營地還是很棒的選擇。只是我太怕蟑螂了而且又會飛！這次露營完全沒有放鬆一直警戒，所以給一顆星😰 …,-1,1,0
9325,小巧營區，可惜車停入後空間顯得較不夠。有非常好玩的遊戲區，小孩玩到不願意回家，可惜小黑蚊大軍真的多的很恐怖，全家無一倖免，一隻腳至少被咬200包，因為小孩被叮的太多只好強拉回家，否則是個不錯的方便營區。,0,1,1
6253,營位蠻好，頭上有大樹遮蔭，涼爽。營主夫妻蠻勤勞在清運垃圾，幾乎每天都可以看到身影。缺點是4、5帳只能共用一個水槽，插電座也是全部都得拉到水槽區。浴室熱水供應僅限晚上6點-凌晨6點，空間小，廁所皆為蹲式馬桶，僅有一間坐式在B區，乾淨度可接受。冰箱僅僅2台家用冰箱+一台飲料式冰箱，明顯在滿帳情況下嚴重不足，很多食物在大熱天敗壞這樣的品質是團露優惠價換得的，不知道到底是團露優惠還是營區品質折價,0,1,1
8287,上山的路又夠爛又難走，結果營區的老闆說（好走那你不會去走高速公路）到了營地要起火又不準在草地上起火，請營長用鏈鋸把木頭鋸小一些就說鏈鋸壞了，這是開營區應有的態度嗎？這是我去過最爛也是最差勁的露營區，風景很美是很好，可老老闆的態度太差，小老闆就只有來收錢事後要找人就不見人影,-1,1,0
14004,"當天臨時起意想去露營，但疫情嚴峻且有小小孩還沒疫苗可以打，網路找營位看有沒有營區有某區沒人訂然後有獨立衛浴的，一間一間打電話問老闆能不能讓我們少帳包區獨立衛浴，問到""遠見之星""老闆說可以，電話掛掉前還再跟他確認一次，結果1. 我們一到營地就看到我們那區有別人，瞬間覺得被耍了，跟營主反應為什麼答應了卻沒做到，但也不可能叫另一帳撤，人家也是無辜的。2. 跟營主和另一帳協調好我們各用一間衛浴，結果隔壁區的會跑來我們這區用衛浴，跟營主反應營主說他去跟隔壁區宣導，宣導完隔壁區還是有人跑來洗澡及使用水槽。3. 營主說衛浴的部分他會再次跟隔壁區宣導，但水槽要開放隔壁區共用，那不是一樣大家跨區接觸嗎...(每區都有水槽可用)以上覺得很不能接受，老闆說不然你們就收一收離開。心情被搞得很差留下來也沒意思，當天再開3個小時回去了。",-1,1,0
1728,很好的營主，加油!。不錯的營地，建議營主能增加提供護草墊。,0,1,1
7832,尚有進步空間。營區清幽是優點；營主親友到訪參觀 是缺點，因為並無知會，同時小孩朝露營友人車子扔石子 也無大人制止教育錯誤行為。到訪也要尊重付費露營的露營客，包區空間應該繞道而行⋯⋯,0,1,1
11664,浴室、洗手台一整區也只有一個。營區其實算停車場，白天用餐的客人會停到營區(還會有不認識的人參觀?!感覺很不好)。,-1,1,0
14347,位於新店市山區內，出入方便距離台北市也很近,0,1,1
14349,老闆跟土霸王一樣！不允許釣客到磺窟溪釣魚甚至於故意放很多帶刺的九重葛，放在下切溪流的路徑！反而他的收費露營客，可以隨時下溪玩水捉魚蝦？！請問磺窟溪是什麼時候新北市政府有公告封溪不能釣魚?！而你的收費露營客可以下水玩水捉魚蝦?！這是什麼鬼道理?！難道你比新北市政府還要大？！,-1,1,0
4249,草皮不夠茂密，容易有塵土飛揚的情況，且每個營位是用紅繩拉出來，繩子固定間距很大，容易被絆倒,1,1,2
7869,上去營區的路沒有路燈，夜衝根本摸黑危險，環境還可以，但是夜衝到的時候都沒有服務的人員，沒有帶營位，而且a區的營地旁邊靠近山邊，有虎頭蜂出沒，一天下來就抓了6隻在營位的帳篷上，不推薦有小朋友的家庭去露營。,-1,1,0
13405,"下雨天千萬不要搭帳在草皮區,會採滿腳的爛泥巴!!適合夏天、小孩子可以玩水而已.",-1,1,0
7089,大環境不錯、設備也可以,0,1,1
14243,民宿空間規劃需再加強，因鐵皮屋空地，所有小孩都會去那玩耍，住民宿的人，沒有可休息地方，建議改善。,-1,1,0
14014,"真是差勁的營地...露客完全沒在管理...三級防疫...多數露客完全不帶口罩..到處走...而且還開4台車4帳篷.包區..超過10人以上群聚喝酒唱歌...夜衝凌晨1點入場搭帳營釘打到凌晨2點多...11點唱歌到20:00..凌晨喝酒聊天到凌晨4:00多...再三告知營主依然無效..最後得知...他們來過3-4次了...爛到爆...絕不再去..>""<",-1,1,0
4038,C區浴室和廁所髒，很多蟑螂。不知道是因為營主沒住在營地，這次去被隔壁區的吵到無法睡覺！一群年輕人晚上10開始唱卡啦OK，一路唱到半夜12點！隔天跟營主抱怨，營主也辦法解決不會在去的營地⋯⋯,0,1,1
13384,第一次遇到這樣的營主，營地設備上的問題無法解決，還怪客人是不是用電有問題，時不時跳電，詢問時還被營主兒子拿刀恐嚇，營主也一直推拖，一家老老小小整個驚嚇晚上都難睡好，規矩很多沒關係，錢也照給，但確是這樣被對待，請要露營的朋友真的要三思，這樣的經歷希望你們不要遇到。,-1,1,0
9741,場地寬敞，衛浴乾淨，又供電。,1,1,2
14129,營地大，野炊空間大，插座多，廁所超乾淨，有山泉游泳池 😉 …,1,1,2
14070,1.一區容納多帳，衛浴卻只有2間，且大部分時間都很髒有異味2.營區電力不穩，無使用任何高瓦數電器仍是一直跳掉，燈條一直閃。與營主反映後，營主只說這一區就是會這樣，沒辦法。3.洗澡到一半還會跳電。4.戲水池不開放，原因很多，說是疫情關係（但卻收滿帳），後來又說因為水管爆掉？5.營區冰箱離得有點遠，而且一下就被冰得滿滿的。6.營主夫婦非常忙碌的感覺，還要去表演，還有民宿⋯⋯可能在管理上需要多用點心。,-1,1,0
11813,營區小、A區搭滿七帳完全沒活動空間，連車道的規劃都有問題，七帳營區只有3間衛浴（浴室內含廁所約1.5M*1.5M的流動衛浴）還不提供衛生紙，闆娘處理的態度也不優，想來此營地的露友請三思。,-1,1,0
3881,營主真風趣。這次是景觀包區，有個人的空間1.排水很讚遇上大雨都不是問題2.小朋友的戲水池很大，營主還很貼心的在池中ㄧ角搭了客廳帳讓小孩遮陽3.營本部還有卡拉ok可唱4.不遠處爸爸們可以拿著釣竿去釣魚，晚上營主送上2尾魚，烤得恰到好味5.營主還會帶導覽，介紹原住民的文化與生活6.有些許小黑蚊，夏天可穿長褲,1,1,2
6788,滿滿的虎神，源源不絕的虎神，如果能知道這樣…應該1顆星都沒有！,-1,1,0
5703,稀有河岸大景（蘭陽溪）、盪鞦韆沙坑；長條狀帳帳相連、洗澡間僅兩間,0,1,1
8293,考驗駕車技巧的路況 漂亮的雲海 滿天的星空 幽默好客的老闆 因使用桶裝瓦斯 可能洗到一半無熱水 還有電源問題廁所照明可能閃爍 但是露營嘛 總體還是值得到訪,1,1,2
5467,"營主很扣門，會限制洗澡熱水，熱水量超小，很會跳電，連續幾天露營在時間內熱水還是會被關掉變冷水，洗到一半變冷水，很多東西都老舊，旁邊是農田，周圍沒景觀，不時有農藥味還是屎味飄過，反應營主沒用，基本上不會理你，或是說好沒做，活動空間不大如果單純就想在外面過夜的人可以去，有露營經驗者通常不會去第二次，也不會推,很討厭說一套回一套，做又是一套的人",-1,1,0
15343,快到營地的路去程覺得很陡，回程是下坡，感覺還好。附近有個瀑布，原本想去走走，但營主說路上有野狗，是他表弟養的，很兇，連他都不敢靠近。營主還說開車過去的話，兩邊的雜草樹枝會刮傷車子，所以我們就沒去了。這樣一來，瀑布應該更漂亮了，因為去的人會變少。原本選擇有水池那區，因有人要包區，所以換到下一層，沒想到因別人訂位出問題，營主多收了兩帳，擠在我們那區，雖然客氣的配合了，但總覺得自己的權益受損了，不開心。,0,1,1
7662,營區的草皮照顧得很好。,1,1,2
10115,✔️營主態度很好，很友善，很熱心✔️廁所很乾淨，空間很大✔️營地有待加強，都是乾泥土，也不好下釘都是石頭✔️吹風機是掛牆式的達新牌，建議自行帶✔️營水機是家庭用的那種很小台（雖然營主說自來水是山泉水，可煮沸食用，但介意的人還是自己帶比較妥當）✔️冰箱跟衛浴集中在同個地方、其他營位的人較不方便1-5顆🌟推薦：🌟🌟,0,1,1
13518,雨棚區夏天晚上也蠻涼的草皮區很漂亮可惜小黑蚊和一般的大蚊子真的太多了晚上沒什麼光害，可以觀星看銀河,0,1,1
15205,山上空氣好😚衛浴設備廁所很乾淨👍在山上洗熱水澡真的很舒服😌洗澡水超熱🔥✨👍 …,1,1,2
10984,C區廁所真的有夠可怕 環境不佳 ，露營區域還不錯，但車子路程轉角竟然把一隻狗狗綁在那邊  籠子什麼都沒有，還下大雨 晚上一直哀嚎，非常的可憐 ，然後山上完全沒網路,-1,1,0
12684,周邊環境感覺蠻清幽的，有冰箱設備所以食物不用擔心冷藏的問題覺得很貼心！,1,1,2
1696,還可。莫名的蟲挺多，營主人蠻好的,0,1,1
4769,還行，分享您對於此旅宿的住宿環境、地理位置、整潔度、設施或服務的評價,1,1,2
14358,沒有在用心營運的營地⋯,-1,1,0
11004,"到營區前的四公里路面很不平整, 極為顛簸也無法會車，開了20分鐘左右 , 營本部的冰箱感覺年代古老, 冰了飲料卻一點都不冰, 廁所也不見有人打掃, 洗澡的地方勉強還算乾淨。營區沒有收訊, 這點則是要看個人觀感。隔天與友人皆被疑似小黑蚊或是跳蚤的蟲叮咬(本身已經噴了防蚊液), 查看評論之前網友也有相同經驗。總之不推~~ 唯一優點是高海拔在夏天來說相對涼爽, 但畢竟也路途遙遠",-1,1,0
8365,如果可以0顆星的話我一定是給0顆，營主的態度真的很差，沒有人比「她」差勁了。,-1,1,0
14644,"在露營區餐廳旁的小平台可以看到不錯的雲海,,老闆人也很好,,可是,,浴廁設備簡陋,且洗手台漏水廁所地上都濕濕的,且衞生紙沒了也不一定會去補,沒有想像中的好",0,1,1
1723,司馬庫司是很多人嚮往的地方，目前只有2個營區，也只有達宴是全天供電，這是讓露友很方便的優點。因為巨木群很多人都想要去走走，也想去露營，希望可以把衛浴再整理乾淨一點，或許會讓更多人前往的,0,1,1
4903,不會再去露營了。若是玩水 是不錯的地點，但露營不推薦。小黑蚊非常多...浴室非常不乾淨... 洗澡洗完水也淹到腳踝了。冰箱在一個很潮濕的屋內，位置也不夠放，我們因為是包區，故有先後到達的朋友，營主多收了朋友的錢...雖然後來反應後有退還，但不免讓人覺得不夠用心，很多地方都需要改善...,-1,1,0
14099,景觀不錯、老闆娘也很親切、可惜有火蟻,0,1,1
11373,腹地廣大森林系營區，種很多肖楠大樹。離南庄老街十分鐘，到仙山靈洞宮約二十五分鐘，值得前往放空，呼吸芬多精。,1,1,2
177,應該用心經營，有進步的空間！,0,1,1
13941,營主夫妻人都很Nice、很親切，也會主動協助問題，環境還算不錯，有洗手台、也有供電，浴廁也有提供洗髮精跟沐浴乳。唯一美中不足的地方是浴室洗澡水會忽冷忽熱，雖然營主很貼心的建議先裝一桶熱水起來備用，也有提供水桶、想辦法處理，但冬天的晚上真的是蠻冷的，如果可以完全改善會更好。,1,1,2
13733,營主親切，營地草皮維護的很好,1,1,2
13521,都已經訂好了，下周就要去了，結果直接無預警封園，這樣我們連假提早訂都沒意義了，現在還得去搶其他營區，講防疫那麼好聽？疫情都爆發多久了，怎不提早決定？還在開放訂位？我們是下周耶！連假取消有沒有搞錯？還上FB幹譙我？,-1,1,0
9682,營區網路信號很不穩  沒有WiFi分享器 有待改進 建議營主安裝。營業休閑場所 休閒之餘 也想看看新聞 沒有網路很不方便。畢竟ㄧ晚1200元的露營區 真的美中不足。失望,-1,1,0
11077,第一次露營就選到很好的營區營區環境不只乾淨整潔，也沒有什麼蟲子浴室很多間，內部空間也很寬敞，重點是人多的時候洗澡熱水很足夠，不用怕洗澡洗到一半變冷水或水量變小的問題營主是位很好客、熱情又親民的人有機會再露營的話會再來玩～,1,1,2
11366,建議自己準備裝備 跟營主租的裝備很多都不適合露營使用,-1,1,0
9872,收比較慢的不推薦這間露營區，會趕人表定12:00離場，10:30來提醒，11:46還沒收完就把水電跟冰箱都關了，感受非常差,-1,1,0
15087,小巧精緻又乾淨的營區環境維護的很好水壓也很足夠/24小時熱水營區本身有沙坑給小朋友玩也有滑草區(可以跟老闆租借滑草墊)也能往下走到愛上天湖的營區玩水老闆及老闆娘很熱情還招待了我們一條魚是個小朋友能玩到瘋爸媽就能很輕鬆的營區很推薦唷,1,1,2
3017,摘草莓的好去處。我們訂的是雨棚區，雨棚區的空間夠大，又剛好遇到下雨，前後都有遮布，不用擔心會噴到雨水。營區有備桌椅還蠻方便的，有溜滑梯，彈跳床，還有對面的草莓園，孩子們採草莓採的很開心。但浴廁有點少。,1,1,2
15250,營地設備好，浴廁清潔砂石營地沒有護草墊，搭帳要順便檢查身體健康 XD營主很熱情但是因為在山中比較潮濕容易生青苔，溜滑梯那邊比較髒一點，這是唯一的缺點，如果可以常常清潔會更棒,1,1,2
14707,衛浴設備不錯，但是營區狗屎太多了,0,1,1
13419,地方不大，乾淨，會有小黑蚊。離溪近。游泳池很冰涼。交通方便。,0,1,1
9753,歡樂的時光總是過的特別快🤩大人小孩玩的超級開心，感謝有鬼 帶我們到處趴趴走。 做彈弓、體驗原住民做竹籤烤肉-已經預約下一次看螢火蟲啦 …,1,1,2
4957,一些地方亂了點，現在這個季節去比較沒什麼東西。建議老闆，老闆娘能夠管制2200-0600禁止露客吵鬧，像4/9（六）A5，A6的客人就吵到晚上12點，整個睡不著，早上4.5點就起來吵，真的很不尊重其他露客，希望老闆，老闆娘能夠改善,0,1,1
14558,平日來，像是包場的感覺，營地很舒適乾淨!!,1,1,2
171,廁所需整修。營主親切.可惜B區廁所飄出濃濃臭味建議此區不要搭營,0,1,1
