content,rating,type,publishedDate,tokenization,sequence_num,status,origin
好放孩子的地方，但是露營車不能放旁邊搬東西搬得好辛苦,4,1,2020/05/08,,3086,1,1
這個營區似乎愛喝酒唱歌的特別會去，之前已經一堆露友留言抱怨了，可能是因為知道營主不會管吧，聲音大到連其它的營區都影響到，完全破壞露營的心情,1,1,2023/08/08,,3087,-1,1
王老闆，人超好，還會泡咖啡給客人喝，景色優美,5,1,2018/05/06,,3088,1,1
應有儘有，老闆老闆娘又很熱情，多注意潮濕及野貓就好～讚讚的,5,1,2022/05/07,,3089,1,1
優點1.營區路很好開全部都是柏油路2.特區視野棒，尤其特2面對大景3.天氣好可看到滿天星缺點1.營位太小，只有落羽松區位置較大，其他則是帳帳相連2.廁所衛浴太少且男女共用，尖峰時刻需排隊，廁所無定時清理3.飲水機、冰箱也無整理4.晚上無管制休息時間，有些露友聊天至2-3點5.可以隨時吸到二手菸其實營主感覺是不錯的，但應該對不守規矩的露友也束手無策吧,3,1,2023/09/09,,3090,0,1
小營地，小而美，營主夫婦熱情、好客，有回家的感覺,4,1,2021/05/07,,3091,1,1
老闆娘~謝謝您的熱情親切的招待，此行我永遠記在心中哦~您的營區太棒了~超喜歡~下次一定還會再次光臨。馬月台露營區實在太棒了~超好的景色~超讚的衛浴(廁所超乾淨的~@^_^@~ )老闆娘又很好~一定還會再來,5,1,2018/01/14,,3092,1,1
當天下雨，半夜風大，營主還有出來查看大家，真的很棒！,5,1,2019/03/14,,3093,1,1
海拔600多  環境很優 設備也很乾淨完善,4,1,2018/05/08,,3094,1,1
"到營區前的四公里路面很不平整, 極為顛簸也無法會車，開了20分鐘左右 , 營本部的冰箱感覺年代古老, 冰了飲料卻一點都不冰, 廁所也不見有人打掃, 洗澡的地方勉強還算乾淨。營區沒有收訊, 這點則是要看個人觀感。隔天與友人皆被疑似小黑蚊或是跳蚤的蟲叮咬(本身已經噴了防蚊液), 查看評論之前網友也有相同經驗。總之不推~~ 唯一優點是高海拔在夏天來說相對涼爽, 但畢竟也路途遙遠",2,1,2022/05/08,,3095,-1,1
需自備飲用水需自備飲用水洗澡熱水 很難控制環境ok浴廁乾淨唯一水質不佳煮完水 有白垢 不是我的鍋的問題同行都有發現 可能是水質偏硬所致建議 要去的 自備飲用水,2,1,2024/01/06,,3096,-1,1
營主用心   露友開心。在這營地露過兩次  真心覺得這營地十分不錯  值得再次造訪  唯一缺點是  如果網路預訂  可能當天去到現場會有所變動  滿帳 我是說爆滿喔  營主雖然會出面喬營地位置  但是總覺得心裡不舒服  都預定了  為何還要喬位置  如果滿帳就不開放訂位即可  當天要喬位置對露友來說心情會很差  需改進 其他倒OK,5,1,2023/04/19,,3097,1,1
衛浴沒幾間要排隊，冰箱只有一台（爆櫃），注意小黑蚊,2,1,2022/05/08,,3098,-1,1
倒霉和營主的朋友在同一區露營（下）。玩水區域近廁所營本部附近，都會聞到陣陣濃濃的煙味，要讓小孩玩水的家長請注意。營主的朋友帶狗去露營，狗主人真的很沒品，讓自家毛小孩亂大便在別人營區，也不清理。還要忍受他們的難聽的歌聲和吵雜尖笑聲，到12點～～～歌聲、吵雜尖笑聲、二手菸味、狗大便、我們都可以忍一下，想說只是一晚上。但是丟東西、東西差點不見，這真的需要告知大家一下。,1,1,2023/05/15,,3099,-1,1
我們這次是訂在D區13帳， 營區空間非常的寬闊，整個營區的規劃讓我們貼心感受，還有小孩的遊樂設施玩沙區更提供腳踏車給小孩大人騎，然後車停在營區道路兩旁，離帳篷真的很近很方便而且蚊蟲非常的少.營區有冰箱冷凍和冷藏也有供應飲水機.廁所浴室整理的非常乾淨. 隨時在整理巡視～營主柴燒熱水燒到12點，整個真的就甘心欸.下次有機會ㄧ定會再去的營區,5,1,2023/05/08,,3100,1,1
風景很美！營地有戲水池、沙坑、望遠台、射箭練習區，廁所與衛浴有分開。很適合親子一起來！山上蚊子多、有小黑紋，一起來的人中有雙腳被叮幾十包，我噴防蚊＋防小黑蚊液還被叮五個包，建議一定要做好防蚊措施！,5,1,2021/05/07,,3101,1,1
有僞野營的感覺，在樹林裡搭帳篷，真的超舒服的，晚上會聽到很多種動物和昆蟲的叫聲。地上的樹葉和樹枝都可以拿來生火，孩子們玩得不亦樂乎。營主非常的友善，也是個愛好露營的人。我們是在平常日的週六去露營，整個營區除了我們外還有另外一帳，營位多到我們不知道怎麼選，每個位置都很棒，下次還會再去 …,5,1,2022/05/07,,3102,1,1
營主很親切，看到我們炭火不足還主動提供他自己的木材，人超Nice。路途中的指標真的很不明顯，C區的垃圾桶很不明顯且未分類,5,1,2017/08/03,,3103,1,1
景色優美設備齊全！值得推薦下次再來二訪狗狗友善寵物友善100分,5,1,2024/03/08,,3104,1,1
官網說浴廁有衛生紙跟沐浴乳，但廁所沒有衛生紙，沐浴乳不知道多久沒補。洗澡水幾乎是冷的，3天2夜露營，完全沒有清潔浴廁跟垃圾桶。有少許蟑螂跟蒼蠅。非常可惜的營地，其實硬體還不錯,2,1,2021/05/07,,3105,-1,1
夜間照明不足，小朋友去廁所看不到路線。雨棚區無停車位。,1,1,2021/05/07,,3106,-1,1
上來的路真的蠻小條的要慢慢的開喲來到這裡三合院有門庭讓孩子盡情的奔跑小而巧的露營區廁所浴室都非常的乾淨草地也保護的非常好加上阿公阿嬤的親切問候讓我覺得很不像再露營像極了帶著孫子回到鄉下的阿公阿嬤家一樣真的心靈很放鬆接近大自然（但我要跟阿公阿嬤說聲抱歉因為有事耽擱了，讓你們等那麼久也謝謝你們提供一個很好的環境天一露營區，真的可以常常來）我們下次還要再來找你們,5,1,2023/05/07,,3107,1,1
有點蒼蠅 景色優美 浴廁很有特色 營本部可以焚火 對愛放火的人是一大福音,4,1,2023/06/07,,3108,1,1
非常非常非常棒種很多水果老闆超熱情貼心人超好,5,1,2023/05/08,,3109,1,1
風景跟場地很美也很棒，草地型地板，不用怕帳篷裡變健康步道，還有可愛的黑山羊，網路部分，台哥大跟遠傳都陣亡，中華電信訊號中下，但還可以打傳說，但偶爾還是會爆，小黑蚊有點多，要來記得帶防蚊液，廁所也還算不錯，美中不足就是廁所的隔水沒跟浴室分開，上廁所時，隔壁浴室的水會流過來，但他是很新的營地，所以我是覺得已經很棒了！推薦～,5,1,2023/05/07,,3110,1,1
跨年選了這個露營區，營主還放了煙火迎接新年。森林系的露營區，給人清幽放鬆的感覺！不會有帳帳相連的困擾，帳跟帳之間都有樹或是區域區隔開，保有個人隱私！路況很好，離交流道不遠，在郊區的山腳下，附近只有一個周家口露營區，環境很好，沒有蒼蠅沒有小黑蚊，早上有鳥兒唱歌，有涓涓流水聲，夜裡有蛙類鳴笛。營主友善，浴室水有加壓馬達，熱水又熱，水量又大，營區環境乾淨舒服~個人獻上五顆星推薦！,5,1,2022/05/08,,3111,1,1
- 高度850公尺- 有冷藏、冷凍。冰箱品質優- 營主親切- 浴廁水柱中等- 碎石地（落羽松區）-H. I.J區靠外，景觀較好-各種蟲類不會少,5,1,2023/07/07,,3112,1,1
營地的風景真的是沒有話講，而且夜晚的星空，天氣好的時候，還可以看到銀河喔;面對溪谷這一側的帳篷，記得要綁勞，大風一來是很可怕的,5,1,2021/05/07,,3113,1,1
這次來C區，營位空間還可以，但因為下雨所以地上很泥濘，特別是廁所附近的營位都很積水又泥濘（看照片）所以就算偶爾晴天有太陽，積水泥濘也退不掉，整體感受很差有些地方腳下去，泥巴會包住你的鞋子，甚至很滑不小心可能會滑倒，這樣的狀況下護草墊數量也不夠水槽數量也不太夠浴廁數量算足夠，但是水壓不穩，同時洗澡開熱水，原本的熱水會變溫浴廁有提供衛生紙有飲水機但出水很慢，同露的阿伯有試著拿起水桶看好像裡面有青苔..所以設備維護可能還有改善的空間,3,1,2023/10/07,,3114,0,1
衛浴很大間，熱水溫度穩定，營區洗水槽離帳蓬近，停車方便，離帳蓬亦近，山景優美，附近步道植物種類眾多，蟲類蝴蝶蜻蜓金龜子亦多，親近自然，一定要來。,5,1,2020/05/07,,3115,1,1
就在鹿場部落裡面補給也算蠻方便的下午下了場午後雷陣雨碎石地的排水真的不錯小營區很適合包場團露,5,1,2023/09/08,,3116,1,1
營主人非常的好，因為是新手很耐心的教導我們搭營的方法！,5,1,2020/10/21,,3117,1,1
營地旁邊有小溪可以玩，但是搭帳篷的地方，舖的地面要小心，跌倒很容易破皮，因為他鋪的是有用玻璃回收做的磚,3,1,2019/05/08,,3118,0,1
"樹林露營區，沒有view, 但離玉里市區近，可隨時補充物資。 營區提供的地墊不太好用，地墊表層的黑漬會弄髒地布，不好洗，営區內電源充足。營區的區塊標示如果可以明確些會更好，還有動線，去浴室的動線上應該不能搭帳，搭了都影響到其他區的營客上廁所及洗澡",3,1,2022/05/07,,3119,0,1
會想再去的營區。環境優，營主用心經營，交通不難到達，很棒的營區。,5,1,2020/12/07,,3120,1,1
舒服的營地，涼爽的瀑布，很大的營位，很棒的營地,5,1,2019/05/09,,3121,1,1
環境很好，天然的草木，空氣清晰又安靜老闆和老闆娘很好客！ …,5,1,2021/05/07,,3122,1,1
營區離市區方便，環境整潔，營主友善，適合近郊露營的好所在！,5,1,2023/05/07,,3123,1,1
假日偶爾來露營️也是不錯風景不錯 晚上還有夜景可惜早上霧氣很濃 沒有看到雲海,5,1,2023/11/09,,3124,1,1
優質好營區，環境維持得很乾淨，營主夫妻也很親切，值得再訪的好營地,5,1,2019/02/17,,3125,1,1
除了超棒，不知道還可以怎樣形容~~。1.因為更換位置造成營主不便，營主仍盡力解決，讓此次回憶快樂圓滿，非常感謝。2.熱愛釣魚的人、享受安靜的人、喜歡玩樂的人.......大朋友跟小朋友(玩瘋了)都非常開心。3.感謝家人、朋友、營主，給了大家美好的回憶。,5,1,2018/11/20,,3126,1,1
整體環境還可以但時不時就來巡邏，看看是不是又有來訪客，有的話一台車要收300，還一台一台錄影存證，還真不是付不起，只是那個態度不敢恭維，露這麼多次也沒遇過停車費收這麼勤的營主呢，（但照平台規定ok，也都有照付），最後要離開時，應該是營區的員工，過來要我們收護草墊，我們當然很樂意幫忙復原（那我是不是也要搬出平台規定沒必要將護草墊復原？），當然最後還是有將護草墊集中，不過那員工的態度真的也是有待加強..都不能好好說話嗎，第一次遇到這種態度的！補一開始的回覆還不承認有錄影我們的車輛，結果後面又可以拿出我們車輛的影片？而且說唱歌影響到其他露友的品質，當時才晚上7點而已（平台規定是晚上10點後不能唱歌），也才唱兩三首，也不是說很大音量，就來說影響到其他營位的露友，都不知道是不是真的有其他露友反應，而且態度都並不友善！,1,1,2022/05/07,,3127,-1,1
"營主很好,收帳那天車子不小心""ㄉㄧㄠˊ掐"",營主請人開怪手幫我們把車子拉出來,還好有營主熱心幫忙!!",5,1,2019/09/15,,3128,1,1
謝謝營主提供這麼好的場地。。營區地上的沙土偏多，放在客廳帳地上的設備都會蒙上一層土，若草地維護不易，建議可以提供護草墊，隔離地上的沙土。,4,1,2019/03/07,,3129,1,1
這是我人生第一次自助露營，從租帳篷跟裝備選營區。後來選擇了到阿里山的禾田農莊露營，初到這裡，草皮真的好漂亮，風景跟空氣也真的很棒！環境設備部份，電力、水槽、廁所、浴室、冰箱都很齊全也很乾淨，讓我對露營有新的改觀。終於搭好了帳篷，卻發現忘記帶最重要的卡式爐，還好老闆很親切的借了我們一個，不然還真不知道在山上要去那買～悠哉的兩天一夜，隔天再點了一杯老闆自己種的咖啡，覺得人生真的很美好，尤其是第一次露營就來到這麼棒的地方，讓我第一次就愛上露營，謝謝老闆提供這麼棒的地方，下次會再來～真不希望這麼棒的地方被太多人知道，這樣下次要預約怕會預約不到～嗚嗚，但還是給最高分的評論給禾田農莊，讚,5,1,2020/05/07,,3130,1,1
廁所算是乾淨，但不知為何一直有臭味，淋浴間窗外也是一直飄來臭味，像是化糞池那種味道。小黑蚊很多，被咬的很慘，得去看皮膚科了。另外其他露客半夜一直喝酒大聲喧嘩，跟營主反應後也沒有有效的作為，最後吵到半夜三點才結束。整體來說露營區整理的還不錯，就是廁所區的臭味，小黑蚊，吵鬧問題，讓人不會再訪。謝謝你們有提供艾草蚊香，但可以告知一下我們不然沒人知道有提供。廁所味道應不是消毒的問題，是管路或污水處理的問題，因為廁所外味道很重。的確客人品質不是您能控制的，但若您無法堅持自己訂的營區規則達到有效勸阻，那麼不如刪除嘍,3,1,2024/04/23,,3131,0,1
營主很好，有問題馬上處理，衛浴很乾淨，戲水池是山泉水很涼爽，A區正中間草皮不收帳比較好，整體很滿意,5,1,2023/07/07,,3132,1,1
櫻花盛開季節，風景優美，浴廁乾淨，營主夫妻服務熱情,5,1,2021/03/04,,3133,1,1
小區露營地，安靜悠閒。衛浴設施可以再加強。,4,1,2020/05/08,,3134,1,1
入場需要門票可以露營烤肉戲水要看瀑布需爬一小段山路爬的過程不是很好爬一路上是需要踩著溪水走建議穿防滑的涼鞋瀑布滿不錯的可以直接在瀑布下戲水佬II覺得是個不錯的地方,4,1,2019/05/07,,3135,1,1
營主人超好!!環境也很美!! 必須要給5星!!原本因為行程安排失誤而臨時來到這，但營主仍熱心的款待，真的讓人備感窩心，大推大推,5,1,2022/05/08,,3136,1,1
"營主親切,會來關係狀況地點在山窩,兩排茂密的防風樹林走下去又有比該溪可以消暑山路蜿蜒非常適合探險或者喜愛駕車的朋友個人是非常推薦的!",5,1,2021/05/08,,3137,1,1
浴室很大間，但跟廁所一起，想上廁所需跑下面的洗手間，環境很大，但是晚上老闆非常注重飲料，我們其實真的沒有比隔壁大聲，而且時間才十點就一直來喊話，帳篷可租借，蚱蜢超級無敵多，滑水道雖然有幫忙清洗，但是還是沒有很乾淨，慎選讓小朋友遊玩，大致上還可以，價格也合理，但真的比較遠。,3,1,2020/05/06,,3138,0,1
新春假期包了櫻花區老闆娘人不錯浴廁是分開的但只有各一間對我們包區來說還行 若是有其他人可能略有不便另就是小飛蟲/飛蛾多了些冬天還好 夏天可能需注意防蚊蟲另需自備沐浴用品 還好習慣自己帶有附吹風機，熱水很給力~水的力道也夠,4,1,2024/03/08,,3139,1,1
風景優美。風景優美、天氣變化無窮、營主熱心。我們遇到暴雨，營主依然每區巡視積水狀況，也幫忙巡視水線有沒有拉好。,5,1,2023/06/04,,3140,1,1
"1. 超收嚴重, 連車道旁都有帳棚2. 衛浴狀況很糟也很少3. 營主無視一堆小朋友在玩, 直接在營區內抽菸",1,1,2021/05/07,,3141,-1,1
很棒的營區~。建議有些水池旁要加裝照明，晚上看不到很危險！,5,1,2017/01/04,,3142,1,1
營位很寬敞有稝玩沙區有稝玩水區（水質有點黃）洗手台兩帳使用一個浴室跟廁所足夠使用五顆星的營區,5,1,2019/05/07,,3143,1,1
"小而美的簡樸露營區。很可愛的營主阿公，年紀有點大但很用心在經營，環境清幽, 適合小朋友玩的設施很多，小孩不無聊, 與營主聊得來一起晚餐小酌，價格很公道推薦給大家，是值得再訪的營地。",5,1,2019/06/28,,3144,1,1
非常棒。1、夜景100分。2、離三星市區的全聯10分鐘車程3、平地開始上山，5分鐘到達營地，就有非常棒的景色。4、營地整理非常好、每一區的廁所及盥洗空間乾淨、熱水及水壓非常讚5、ACD三區有雨棚，空間可搭一房一廳帳，不會淋到雨。真心覺得，值得專程再去。,5,1,2021/05/07,,3145,1,1
每個帳位幾乎都有棧板，所以很平好睡！ 早上起床就是期待美麗的風景！可惜營區較小...但此營區有販賣部，可補充一些飲品或生活用品！,3,1,2018/05/08,,3146,0,1
很遼闊的地方，帳與帳不會相連，中間有很大的地方供小孩玩耍。營主很有心，因為遇到萬聖節，還提供討糖活動，很多裝飾品都可以借回帳篷拍照 …,5,1,2020/05/07,,3147,1,1
認真經營的露營營地，廁所乾淨營區整齊，晚上天氣好還可以看星星。,5,1,2020/05/07,,3148,1,1
自然環境佳。老闆跟闆娘把環境保護的很好，生態環境讚，近溪流旁就有很多小魚小蝦，老闆跟闆娘也很健談，跟我們分享了很多好吃好喝的，營區沒有小黑蚊，山區有些其他蚊蟲很正常，除了下雨之外，是很美好的一次露營經驗,5,1,2022/12/05,,3149,1,1
這是一個適合雨棚露營的營地。草皮搭帳完全打槍，營主不友善，難溝通。或許是每個營區都有每個營區的規則，如此的難溝通，就不會有再次前往露營，當然也不會推薦。今天一早兒子就說：爸爸以後不要再來這｛爛泥巴的營地ㄌ｝，不好玩……。夏天、天氣熱應該適合。,1,1,2020/05/08,,3150,-1,1
乾淨舒適。進去的巷弄有點小要注意 否則會錯過開錯路有遮雨棚跟木棧板 都很乾淨很棒每帳後面都有個插座冰箱吹風機俱全！浴室也很乾淨很棒的地方,5,1,2021/10/19,,3151,1,1
很值得推薦的親子營區。衛浴簡單乾淨營主為人客氣營位空間足夠遊戲區小人高興,5,1,2018/03/22,,3152,1,1
"第一次與美麗百萬夜景如此的近, 晚上微風不悶熱的營區 , 浴室夠大間水熱, 會想再造訪, 超讚營區",5,1,2023/10/07,,3153,1,1
初露的營區，第三訪了，還是一樣棒。。1.本來是涼亭碎石區，因連續幾日大雨。老闆娘怕我們滑倒，請我們換到教堂棚區。場地更大更舒服。2.環境乾淨，草地都有修剪，沒看到蟑螂，衛浴環境非常乾淨，且有沐浴乳，洗髮精及衛生紙，洗澡水量跟熱度都很足夠，但人多就不知道，老闆很認真巡營區。3.教堂棚區旁邊往廁所道路因容易滑倒，老闆也把它圍起來，以避免滑倒。4.夏天低海拔難免有小黑蚊，不過真的離市區好近，下次會挑秋冬再回訪。,5,1,2022/07/05,,3154,1,1
"今天去露了第三次,環境好、設備優、小孩玩得很開心。重點老闆海派,闆娘親切,女兒又美麗!真的一級棒!!已預約明年夏天",5,1,2023/11/07,,3155,1,1
營主媽媽不時出來唸一下罵一下，真的讓人太不開心了，去放鬆但還一直被唸，，絕對不可能再去了！都包區了又沒有吵到別人 …,1,1,2022/05/08,,3156,-1,1
營主人很好，防疫做的確實。 營區只收10帳適合喜歡寧靜露營的人，風景超棒，廁所很乾淨，近雅吾瑪步道。,5,1,2021/09/27,,3157,1,1
有機會還會再來。交通方便，離北埔老街也很近，衛浴乾淨，有冰箱可以冷凍冷藏食物，營主很親切熱情，聖誕節前夕還有安排活動，大人小朋友都玩的很開心,5,1,2017/12/29,,3158,1,1
階梯式營區，每一帳的間隔距離ok，環境清幽。首露時隔天早上看到雲海真的很棒。進入營區時，小心路況 高低起伏，單飛或是小包區 適合在 2-3-4區，不會帳帳相連。但冷藏設施老舊，如果帶低溫食材，建議帶冰磚。,5,1,2020/05/03,,3159,1,1
營主自己聚會喧嘩，完全無視露友，11點多反應後還囂張態度，「又吵到你們了噢噢噢」，營區守則是寫好看的嗎？自己帶頭作亂！超扯的，不推薦,1,1,2020/05/07,,3160,-1,1
好放鬆，好寧靜，好悠閒，好空氣品質，好去處,5,1,2023/11/07,,3161,1,1
適合親子同樂的營地。。希望中間草皮處也能有沙坑遊戲區，下方營區的才不用一直要往上跑顧小孩^^,4,1,2018/03/26,,3162,1,1
整個營區就一個冰箱 根本東西大家都沒地方放 準備好的德式香腸整包不見 一點控管都沒有的營區  一早起來心情就不好  不吃了 收帳回山下吃好的 不再來了,1,1,2022/05/07,,3163,-1,1
最低只能給一顆星！不然我連星都不行給！露營這麼多次！第一次遇到洗冷水澡！這種冷天氣洗冷水澡還叫我們在裡面脫光光等熱水器？你怎麼不來脫光光沖冷水試看看！重點都是女生在裡面！還叫我們包著浴巾換間浴室試試看！就沒熱水換哪間都一樣！失誤就是失誤！承認失誤不可恥！改進失誤才上進！當下我們也沒有為難！不想破壞好假期！營主沒來致歉就算了！要來致歉還比人家大聲？原來這是致歉的意思～～～然後開口東扯西扯！講不過人家還趕客人！還用警察來唬人！厲害了自己叫我們當下離開自己說要退費！自己說要補貼油錢！後面還補一句不是付不起～更扯的是你沒露營過嗎？限時半小時你收兩帳給我看看！真的是夠嬉皮記的～～還監視我們到收完帳篷！後面再來個馬後炮～～不好意思招待不周請見諒！認真很會做人！完全不想跟營主再多說！（浪費口水！無法溝通！）要露營的人請慎選營區！！！！！！,1,1,2023/12/07,,3164,-1,1
態度極差，營地下雨排水也有夠差，地又是斜的離衛浴廁所也很遠,1,1,2023/11/06,,3165,-1,1
所有東西都很好，但蒼蠅真的多，多到不可思議的數量，不是1 .20隻可以用黏蠅板或是電蚊拍可以解決的程度，大概有幾千隻！所有的食材一拿出來全部都被蒼蠅爬過，興致大減(⁠´⁠°̥̥̥̥̥̥̥̥⁠ω⁠°̥̥̥̥̥̥̥̥⁠｀⁠),2,1,2023/05/07,,3166,-1,1
喜歡小帳包區的這裡很適合、環境乾淨整潔、無小黑蚊、營主有用心整理環境、會讓人想再來的優質營地,5,1,2017/06/12,,3167,1,1
地方超美，洗澡間怎麼可以這麼乾淨到發亮人生第一露獻給這裡了～平常日全區也只有我一帳，非常舒服推薦的露營區 …,5,1,2023/05/07,,3168,1,1
營主人很好，我們這天來氣候不好下雨，我們也還是露營新手沒有完善的裝備，營主安排我們靠近暫停使用的浴廁紮營，走道空間讓我們炊煮。也不時的關心我們需要什麼以及提醒天氣的變化！這次我們是向營地租借帳篷，營主也很熱心協助我們組裝！！,5,1,2021/05/08,,3169,1,1
環境不錯，有溜滑梯和跳跳床，廁所也算乾淨，老闆也很 nice,4,1,2019/05/07,,3170,1,1
以風景來說很值得一訪，但營地離隔壁果園近到不行，去的前一天還施肥⋯那個有機肥的味道真的不敢恭維，氣味陪了一整天。有再多的興致，看到粘滿三張捕蠅紙的蒼蠅群，真的會瞬間驟降⋯只能說晚上比早上還好，至少沒有臭味跟蒼蠅如果搭帳篷的地點離隔壁果園遠一些，說不定會很好多。 …,3,1,2022/05/07,,3171,0,1
1、營區的路，會車不易（如圖），就是僅一台車的距離，但長度大約500公尺吧！2、營地周邊沒有什麼特別的景緻，走路大約500公尺就是日月潭，距離營地2公里是水社碼頭。3、老闆夫妻服務很好，只是多2人1車（共600元），夜衝還是原價沒有半價，還是要多訂一個營位比較划算，一個完整營位夜衝500元，有些遺憾。4、其餘廁所衛浴乾淨，定時打掃。,4,1,2024/04/07,,3172,1,1
今年三月中的時候，初露空間：營地很小，看不到什麼景有浴廁各兩間，盥洗用品要自己帶，只有吹風機，印象有洗手台、水槽如果下雨旁邊有間鐵皮屋好像可以把帳搭在室內這露營區讓我感覺很像是在人家家裡的空地搭帳我阿嬤家的空地也大概這麼大……網頁寫營地規劃是可以10帳但我個人覺得這露營區車子停進露營區然後搭四帳就很擁擠了規 劃 很 差 ！當天我們明明是租兩個營位結果最後搭完帳我們右邊有一家人應該只有一個營位吧搭在中間，還很靠近我們我看他們空間搭完跟我們一樣大那我就不懂為什麼我們要租2個營位空間卻只有一個的活動空間了而且我們進去老闆娘還唸說他是想租給親子的所以呢？訂位網頁也沒提到呀網頁寫一營位＄800可以四個人多一人加＄100我們是5個人租2個營位耶！浴廁：浴室的部份人不多，也不會髒不過廁所，沖水時，要記得離遠一點，水箱會大噴水有紅火蟻要小心,1,1,2022/05/08,,3173,-1,1
可以看到很多螢火蟲的營地，場地整理得很好，值得推薦!,5,1,2022/02/08,,3174,1,1
在C區 看不到什麼景廁所和冰箱 在C區最內側營主很好有設置走道。提供露友行走但是走得人不多走的人都走到我們營地的門口帳篷一直被參觀沒有隱私可言！然後半夜有人來上廁所。走過碎石子都會發出聲音 ..............,4,1,2022/05/07,,3175,1,1
山區的路不是很好走，但草地區大風景很美營主服務很好,4,1,2018/12/19,,3176,1,1
"太離譜老闆為了20人團露。把已到場訂位付費的散客，另外安排到開車20分鐘後的另一頭山坳去。事前都未告知，如果前一天告知，鐵定不會併團也會讓給團客。有訂位的旅客要記得出發前問清楚，到達後會不會被放鴿子。但問了, 你能相信嗎",1,1,2024/03/07,,3177,-1,1
風景好，路況佳，柴燒熱水很用心不會忽冷忽熱很舒服，。唯一缺點：會跳電，很困擾,5,1,2021/03/23,,3178,1,1
路還滿好開的，昆蟲生態很豐富，蚊蟲多，沒小黑蚊，半夜1:30會有機車族繞山很大聲很吵，旁邊有東眼山森林公園。,4,1,2020/05/06,,3179,1,1
風景美 生態豐富 年輕的老闆夫婦親切熱情 露營的好所在,5,1,2018/05/08,,3180,1,1
營地好，草坪柔軟，營主很親和，3·4月螢火蟲是旺季，可惜這幾天傍晚都下雨，只看到一些些的螢火蟲。是個還不錯的營區,5,1,2023/05/06,,3181,1,1
新的營區乾淨 廁所乾淨！ 獨缺晚上的時候沒有人管理音量！ 都已經超過12點了隔壁營區的人還是開著喇叭大聲聊著天 絲毫不顧及到旁邊的人要不要休息很沒有水準。出門在外一點自覺都沒有，你有付錢租場地我們也有付錢租場地阿 為什麼我們就得要忍受你們的噪音久久不能入睡。不是付錢就是大爺好嗎？,3,1,2024/04/08,,3182,0,1
整體而言是很棒的且舒適的，其實算是一個很棒的觀星地點，不過老闆跟老闆娘規劃的燈光較充裕，所以多少會有點光的影響。是很棒的露營場所~景色優美,5,1,2022/05/08,,3183,1,1
高海拔，空氣好，有雨棚，不怕下雨，可惜蚊子跟蒼蠅爆多。,3,1,2020/05/07,,3184,0,1
景色優美營主人好很親切～微解封期間營主有做好減帳～環境乾淨,5,1,2022/05/06,,3185,1,1
營主熱情，營區很棒。營區內設施很棒，營主人很熱情，讚,5,1,2021/03/20,,3186,1,1
我剛開始玩車露，我們在最高那區，清晨雲霧繚繞，很棒！超推 …,5,1,2024/02/07,,3187,1,1
第五露營主健談、很親切nice風景超棒 從早到晚都不一樣晚上還能看夜景衛浴空間非常大 而且洗澡熱水沒有時間限制！大推,5,1,2023/05/09,,3188,1,1
對目前營區狀況，暫不推薦，加油～。四十露後首次浮出水面吐個氣～是一個還需多成長規劃的營區，熱水充足，環境整潔，可加分～（1）衛浴不足，洗手臺要爬坡（C區邊側）（2）營主礙於地形，尚在改善中，但坡度真的太斜，非得四輪傳動才能挑戰。我們咘咘只有兩輪，遇上農曆年濕滑地面，只能一路下滑。。（3）過年費用漲價多三成六。。。。預期營地有額外加碼驚喜，但連露兩夜並無感受加值服務，深感遺憾。（4）指標不足，晚上很容易錯過，營區入口處也無明顯指示，笨老公往較大條的路開上去，又多繞了快十分鐘才發現不對勁。。。趕緊求救。。（5）此次訂c區，不知是否無明顯標示使用範圍。。鄰帳營繩已超越我們帳篷後方。。,3,1,2022/02/07,,3189,0,1
水質差去露營都包區了還自己帶朋友去唱歌，這就算了還一直停水真的可以把露營區關掉了不用去騙錢,1,1,2023/05/08,,3190,-1,1
樸素 簡單 營主夫婦 很和善 有種小時候鄉下生活的感覺 環境安靜,5,1,2023/05/07,,3191,1,1
營主用心經營。營主把廁所衛浴都打掃非常乾淨A區風景很美 空間很大視野很好唯一因為靠近果園，所以蒼蠅多了一點，但是沒有小黑蚊。推薦,5,1,2020/12/09,,3192,1,1
營主非常熱心，有什麼需求都會幫忙協助，燒材的熱水，洗起來非常棒，不用怕感冒，希望下次有機會再次光顧！！,5,1,2023/05/07,,3193,1,1
很乾淨，很清新，廁所乾淨洗澡乾淨，位置大，有冰箱，洗手台也夠多，電箱也夠。小孩也玩的開心沒什麼好挑剔，硬要雞蛋裡挑骨頭就是往外面看的風景被草擋住了哈哈哈,5,1,2023/05/07,,3194,1,1
營區有準備泡棉地墊挺不錯的，部落進營區的道路對低底盤的車有點挑戰,4,1,2023/02/18,,3195,1,1
